Timestamp,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type,Device_Type
260222205221-0800,310,480,310480,38991244,55272843,33861424,310-480-***,310-480-9523-64,5G,IoT Device
260318213514+0100,234,30,23430,25238308,95453540,36328212,234-30-***,234-30-8163-16,3G,IoT Device
260318211956+0100,234,38,23438,14296633,38846766,64284789,234-38-***,234-38-6257-61,3G,Tablet
260305004530+0000,234,15,23415,76535698,45912153,82743587,234-15-***,234-15-9043-41,3G,Smartphone
260314114756+0100,206,10,20610,66923429,52468363,81308318,206-10-***,206-10-2423-71,4G,Smartphone
260308120718-0800,310,260,310260,51081915,55209036,34567016,310-260-***,310-260-4509-66,5G,Tablet
260319051521-0700,310,260,310260,28954208,32396248,60746098,310-260-***,310-260-1001-99,3G,Smartphone
260322093645-0800,310,120,310120,44720006,20203912,28538647,310-120-***,310-120-4391-70,4G,Tablet
260308085156+0200,206,20,20620,18168748,16570861,29392851,206-20-***,206-20-6012-40,5G,Tablet
260226135648+0100,234,33,23433,87960773,81044235,30085938,234-33-***,234-33-9653-96,4G,Tablet
260316021806+0000,234,30,23430,90104974,64207212,14091038,234-30-***,234-30-4447-81,5G,Tablet
260305132537+0100,206,10,20610,91712256,16094415,58168437,206-10-***,206-10-3891-86,5G,IoT Device
260313140114-0700,310,480,310480,46741259,91289232,24902265,310-480-***,310-480-9214-83,5G,Smartphone
260317184639-0800,310,120,310120,80420113,11112472,13626070,310-120-***,310-120-4464-28,5G,Tablet
260226064123-0800,310,260,310260,77037574,87023811,91228670,310-260-***,310-260-5386-92,4G,IoT Device
260304161544-0800,310,260,310260,43842181,58096265,42255227,310-260-***,310-260-3449-30,3G,IoT Device
260226060249-0500,310,120,310120,34360197,27068348,22873699,310-120-***,310-120-8124-76,3G,Smartphone
260319084121+0100,234,20,23420,67899095,38006974,65190671,234-20-***,234-20-2374-34,5G,IoT Device
260313151727+0100,240,4,24004,41483110,10999266,96134684,240-04-***,240-04-9501-72,4G,Smartphone
260314102903+0200,206,1,20601,12073863,89756994,42455491,206-01-***,206-01-6908-28,3G,IoT Device
260314014415-0700,310,410,310410,23071329,28592964,39684865,310-410-***,310-410-8521-18,5G,Smartphone
260308142410+0000,234,30,23430,71964184,30396352,86094813,234-30-***,234-30-7467-90,4G,Tablet
260304055411+0100,240,8,24008,75090424,70400385,35789456,240-08-***,240-08-3497-20,5G,IoT Device
260320060435+0100,240,5,24005,98368595,54783423,84329508,240-05-***,240-05-1121-88,5G,Smartphone
260225175901+0100,240,1,24001,79741871,25362428,56647779,240-01-***,240-01-6903-81,5G,IoT Device
260305112111+0200,240,7,24007,68191380,58395853,91133340,240-07-***,240-07-8007-62,3G,IoT Device
260301131035+0000,234,15,23415,98477236,60204073,37734240,234-15-***,234-15-4745-45,4G,Smartphone
260321164600+0100,206,10,20610,91892931,64669019,84835132,206-10-***,206-10-2344-90,3G,Smartphone
260221060238+0100,206,10,20610,68960261,75109675,89157655,206-10-***,206-10-9556-79,4G,IoT Device
260309043431+0200,240,2,24002,67166499,21694126,70588281,240-02-***,240-02-9303-41,5G,Tablet
260228003136+0200,240,7,24007,21895740,37059261,45853544,240-07-***,240-07-2921-48,4G,Tablet
260306115646+0200,240,2,24002,62887571,67222343,20453537,240-02-***,240-02-1255-89,3G,Tablet
260228052652+0200,240,5,24005,91900633,92500147,16385822,240-05-***,240-05-9527-76,3G,Tablet
260222082833+0200,240,5,24005,53939017,28904035,32052667,240-05-***,240-05-4457-16,3G,Smartphone
260221234136-0700,310,410,310410,22041264,44677178,97875723,310-410-***,310-410-4375-16,4G,Smartphone
260302193915+0100,206,20,20620,72075584,91767677,92680090,206-20-***,206-20-5767-21,3G,IoT Device
260305092748+0200,206,10,20610,67466371,75827458,64739517,206-10-***,206-10-7017-81,5G,Smartphone
260311051420-0700,310,480,310480,93004498,67035705,79839031,310-480-***,310-480-1954-36,3G,IoT Device
260321205908+0100,206,10,20610,53069160,65729695,24146381,206-10-***,206-10-3468-57,4G,Smartphone
260320195511+0100,240,2,24002,65359471,27128090,25272809,240-02-***,240-02-1637-37,3G,Smartphone
260302134110+0100,234,20,23420,35524719,55324418,57691735,234-20-***,234-20-4324-70,3G,Tablet
260315151957+0100,234,33,23433,34447915,38892777,54255903,234-33-***,234-33-1665-36,3G,IoT Device
260301160538-0700,310,120,310120,71756677,46624350,62180682,310-120-***,310-120-4812-11,5G,IoT Device
260302181704+0100,240,5,24005,68315354,77326641,68083898,240-05-***,240-05-2367-86,5G,IoT Device
260313181506+0100,234,15,23415,54363784,86943061,65613169,234-15-***,234-15-2140-21,4G,Smartphone
260310003819+0200,240,16,24016,16409054,97681824,87074096,240-16-***,240-16-8395-87,3G,Tablet
260307092930+0200,240,2,24002,33931781,48303122,55710795,240-02-***,240-02-5947-23,4G,Smartphone
260305164358+0200,206,1,20601,62318470,26499343,44851020,206-01-***,206-01-5738-26,4G,Smartphone
260308153210+0100,206,20,20620,81321141,62247781,16903049,206-20-***,206-20-1026-30,3G,IoT Device
260320164613+0000,234,30,23430,19388338,23475156,57886503,234-30-***,234-30-8841-54,5G,Tablet
260308112633+0200,240,5,24005,37803934,63813163,51086994,240-05-***,240-05-5762-79,5G,Tablet
260317030001-0600,310,410,310410,33660460,26010168,99795114,310-410-***,310-410-2367-48,4G,Smartphone
260314032613-0500,310,480,310480,43915764,23717622,12216730,310-480-***,310-480-5820-10,4G,Tablet
260224102148+0000,234,30,23430,10639741,21944895,41200875,234-30-***,234-30-7502-35,4G,Tablet
260315001354+0100,206,5,20605,15585654,38032947,83111496,206-05-***,206-05-8998-88,5G,IoT Device
260305072150+0100,234,38,23438,83438740,77737109,54961327,234-38-***,234-38-3461-60,3G,Tablet
260221052318+0200,240,1,24001,37468029,42550895,59888046,240-01-***,240-01-4133-17,5G,Smartphone
260228122606+0100,206,5,20605,89612126,61431032,64774501,206-05-***,206-05-9862-89,5G,Tablet
260308020415+0000,234,20,23420,18449175,37982544,11355189,234-20-***,234-20-5189-97,4G,IoT Device
260224071300+0200,240,5,24005,84953791,97253697,10801704,240-05-***,240-05-4579-84,3G,Tablet
260314144912+0200,206,10,20610,65153197,31305169,33516624,206-10-***,206-10-2826-62,3G,IoT Device
260317201930-0700,310,410,310410,33858120,91059579,97091619,310-410-***,310-410-3001-51,3G,Tablet
260320131745+0200,240,8,24008,55177240,67552421,40575585,240-08-***,240-08-2978-22,5G,Tablet
260316191639+0200,240,24,24024,11694314,97027020,44294599,240-24-***,240-24-7267-60,3G,Smartphone
260225130757-0600,310,120,310120,50308549,87798164,12107212,310-120-***,310-120-1501-33,5G,Smartphone
260306181358+0100,240,24,24024,84673191,45921092,65534289,240-24-***,240-24-7877-77,5G,IoT Device
260317223150+0000,234,38,23438,39855265,86598929,65019151,234-38-***,234-38-1507-86,5G,Tablet
260309125855+0200,206,5,20605,56415810,78933865,43580043,206-05-***,206-05-1419-84,3G,Tablet
260316205511+0200,240,24,24024,98199255,12374684,55311536,240-24-***,240-24-1645-56,5G,Tablet
260222205540+0200,206,20,20620,43939539,37401146,47615771,206-20-***,206-20-9036-90,5G,Smartphone
260303012639+0100,206,20,20620,68069508,54671468,10054319,206-20-***,206-20-9850-57,3G,Smartphone
260310002140+0200,206,20,20620,35190766,61055431,27861933,206-20-***,206-20-9982-72,3G,IoT Device
260318194542-0800,310,120,310120,54008305,31992370,69680628,310-120-***,310-120-7766-99,3G,Tablet
260314042021-0500,310,410,310410,68819296,47363542,20830367,310-410-***,310-410-1625-78,4G,Tablet
260307190801+0000,234,10,23410,77317001,98697037,86566917,234-10-***,234-10-2658-40,4G,IoT Device
260317182749+0100,240,7,24007,47437428,63256948,69849811,240-07-***,240-07-6218-47,4G,Tablet
260226031549-0500,310,480,310480,49972222,46800106,19891694,310-480-***,310-480-1314-86,5G,Tablet
260316051548+0100,234,30,23430,13875107,99260281,71256295,234-30-***,234-30-4903-15,4G,IoT Device
260308013414+0100,206,5,20605,83861994,14732894,75325199,206-05-***,206-05-3501-45,5G,IoT Device
260226141224-0700,310,480,310480,34640991,99526683,79977335,310-480-***,310-480-5682-65,4G,IoT Device
260316033818-0600,310,410,310410,75290364,86306013,66126719,310-410-***,310-410-2767-21,5G,Tablet
260317131139+0200,240,16,24016,49335656,19629598,41332038,240-16-***,240-16-8177-95,5G,Tablet
260227005920+0200,206,1,20601,61786985,60205096,54942577,206-01-***,206-01-9710-65,5G,IoT Device
260314070607+0200,206,20,20620,58306215,69948193,75214879,206-20-***,206-20-8411-35,4G,Smartphone
260302050939+0200,206,5,20605,70821524,52364458,78514801,206-05-***,206-05-3452-81,3G,Smartphone
260302211323+0100,234,30,23430,29735963,67134914,49059332,234-30-***,234-30-3321-70,3G,IoT Device
260308120413-0700,310,480,310480,28586774,96628035,78157039,310-480-***,310-480-3907-44,4G,Tablet
260221132624+0000,234,15,23415,72316510,78380880,48511667,234-15-***,234-15-7279-75,4G,Smartphone
260302121717+0100,206,20,20620,55805486,90868097,92244251,206-20-***,206-20-8662-42,5G,Tablet
260308202934-0600,310,260,310260,93185412,97502338,96909612,310-260-***,310-260-5447-36,3G,Smartphone
260301013355+0200,206,10,20610,48482063,59819194,78927405,206-10-***,206-10-6628-48,5G,Tablet
260221081421+0100,206,1,20601,14162204,75580752,43476287,206-01-***,206-01-1238-34,4G,IoT Device
260227015924-0800,310,410,310410,15380586,82153079,28791072,310-410-***,310-410-9087-15,4G,IoT Device
260301002443+0100,206,1,20601,57304458,85867937,92389443,206-01-***,206-01-6880-40,3G,IoT Device
260310023538+0100,240,24,24024,72145105,18160403,56905263,240-24-***,240-24-4136-82,3G,Tablet
260311064813+0200,206,1,20601,78528824,46402653,75646433,206-01-***,206-01-8003-87,4G,IoT Device
260222094638+0100,240,24,24024,20537050,15677403,97441653,240-24-***,240-24-4936-74,3G,Smartphone
260224013118+0100,240,1,24001,16421163,97039940,12531923,240-01-***,240-01-6758-86,3G,Smartphone
260304152604-0700,310,480,310480,83707007,51433286,33751991,310-480-***,310-480-6545-68,4G,Smartphone
260311090005+0100,206,20,20620,62085592,32149739,96877059,206-20-***,206-20-5584-51,4G,Smartphone
260314063229-0800,310,410,310410,67817288,50831866,39443881,310-410-***,310-410-7855-86,5G,IoT Device
260322021819+0000,234,10,23410,33158368,13845359,65841018,234-10-***,234-10-9078-51,3G,Smartphone
260309220345+0200,206,10,20610,70769092,69389567,77924119,206-10-***,206-10-9662-40,3G,Smartphone
260223191701+0200,206,1,20601,45126359,24157892,73582334,206-01-***,206-01-9137-84,5G,IoT Device
260307000250+0200,240,1,24001,45777999,48733661,43528222,240-01-***,240-01-1294-17,3G,Smartphone
260318171437-0800,310,410,310410,40095584,39901074,80084684,310-410-***,310-410-6280-58,3G,IoT Device
260304153259+0200,206,10,20610,59815865,90146982,70387116,206-10-***,206-10-7915-25,5G,Tablet
260316131030-0700,310,480,310480,70236569,17005793,69962682,310-480-***,310-480-9035-65,4G,Smartphone
260307121533+0200,206,10,20610,39258413,17403416,78728528,206-10-***,206-10-7596-10,5G,IoT Device
260303101730+0200,206,1,20601,69035074,31254118,49345327,206-01-***,206-01-8186-86,5G,IoT Device
260301082847+0100,234,15,23415,18458940,93174279,20284190,234-15-***,234-15-5195-35,4G,Tablet
260308025841-0500,310,480,310480,73576489,41933358,49643081,310-480-***,310-480-2821-10,4G,Tablet
260302155250+0200,240,7,24007,78313005,63635635,54664159,240-07-***,240-07-2441-45,4G,Tablet
260308204952+0100,240,24,24024,46780582,46972135,83491901,240-24-***,240-24-5826-43,3G,Tablet
260228010143-0700,310,120,310120,23919467,33216014,67614634,310-120-***,310-120-6183-37,4G,Smartphone
260322022723+0000,234,33,23433,24914660,91541438,32660251,234-33-***,234-33-5346-70,5G,Smartphone
260227031109+0000,234,15,23415,73397531,28877039,92267340,234-15-***,234-15-9369-37,3G,Smartphone
260316095737+0100,206,5,20605,81384856,99414740,91858303,206-05-***,206-05-6345-82,3G,Smartphone
260309051849+0100,206,5,20605,62713087,78779219,20549157,206-05-***,206-05-5755-46,4G,IoT Device
260315013555+0200,206,10,20610,53183141,34495545,56948436,206-10-***,206-10-2704-47,4G,Smartphone
260224073400+0100,206,5,20605,10071265,23895741,67552584,206-05-***,206-05-3100-44,4G,Tablet
260309125503+0100,206,1,20601,78278565,33568069,12862892,206-01-***,206-01-5927-34,5G,Tablet
260302030224-0500,310,260,310260,32525087,32733181,74316214,310-260-***,310-260-3802-14,5G,Smartphone
260313104914+0200,206,20,20620,53991570,29920796,49417903,206-20-***,206-20-9396-77,3G,Tablet
260302165918-0500,310,410,310410,49687721,77218949,75545024,310-410-***,310-410-3648-96,3G,IoT Device
260223142617+0200,206,5,20605,53489568,75082587,20968428,206-05-***,206-05-6634-88,5G,IoT Device
260315142101+0100,234,38,23438,43232729,24793590,98392146,234-38-***,234-38-9137-16,3G,Tablet
260308194531+0000,234,33,23433,50999704,83647545,26103982,234-33-***,234-33-8639-17,4G,Smartphone
260226180803+0000,234,10,23410,96131947,87748952,75379953,234-10-***,234-10-4571-67,4G,Smartphone
260301210349+0100,234,10,23410,53737780,63784754,92305627,234-10-***,234-10-8374-86,3G,Tablet
260320103432+0100,240,5,24005,24033449,69272211,93731339,240-05-***,240-05-4123-20,4G,Tablet
260322141545-0700,310,120,310120,24226437,29833202,65072766,310-120-***,310-120-1289-51,5G,Smartphone
260318073310+0100,240,24,24024,66186781,23220559,58667774,240-24-***,240-24-7158-90,5G,Smartphone
260303230541+0100,240,24,24024,62471809,18558585,44127033,240-24-***,240-24-9238-44,4G,Smartphone
260220215141+0100,240,7,24007,96471681,49930651,34392190,240-07-***,240-07-1459-98,5G,Smartphone
260224041414+0100,240,2,24002,71675837,26074216,66163303,240-02-***,240-02-6255-71,5G,IoT Device
260227223741-0600,310,260,310260,16916496,32289725,53526197,310-260-***,310-260-4750-55,3G,Tablet
260311152431+0100,206,10,20610,60827903,48612965,85525959,206-10-***,206-10-7538-70,5G,Tablet
260304075852+0100,206,10,20610,45280125,21758903,27964277,206-10-***,206-10-3459-85,4G,Tablet
260307030942+0000,234,15,23415,15798785,40622402,50945828,234-15-***,234-15-2701-79,5G,Smartphone
260318042701+0100,234,38,23438,70620705,94138676,31454818,234-38-***,234-38-5397-25,5G,Tablet
260225121936+0100,240,2,24002,54499160,34956388,97013314,240-02-***,240-02-6189-27,5G,Smartphone
260224215603+0200,240,8,24008,12982435,75997038,64923674,240-08-***,240-08-7341-63,5G,Tablet
260225045553-0700,310,480,310480,83032104,26179101,84895700,310-480-***,310-480-8751-61,4G,Tablet
260322031411+0100,206,5,20605,27784789,60926778,17443137,206-05-***,206-05-4497-92,5G,Tablet
260312034009-0500,310,260,310260,18089811,93242970,71855657,310-260-***,310-260-4325-84,3G,Tablet
260319163801+0100,240,5,24005,55597188,11463017,58754131,240-05-***,240-05-5183-61,5G,Tablet
260311135936+0200,240,2,24002,90871325,70718988,56030452,240-02-***,240-02-6664-22,5G,Smartphone
260309104349+0100,206,1,20601,17504615,84312945,87031403,206-01-***,206-01-5850-43,4G,IoT Device
260227154716+0100,206,5,20605,53988832,49411036,87891503,206-05-***,206-05-4036-29,5G,Smartphone
260310052212-0600,310,410,310410,48986265,13069624,38256864,310-410-***,310-410-6735-85,3G,IoT Device
260314055916+0200,240,4,24004,17218491,72086684,31337761,240-04-***,240-04-4006-25,3G,IoT Device
260221212049+0200,206,5,20605,97591634,69749366,12397313,206-05-***,206-05-3454-78,5G,IoT Device
260314004611-0600,310,480,310480,32905363,49716826,84642441,310-480-***,310-480-5271-27,3G,Smartphone
260321174220-0700,310,120,310120,11851092,51359549,74114221,310-120-***,310-120-6051-23,4G,Tablet
260306200030-0600,310,260,310260,56108212,66258700,37645628,310-260-***,310-260-1187-89,5G,IoT Device
260228054915-0500,310,480,310480,11351336,26449603,20990499,310-480-***,310-480-5858-40,4G,Smartphone
260313094715+0100,240,5,24005,19091691,33194568,44568166,240-05-***,240-05-2920-44,5G,IoT Device
260311063833+0000,234,20,23420,68568980,91410460,94000764,234-20-***,234-20-8828-11,5G,Smartphone
260306225023+0100,206,20,20620,77325274,16162473,28578023,206-20-***,206-20-3855-83,4G,Smartphone
260310023034+0100,234,10,23410,27336553,43437271,79467820,234-10-***,234-10-3517-67,5G,Smartphone
260321165222+0100,206,1,20601,37487549,52982976,82011749,206-01-***,206-01-1225-97,5G,Smartphone
260225215137+0100,206,5,20605,50412455,67038855,63041559,206-05-***,206-05-4729-31,4G,Smartphone
260314164026+0200,240,2,24002,45348485,44124728,32186173,240-02-***,240-02-1743-75,5G,Smartphone
260311182101+0200,206,20,20620,79633450,69292743,75300411,206-20-***,206-20-4287-14,3G,Tablet
260312134817+0200,240,24,24024,91282384,94823526,63796442,240-24-***,240-24-4839-38,3G,Tablet
260301114542+0200,206,1,20601,15789586,66188021,70840496,206-01-***,206-01-6786-30,3G,Tablet
260318101742+0100,234,20,23420,12449768,36303047,92816097,234-20-***,234-20-9324-82,3G,IoT Device
260311083743+0100,206,5,20605,27874273,74555554,80488856,206-05-***,206-05-9348-11,3G,Tablet
260221072850+0100,240,5,24005,82181799,64620841,44413545,240-05-***,240-05-9839-60,3G,IoT Device
260320043256+0100,234,33,23433,95986786,73806350,34118408,234-33-***,234-33-2052-25,5G,Tablet
260303232911-0700,310,260,310260,46924718,64679246,13565689,310-260-***,310-260-2878-97,4G,Smartphone
260307102344+0000,234,38,23438,53706335,42404610,90132527,234-38-***,234-38-5934-60,5G,Tablet
260303040618+0100,240,2,24002,31595191,73718582,44654353,240-02-***,240-02-1210-12,3G,Tablet
260310180246+0100,234,20,23420,73402364,67589001,91775750,234-20-***,234-20-6734-46,4G,Tablet
260315111433+0100,206,20,20620,14510051,33217529,62180303,206-20-***,206-20-7157-20,5G,Smartphone
260228003435+0100,206,10,20610,31024707,77153375,97205731,206-10-***,206-10-2673-87,3G,Smartphone
260227050416+0100,240,7,24007,97645048,23651158,89921429,240-07-***,240-07-8888-89,4G,IoT Device
260222122208-0800,310,120,310120,58798639,33433631,83658483,310-120-***,310-120-5760-51,3G,IoT Device
260222110416-0800,310,260,310260,43737686,67437930,73003685,310-260-***,310-260-3280-53,4G,IoT Device
260301221419-0600,310,260,310260,92849406,24946937,77046255,310-260-***,310-260-7146-66,5G,Tablet
260304064239-0700,310,120,310120,27953701,28096490,89640873,310-120-***,310-120-4563-61,3G,Tablet
260228182040+0200,206,1,20601,18781915,14478367,82627678,206-01-***,206-01-2343-94,4G,Tablet
260221054744+0100,234,30,23430,79117795,95220519,15790948,234-30-***,234-30-4292-92,3G,Tablet
260304081750-0700,310,120,310120,51884253,82517130,60096709,310-120-***,310-120-2718-83,5G,IoT Device
260223192124-0700,310,260,310260,13558457,16051542,84928476,310-260-***,310-260-3730-69,5G,Tablet
260321134224+0100,234,30,23430,78614233,53579879,87572964,234-30-***,234-30-4902-23,4G,IoT Device
260302222551+0100,206,1,20601,64497800,44470865,51398207,206-01-***,206-01-7452-64,4G,Tablet
260228130607+0200,240,4,24004,25602751,60460924,32443919,240-04-***,240-04-9096-98,4G,Tablet
260316015523+0000,234,33,23433,37506105,39880859,25474575,234-33-***,234-33-4111-37,5G,Smartphone
260308113712+0000,234,20,23420,14313153,31389257,80565501,234-20-***,234-20-9170-58,3G,Smartphone
260302064831+0100,234,15,23415,55195986,93691789,48918897,234-15-***,234-15-6895-56,4G,IoT Device
260317200415+0100,234,38,23438,57469070,29363455,20852969,234-38-***,234-38-2642-43,4G,Smartphone
260308152640+0100,240,7,24007,14422871,72495414,11236203,240-07-***,240-07-8071-50,4G,Smartphone
260227111403-0700,310,480,310480,83304954,31155276,71746454,310-480-***,310-480-3321-40,4G,IoT Device
260221214552+0000,234,33,23433,49613119,21420596,82670166,234-33-***,234-33-4837-29,5G,Tablet
260321005842+0000,234,10,23410,99516486,80696407,62652772,234-10-***,234-10-4474-84,4G,Smartphone
260321093623+0100,234,33,23433,51894096,91844187,47489606,234-33-***,234-33-5967-29,3G,Tablet
260223112709+0100,206,5,20605,42934905,79435767,61439264,206-05-***,206-05-2477-64,4G,Smartphone
260312135130+0200,206,5,20605,86501898,75676964,39406132,206-05-***,206-05-4752-18,4G,Tablet
260319182232+0100,240,24,24024,89881131,93965127,83149724,240-24-***,240-24-9359-51,5G,Smartphone
260301172037+0200,240,16,24016,95765398,19282300,22955091,240-16-***,240-16-2710-21,4G,IoT Device
260312011035-0800,310,480,310480,34285652,42224773,14796059,310-480-***,310-480-1172-53,4G,Smartphone
260315231134+0200,206,1,20601,93134272,35441872,24663032,206-01-***,206-01-6318-62,5G,Tablet
260228143212+0100,240,2,24002,35427969,21831247,49671851,240-02-***,240-02-3435-55,4G,Tablet
260316044614+0000,234,33,23433,26977974,55063413,33734963,234-33-***,234-33-5611-80,5G,Smartphone
260322182040-0600,310,410,310410,34870336,40745424,71766707,310-410-***,310-410-5168-44,4G,Smartphone
260226052149+0200,206,5,20605,24855692,39491155,73996230,206-05-***,206-05-5228-82,4G,Smartphone
260311044018+0200,240,24,24024,99028485,65213235,42196611,240-24-***,240-24-9045-52,3G,Smartphone
260224031927+0200,206,20,20620,75981701,52311711,88053176,206-20-***,206-20-7807-82,4G,IoT Device
260227102933+0000,234,33,23433,57813595,44783089,99505701,234-33-***,234-33-4424-21,5G,IoT Device
260314082033+0100,240,7,24007,99484309,90610769,53648413,240-07-***,240-07-1517-64,4G,IoT Device
260222235704-0700,310,120,310120,75197401,87847515,61601247,310-120-***,310-120-6483-98,5G,Smartphone
260221104554+0100,206,10,20610,18497398,81389771,21631308,206-10-***,206-10-3703-88,3G,Tablet
260320205616+0200,240,7,24007,94943883,52732384,98132101,240-07-***,240-07-5112-24,5G,IoT Device
260225102442+0100,240,24,24024,84700897,86037043,25647033,240-24-***,240-24-5729-31,4G,Smartphone
260310025943+0100,240,7,24007,90365722,12476849,38578316,240-07-***,240-07-3939-42,4G,Smartphone
260307053053+0100,234,38,23438,56998942,90833452,96325854,234-38-***,234-38-1754-59,4G,Smartphone
260309020849+0200,206,1,20601,15999440,17076084,86331921,206-01-***,206-01-7420-28,4G,Smartphone
260224123115-0700,310,480,310480,92296657,38080250,15529676,310-480-***,310-480-2931-44,4G,IoT Device
260302211951+0200,206,1,20601,71217460,48238507,64123171,206-01-***,206-01-4416-26,4G,IoT Device
260311202926+0100,240,1,24001,83683899,34962221,14115891,240-01-***,240-01-5117-62,4G,Tablet
260303201837+0100,234,33,23433,11944383,48360321,53097109,234-33-***,234-33-4521-73,5G,Smartphone
260223071059-0700,310,120,310120,43519886,85441484,36535527,310-120-***,310-120-6273-16,5G,Tablet
260312073954+0200,206,20,20620,18521928,93272140,75824546,206-20-***,206-20-4255-99,4G,Smartphone
260321215149+0000,234,38,23438,43604322,30330039,55538693,234-38-***,234-38-3411-15,3G,Smartphone
260313181722+0200,206,10,20610,89559080,69677980,87591997,206-10-***,206-10-3271-44,5G,Tablet
260307113213+0100,206,10,20610,67397237,95059591,81569887,206-10-***,206-10-2486-13,5G,IoT Device
260314224116-0600,310,480,310480,25954186,52947512,30399498,310-480-***,310-480-3053-12,4G,Smartphone
260221153101+0100,240,7,24007,40111848,31617624,32200073,240-07-***,240-07-7824-13,4G,Tablet
260307133006+0100,234,10,23410,17153092,78191105,81243474,234-10-***,234-10-4816-39,5G,Smartphone
260307210137+0100,206,20,20620,99439308,99263969,55488317,206-20-***,206-20-1585-43,3G,Tablet
260321211116+0100,240,8,24008,55132434,64086804,84009433,240-08-***,240-08-9413-54,3G,Tablet
260222133649+0000,234,15,23415,15984132,25346198,45616142,234-15-***,234-15-3240-11,5G,IoT Device
260305011312+0200,240,5,24005,76345620,53935671,27619120,240-05-***,240-05-5498-12,3G,Tablet
260321020708-0500,310,260,310260,45055753,28301208,40724515,310-260-***,310-260-3597-42,3G,IoT Device
260315024841+0000,234,38,23438,20806899,59235061,97239134,234-38-***,234-38-1623-30,4G,Tablet
260221234822-0500,310,410,310410,91783244,12831041,40507173,310-410-***,310-410-6816-34,5G,IoT Device
260307003157+0100,240,2,24002,57584767,12825780,79092360,240-02-***,240-02-1121-38,5G,Smartphone
260228035909+0100,206,5,20605,65580224,38817520,94794707,206-05-***,206-05-9654-91,5G,IoT Device
260226011625-0600,310,120,310120,43266295,26198289,13909854,310-120-***,310-120-4428-31,3G,IoT Device
260317121112+0200,240,7,24007,19622395,48255161,64909646,240-07-***,240-07-9787-13,4G,IoT Device
260317224228+0100,240,5,24005,67549779,65576999,58403796,240-05-***,240-05-6752-43,4G,Smartphone
260224072749+0200,206,1,20601,25065067,34261477,23165876,206-01-***,206-01-5243-23,5G,Smartphone
260222184137+0100,234,15,23415,62809504,75833918,40581366,234-15-***,234-15-1868-73,3G,IoT Device
260317053258+0000,234,10,23410,49064895,30072832,65935485,234-10-***,234-10-7554-12,5G,Smartphone
260302144212+0200,206,20,20620,33930414,13237418,47590729,206-20-***,206-20-2328-77,5G,IoT Device
260302124756+0000,234,15,23415,75852961,37454677,99163475,234-15-***,234-15-8248-59,5G,Tablet
260315192954+0100,234,15,23415,70176416,92762957,45036558,234-15-***,234-15-4032-19,3G,IoT Device
260222184627-0600,310,260,310260,11539615,12478762,70777455,310-260-***,310-260-7531-93,3G,Tablet
260225221503+0100,234,10,23410,33377474,60153935,65599538,234-10-***,234-10-5207-11,5G,IoT Device
260306010525+0200,240,16,24016,39312151,83080234,81125624,240-16-***,240-16-5275-15,3G,IoT Device
260224211653+0100,206,5,20605,13467215,53209887,50260707,206-05-***,206-05-4239-96,5G,IoT Device
260316051014-0600,310,120,310120,61418688,99731288,16238667,310-120-***,310-120-3185-65,4G,Tablet
260223072228+0100,240,4,24004,44604683,96799641,13534990,240-04-***,240-04-1224-13,5G,Smartphone
260314020629+0000,234,10,23410,75906841,30482789,17970612,234-10-***,234-10-4099-82,4G,Tablet
260305085604+0100,206,10,20610,44608530,50708336,87644188,206-10-***,206-10-4219-11,4G,Smartphone
260313154508+0200,240,2,24002,78056965,93687002,55750997,240-02-***,240-02-2712-38,5G,Tablet
260308135237+0200,206,5,20605,58891623,83335704,60351296,206-05-***,206-05-8397-92,3G,Smartphone
260311045030+0100,206,5,20605,47557689,40350515,30083760,206-05-***,206-05-5252-81,4G,IoT Device
260314093815+0200,240,4,24004,40491229,34434819,61524226,240-04-***,240-04-5140-70,5G,IoT Device
260311164956+0100,206,1,20601,36018969,14681359,65051176,206-01-***,206-01-6241-17,5G,IoT Device
260305104648+0200,206,5,20605,62616582,22829160,27891140,206-05-***,206-05-5495-52,3G,Smartphone
260224095136+0200,240,8,24008,46242405,32622570,38511306,240-08-***,240-08-6209-30,3G,Smartphone
260311105239+0000,234,20,23420,87576969,48732708,93425844,234-20-***,234-20-8388-89,4G,Tablet
260306192923+0100,234,10,23410,12682919,31849777,87834043,234-10-***,234-10-7481-14,3G,Tablet
260301041653+0100,206,5,20605,50779352,20600314,66698497,206-05-***,206-05-7346-69,4G,Smartphone
260313103747+0200,206,10,20610,11984344,93192710,95115997,206-10-***,206-10-3905-27,3G,Smartphone
260307192754+0000,234,38,23438,55246974,58942485,14380619,234-38-***,234-38-5973-91,4G,Smartphone
260222120915+0100,240,1,24001,21461136,88159793,87667139,240-01-***,240-01-5116-40,3G,Smartphone
260305221304+0200,240,1,24001,93782883,65151310,86673679,240-01-***,240-01-2101-48,4G,Smartphone
260222042634-0700,310,480,310480,59783420,13622501,59178597,310-480-***,310-480-9038-37,3G,Smartphone
260225150250-0700,310,260,310260,45748608,24570116,48738175,310-260-***,310-260-7264-20,4G,IoT Device
260223001623+0200,206,10,20610,60980676,90968817,40099789,206-10-***,206-10-7147-29,4G,Smartphone
260310160011-0800,310,480,310480,98412110,77781378,19832625,310-480-***,310-480-4038-49,5G,Smartphone
