IMSI,MSISDN,IMEI,IP_Address,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type
240797222119422,467023530980,828792765233832,222.97.134.148,240,25,24025,36114834,86326505,13049905,240-25-9160,240-25-9160-44,5G
240168751078726,467034065986,119263552520233,223.122.160.13,240,52,24052,99145966,26092470,14137004,240-52-9672,240-52-9672-96,5G
240168751078726,467034065986,119263552520233,216.114.111.69,240,11,24011,27396611,82668909,55934344,240-11-6687,240-11-6687-35,4G
240970615368733,467095013145,797716438907345,202.35.60.240,240,63,24063,53285910,48638982,36767127,240-99-4957,240-67-6088-66,4G
240970615368733,467095013145,797716438907345,192.10.227.168,240,64,24064,90860232,97276261,82913826,240-64-4468,240-64-4468-74,4G
240572889425584,467054853398,823202421989404,18.247.184.32,240,53,24053,67337834,48672896,20476419,240-53-7999,240-53-7999-62,5G
240572889425584,467054853398,823202421989404,152.238.44.13,240,81,24081,39348098,13670941,92766342,240-81-1452,240-81-1452-55,3G
240991963842238,467018800064,383190965804113,86.235.4.223,240,50,24050,44645916,69016817,29807014,240-50-9412,240-50-9412-32,5G
240991963842238,467018800064,383190965804113,8.96.235.227,240,41,24041,51706836,75102965,52852947,240-41-6535,240-41-6535-37,4G
240911676270039,467049155305,597655491764715,8.10.153.188,240,64,24064,86364489,72721808,21549942,240-33-7797,240-44-1905-96,5G
240911676270039,467049155305,597655491764715,94.54.162.16,240,46,24046,31618081,31782880,94055769,240-36-9299,240-81-2918-67,5G
240955030149415,467079916803,436678809034851,62.45.133.244,240,46,24046,75160159,32306876,80426809,240-46-3132,240-46-3132-80,3G
240955030149415,467079916803,436678809034851,193.152.233.68,240,90,24090,72178870,51214691,18099836,240-90-8799,240-90-8799-69,5G
240282238626716,467034046931,917368070977946,56.106.189.22,240,16,24016,52784317,41708536,17815876,240-87-9104,240-44-2396-68,4G
240282238626716,467034046931,917368070977946,18.162.227.99,240,25,24025,94941785,29106150,61351372,240-25-9899,240-25-9899-94,5G
240747805436945,467016871999,697364912222978,117.133.202.175,240,87,24087,71871277,50878826,42069848,240-87-9598,240-87-9598-50,5G
240747805436945,467016871999,697364912222978,166.113.131.156,240,80,24080,41045690,49088851,26902311,240-80-4897,240-80-4897-26,4G
240892917657892,467047999425,107461526036459,51.30.167.103,240,91,24091,47922699,26594294,84194424,240-78-4568,240-19-2552-72,3G
240892917657892,467047999425,107461526036459,40.250.234.85,240,82,24082,36679341,39133179,83488774,240-82-9569,240-82-9569-60,5G
240478710732005,467053924224,728697499011636,17.217.227.222,240,85,24085,27532616,64561540,48780969,240-85-1941,240-85-1941-55,3G
240478710732005,467053924224,728697499011636,201.244.51.166,240,16,24016,81021986,89675407,11500532,240-16-1259,240-16-1259-52,3G
240134776011352,467065084117,922553980440171,49.172.193.197,240,28,24028,15706944,91791242,15028735,240-19-1403,240-20-6987-84,5G
240134776011352,467065084117,922553980440171,52.16.184.253,240,52,24052,60941378,15231904,49740945,240-07-4271,240-97-2701-99,5G
240767243105115,467097774174,963504047513873,140.125.251.13,240,71,24071,91456722,12595339,52269304,240-97-2701,240-94-6330-98,4G
240767243105115,467097774174,963504047513873,183.128.25.133,240,96,24096,59155391,60077729,38762848,240-96-5503,240-96-5503-90,4G
240193349498164,467035043113,292015350224612,91.106.45.126,240,93,24093,32408739,57506469,26823384,240-93-9597,240-93-9597-80,5G
240193349498164,467035043113,292015350224612,9.79.171.219,240,35,24035,38429384,19554665,91075765,240-35-2287,240-35-2287-33,3G
240102860079802,467080068967,618843141663792,133.230.2.201,240,17,24017,35572525,56594359,74051027,240-17-1009,240-17-1009-27,3G
240102860079802,467080068967,618843141663792,222.36.247.26,240,54,24054,97011898,59476214,73034467,240-54-2214,240-54-2214-13,3G
240348564683086,467021707123,347808625383675,85.100.115.108,240,79,24079,50352844,53320392,73827760,240-79-9516,240-79-9516-53,5G
240348564683086,467021707123,347808625383675,104.162.175.253,240,59,24059,28208986,11644343,66265276,240-26-3947,240-97-7264-84,4G
240578594305121,467071910565,800280725800750,108.53.45.9,240,76,24076,76157573,85168529,53119620,240-14-4080,240-17-2494-56,4G
240578594305121,467071910565,800280725800750,186.246.159.246,240,5,24005,34442307,19064958,59304603,240-48-5715,240-61-3402-34,3G
240643680695576,467054265326,949490705488604,54.204.7.155,240,23,24023,69776440,94378988,77234066,240-23-1900,240-23-1900-41,3G
240643680695576,467054265326,949490705488604,83.84.146.217,240,46,24046,67485358,71690764,88524806,240-33-4938,240-67-1538-57,5G
240906594197113,467049497184,952584050195591,140.164.238.114,240,88,24088,71455080,89118939,39719560,240-88-7097,240-88-7097-30,5G
240906594197113,467049497184,952584050195591,205.121.122.34,240,37,24037,45904006,27009334,13115469,240-37-3390,240-37-3390-91,3G
240721417609194,467013830181,861268132452478,37.86.164.70,240,1,24001,40785745,77401513,79591948,240-01-7387,240-01-7387-44,5G
240721417609194,467013830181,861268132452478,72.120.151.19,240,82,24082,18404182,47607741,12625511,240-82-8618,240-82-8618-11,5G
240239493441055,467020151218,627179195933356,12.158.241.28,240,96,24096,92785887,57186412,23774583,240-96-7970,240-96-7970-77,5G
240239493441055,467020151218,627179195933356,159.25.247.227,240,72,24072,56452758,73005674,43596899,240-72-4762,240-72-4762-59,4G
240532592028431,467090033220,401068878466247,37.211.252.169,240,23,24023,26499221,23017989,69882374,240-23-6334,240-12-9279-74,4G
240532592028431,467090033220,401068878466247,216.80.218.239,240,15,24015,55487940,83975484,96118071,240-15-1573,240-15-1573-36,3G
240236924558824,467048372969,129344691122473,142.61.8.136,240,51,24051,13925926,56346314,47230022,240-86-9720,240-77-1882-26,5G
240236924558824,467048372969,129344691122473,198.132.188.136,240,85,24085,19070964,51961513,63266021,240-85-9502,240-85-9502-84,5G
240270669820928,467010741704,109456368262808,140.127.22.21,240,57,24057,21152504,32173077,50235943,240-26-7891,240-40-5774-94,4G
240270669820928,467010741704,109456368262808,78.129.55.56,240,75,24075,76565235,59908560,99291322,240-75-8642,240-75-8642-91,5G
240545803775319,467084286121,191576770508691,110.203.118.96,240,37,24037,93501468,69673321,61353598,240-80-2370,240-02-4874-97,5G
240545803775319,467084286121,191576770508691,169.205.107.63,240,98,24098,15057626,42031102,83317310,240-98-9963,240-98-9963-81,5G
240400518322370,467042765828,419926800262024,103.132.221.143,240,60,24060,10152840,54118883,19373721,240-60-9227,240-60-9227-82,5G
240400518322370,467042765828,419926800262024,212.160.133.218,240,45,24045,88723727,55165103,94931133,240-45-2009,240-45-2009-66,3G
240055843415334,467098449058,329227920421065,115.170.65.111,240,69,24069,17427834,78797239,72081517,240-69-5797,240-69-5797-26,4G
240055843415334,467098449058,329227920421065,39.75.9.86,240,54,24054,64411695,54862538,83823153,240-54-7602,240-54-7602-22,5G
240693493015107,467022360706,388369840626958,64.46.125.151,240,23,24023,55169565,27217256,87594519,240-23-5110,240-23-5110-72,4G
240693493015107,467022360706,388369840626958,60.236.63.146,240,47,24047,39118317,96048808,51755892,240-47-7449,240-47-7449-77,5G
240704556093041,467041022304,128351381930911,89.254.199.116,240,99,24099,58114581,43536620,13563826,240-99-5346,240-99-5346-99,4G
240704556093041,467041022304,128351381930911,115.124.208.143,240,52,24052,47823206,80575466,60873150,240-52-3914,240-52-3914-21,4G
240699815527358,467022528005,911769687210497,79.35.255.144,240,23,24023,79467778,14541207,39889027,240-23-5550,240-23-5550-50,4G
240699815527358,467022528005,911769687210497,172.239.162.164,240,15,24015,62982754,54193090,63655137,240-91-9756,240-42-6438-59,4G
240510405702123,467041416983,549594782786503,4.45.34.255,240,18,24018,85133776,83346676,83390995,240-18-4149,240-18-4149-25,4G
240510405702123,467041416983,549594782786503,130.202.92.135,240,84,24084,70402955,62703463,79472531,240-84-6485,240-84-6485-58,4G
240709463717187,467035238491,152248907432411,129.11.243.120,240,63,24063,81398428,56767274,82018555,240-63-6616,240-63-6616-46,4G
240709463717187,467035238491,152248907432411,41.36.16.190,240,81,24081,79720774,55929445,13446541,240-30-6441,240-97-2767-89,4G
240869855134001,467035275096,873216418712221,16.173.32.123,240,82,24082,89428830,54862304,96950789,240-10-8071,240-23-5769-82,3G
240869855134001,467035275096,873216418712221,62.63.212.174,240,53,24053,77344515,28506922,88150606,240-93-5420,240-53-1546-77,5G
240186685316436,467008706561,620589789620335,140.38.120.117,240,69,24069,61021027,31269592,41150732,240-69-5381,240-69-5381-33,4G
240186685316436,467008706561,620589789620335,12.182.180.130,240,51,24051,16151347,69420439,20651806,240-31-9673,240-93-4642-42,3G
240763721272939,467072850255,604926191835825,25.147.160.89,240,30,24030,37283299,55730673,48537020,240-30-7726,240-30-7726-18,5G
240763721272939,467072850255,604926191835825,32.230.175.109,240,79,24079,81764811,93789988,86835707,240-69-8814,240-88-1427-40,4G
240594227926306,467021764935,131867495204147,177.189.219.163,240,53,24053,77059718,83607273,49260951,240-53-2857,240-53-2857-19,3G
240594227926306,467021764935,131867495204147,34.105.157.149,240,11,24011,68625874,12515475,53187509,240-57-4098,240-12-2906-12,4G
240685168986423,467013458929,701735492282728,43.230.75.76,240,77,24077,91248752,71391309,28360835,240-77-6875,240-77-6875-16,4G
240685168986423,467013458929,701735492282728,150.182.134.60,240,49,24049,52753485,97756072,27214502,240-49-9074,240-49-9074-79,5G
240625420106998,467076901676,565413817966272,15.1.127.21,240,78,24078,17982368,43611724,90294591,240-78-9196,240-78-9196-49,5G
240625420106998,467076901676,565413817966272,187.152.246.169,240,33,24033,69556308,52394472,91257679,240-88-7675,240-24-4210-91,3G
240192130752421,467098240052,894917180344193,142.29.37.48,240,47,24047,58885869,60415622,11363206,240-47-4145,240-47-4145-54,4G
240192130752421,467098240052,894917180344193,76.225.195.120,240,80,24080,76640960,86597454,94971276,240-80-6903,240-80-6903-81,4G
240941655055776,467053548517,949651711056719,125.121.84.45,240,47,24047,84955812,26333055,50325522,240-28-7028,240-80-2283-24,4G
240941655055776,467053548517,949651711056719,161.25.224.190,240,20,24020,88342309,71013116,29794258,240-20-4334,240-20-4334-89,4G
240118335878359,467018009498,368071513690195,11.227.44.168,240,75,24075,80138377,34661539,64127050,240-75-5574,240-75-5574-78,4G
240118335878359,467018009498,368071513690195,174.125.107.214,240,66,24066,49659953,50341559,86071769,240-66-6652,240-66-6652-72,4G
240809850669759,467060945300,729932003225706,114.174.39.162,240,51,24051,31201902,12527985,55714829,240-47-7359,240-41-2125-92,5G
240809850669759,467060945300,729932003225706,106.227.214.29,240,49,24049,23194208,41492515,96703773,240-49-8872,240-49-8872-30,5G
240710776781341,467071483178,563975105559859,214.145.193.208,240,94,24094,12893481,71270878,90593417,240-94-8828,240-94-8828-62,5G
240710776781341,467071483178,563975105559859,76.13.129.103,240,94,24094,28071173,98975225,32520620,240-42-6813,240-96-6034-38,5G
240706469667721,467097666022,225931777755057,189.210.16.30,240,49,24049,65145130,77464176,54270724,240-49-2509,240-49-2509-64,3G
240706469667721,467097666022,225931777755057,166.224.178.89,240,20,24020,85530969,23196731,34977925,240-20-5241,240-20-5241-75,4G
240692434021259,467055604851,777457050289695,146.100.28.190,240,81,24081,95705486,15915618,23876160,240-15-3738,240-26-8337-67,3G
240692434021259,467055604851,777457050289695,18.81.167.94,240,76,24076,75767712,23838112,25188451,240-76-8124,240-76-8124-61,5G
240957244340200,467031506849,110101945398938,86.74.88.18,240,83,24083,50743428,48722163,83266904,240-83-6827,240-83-6827-78,4G
240957244340200,467031506849,110101945398938,82.240.214.187,240,23,24023,91442245,10544501,87455899,240-23-2508,240-23-2508-80,3G
240264903397412,467029987524,501534745309312,191.124.167.126,240,29,24029,10939393,25283486,84223698,240-29-2003,240-29-2003-41,3G
240264903397412,467029987524,501534745309312,11.211.134.89,240,74,24074,82291113,13350030,63571660,240-74-5929,240-74-5929-80,4G
240130782897165,467092365372,929714668793620,154.110.223.34,240,73,24073,30482379,59856509,35791315,240-73-2239,240-73-2239-12,3G
240130782897165,467092365372,929714668793620,221.215.128.149,240,82,24082,27176562,45410307,61303875,240-82-2600,240-82-2600-10,3G
240674236086019,467081217287,942269018980349,4.136.216.128,240,21,24021,77034147,27278874,35708057,240-62-3741,240-12-3829-53,5G
240674236086019,467081217287,942269018980349,220.53.144.229,240,36,24036,11980686,64732000,95968819,240-36-4804,240-36-4804-81,4G
240106876400813,467011999601,454003785221602,83.41.243.47,240,96,24096,67499716,67271218,40990872,240-96-8399,240-96-8399-59,5G
240106876400813,467011999601,454003785221602,157.222.97.176,240,22,24022,69533874,30528065,29695137,240-22-1388,240-22-1388-34,3G
240853204347004,467078658090,377037421341506,132.8.245.200,240,79,24079,84047100,98316865,31774271,240-79-1470,240-79-1470-67,3G
240853204347004,467078658090,377037421341506,102.245.14.45,240,88,24088,90644000,84491570,92509063,240-88-2878,240-88-2878-47,3G
240456955887253,467073756748,194001547893907,128.36.37.233,240,32,24032,41218372,23803371,18970504,240-32-4143,240-32-4143-16,4G
240456955887253,467073756748,194001547893907,196.204.69.194,240,30,24030,89269673,15639856,19323005,240-30-4850,240-30-4850-48,4G
240864520633347,467018604528,235095723156358,33.183.47.102,240,34,24034,86972378,58080058,15667886,240-34-5660,240-34-5660-44,4G
240864520633347,467018604528,235095723156358,1.57.225.22,240,26,24026,60902294,90453242,80553015,240-26-5169,240-26-5169-77,4G
240381371484818,467067584676,341305684084531,58.103.80.26,240,19,24019,42296289,98879161,19534549,240-19-5260,240-19-5260-34,4G
240381371484818,467067584676,341305684084531,77.192.230.110,240,24,24024,86336046,70585631,28589421,240-42-1323,240-47-7364-18,4G
240420242325076,467042463329,906665570993864,180.43.231.67,240,13,24013,80796847,43923177,78466743,240-13-8212,240-13-8212-27,5G
240420242325076,467042463329,906665570993864,217.63.35.189,240,50,24050,30180684,59619811,80956567,240-50-6392,240-50-6392-75,4G
240701172915193,467020400280,328162483032707,66.214.35.158,240,70,24070,65470842,25053289,50381712,240-70-3798,240-70-3798-60,4G
240701172915193,467020400280,328162483032707,18.233.77.191,240,45,24045,46801038,27195379,73120206,240-08-4861,240-86-9351-43,5G
240915107004390,467009624886,361500550665825,141.228.102.156,240,99,24099,65726777,11838406,79291306,240-99-1416,240-99-1416-38,3G
240915107004390,467009624886,361500550665825,216.79.134.154,240,43,24043,11990388,92741845,79755665,240-43-6282,240-43-6282-31,4G
240284177088896,467061332733,662019973222467,15.219.244.83,240,2,24002,75837622,62104104,73904165,240-02-5177,240-02-5177-33,4G
240284177088896,467061332733,662019973222467,152.57.58.159,240,46,24046,67603978,99616183,16900611,240-45-1211,240-02-7361-28,3G
240585340561517,467032430284,203940007668784,124.138.47.187,240,64,24064,85226020,81856174,95470089,240-64-3051,240-64-3051-46,3G
240585340561517,467032430284,203940007668784,83.95.53.211,240,83,24083,48911761,77631683,96687604,240-83-4563,240-83-4563-31,4G
240962644280343,467046539489,325166129181624,36.76.124.163,240,36,24036,59967537,71080154,38493572,240-36-2674,240-36-2674-13,3G
240962644280343,467046539489,325166129181624,159.195.100.104,240,3,24003,59256702,30500022,93806742,240-03-7262,240-03-7262-27,5G
240073845357939,467039698391,505787740688728,196.233.125.225,240,31,24031,87861091,54583413,33534869,240-63-9044,240-20-4702-61,5G
240073845357939,467039698391,505787740688728,208.115.148.159,240,61,24061,87800566,44860678,73780089,240-61-2648,240-61-2648-31,3G
240593720334847,467001288379,528905599979204,158.185.253.254,240,27,24027,27954950,39576947,12351727,240-27-6298,240-27-6298-96,4G
240593720334847,467001288379,528905599979204,147.97.6.29,240,59,24059,42815353,17229334,20322029,240-66-5069,240-45-8947-46,4G
240348309093880,467069320730,344288281645757,110.253.50.175,240,43,24043,14848715,54211624,50210210,240-43-9429,240-43-9429-74,5G
240348309093880,467069320730,344288281645757,131.109.21.160,240,95,24095,27019036,64872031,38965143,240-95-8379,240-95-8379-96,5G
240245018780612,467063562929,284230597962365,46.80.63.92,240,44,24044,12767643,80189025,91928726,240-44-1648,240-44-1648-45,3G
240245018780612,467063562929,284230597962365,203.151.92.51,240,46,24046,87046946,81450388,58613417,240-46-4259,240-46-4259-56,4G
240364411224308,467037690552,768785752428690,52.161.116.54,240,64,24064,20538508,62007022,93233480,240-64-7146,240-64-7146-89,5G
240364411224308,467037690552,768785752428690,161.63.83.97,240,87,24087,86220172,91907749,46503985,240-87-1815,240-87-1815-44,3G
240347085130944,467020891816,898106477706109,36.238.248.85,240,20,24020,97464472,34152681,54370510,240-56-2095,240-94-1606-60,3G
240347085130944,467020891816,898106477706109,81.98.133.240,240,9,24009,61296115,55184886,74837978,240-29-3068,240-14-9058-71,5G
240678151083402,467063428878,878158919679526,66.129.78.6,240,72,24072,32128571,25177383,89686478,240-10-2232,240-22-5476-89,3G
240678151083402,467063428878,878158919679526,142.89.225.87,240,64,24064,93984108,82743559,32903521,240-93-6211,240-87-1418-41,4G
240385035997448,467049708482,244520499658300,128.174.252.35,240,46,24046,51732799,60378349,50559525,240-46-2419,240-46-2419-18,3G
240385035997448,467049708482,244520499658300,91.157.0.57,240,59,24059,58886472,53357876,61585060,240-27-2064,240-94-2711-46,3G
240793793781880,467044138848,581473345057135,210.154.228.162,240,59,24059,11990513,13055671,77874715,240-26-1388,240-33-5124-31,3G
240793793781880,467044138848,581473345057135,107.89.55.35,240,2,24002,72400263,47275493,23056550,240-91-5976,240-39-1447-68,3G
240292076378563,467042193086,588598474045218,80.211.254.179,240,67,24067,81480590,23801868,83759345,240-28-8226,240-28-7028-86,3G
240292076378563,467042193086,588598474045218,99.5.227.239,240,25,24025,11533619,28558659,12341806,240-87-7669,240-68-9382-13,3G
240462156429501,467047558381,838258013132285,7.146.110.203,240,92,24092,58933816,49774134,48852348,240-92-2889,240-92-2889-63,3G
240462156429501,467047558381,838258013132285,176.166.131.92,240,15,24015,26226041,10379624,26356082,240-80-6129,240-81-4437-22,5G
240270713700827,467031600256,739539110234291,220.127.209.84,240,34,24034,39922013,15496503,92764777,240-34-3069,240-34-3069-20,3G
240270713700827,467031600256,739539110234291,212.83.173.234,240,69,24069,29505214,61226666,97421517,240-69-9095,240-69-9095-50,5G
240811648136155,467002623469,852355376969374,108.250.14.22,240,33,24033,97642336,71411751,90799666,240-57-7964,240-38-8832-70,4G
240811648136155,467002623469,852355376969374,40.73.216.82,240,53,24053,68311130,63032157,93206012,240-53-4478,240-53-4478-95,4G
240148337707653,467023671044,602696692938977,71.128.84.205,240,17,24017,93181034,30501151,21941702,240-44-1905,240-49-6443-16,5G
240148337707653,467023671044,602696692938977,50.106.169.131,240,11,24011,40176035,49343175,26257884,240-11-8168,240-11-8168-60,5G
240711408913363,467067303209,596775968147052,209.125.73.104,240,17,24017,92023142,56366597,96046793,240-05-2486,240-46-5006-91,3G
240711408913363,467067303209,596775968147052,137.126.96.45,240,44,24044,41643938,65316001,52484011,240-64-9115,240-24-3640-54,4G
240884203092991,467043417893,242510725602761,37.99.115.19,240,87,24087,85071747,70300648,64962480,240-87-9826,240-87-9826-60,5G
240884203092991,467043417893,242510725602761,12.215.138.58,240,37,24037,92547575,38717905,45042587,240-37-1301,240-37-1301-49,3G
240298038255293,467022312052,658441807197298,130.1.101.76,240,51,24051,18685985,56246390,39960498,240-51-7529,240-51-7529-88,5G
240298038255293,467022312052,658441807197298,23.30.191.222,240,38,24038,13833838,70206937,73658933,240-38-9331,240-38-9331-39,5G
240657755771084,467048020021,834316706286533,215.189.255.151,240,21,24021,99655058,24952155,44263151,240-21-7251,240-21-7251-70,5G
240657755771084,467048020021,834316706286533,172.138.166.183,240,52,24052,25345882,61494727,79840699,240-52-7175,240-52-7175-52,5G
240220982032356,467057993845,158666661877962,41.215.50.175,240,99,24099,72300149,10767301,86621455,240-40-1851,240-93-9502-28,3G
240220982032356,467057993845,158666661877962,20.249.184.100,240,93,24093,54381976,43122959,89393319,240-93-7940,240-93-7940-10,5G
240033262786399,467004654495,179065855726069,104.53.95.226,240,21,24021,29151190,27586391,83373860,240-21-5085,240-21-5085-79,4G
240033262786399,467004654495,179065855726069,103.68.151.104,240,54,24054,33942303,53839704,20395667,240-54-5469,240-54-5469-39,4G
240060089220153,467042151314,544619779930130,112.86.202.224,240,50,24050,58424559,75677546,41411882,240-50-6951,240-50-6951-21,4G
240060089220153,467042151314,544619779930130,21.25.161.214,240,98,24098,18823334,56601911,43416648,240-65-8094,240-47-6951-12,5G
240211205183406,467027719565,185854594854946,110.190.188.19,240,73,24073,57657519,21279589,16463004,240-49-8777,240-85-7080-96,5G
240211205183406,467027719565,185854594854946,94.4.21.51,240,46,24046,54647125,89611522,67567723,240-46-3823,240-46-3823-93,4G
240812363092546,467094894482,447869708955210,146.47.163.181,240,15,24015,29883123,82304611,39322992,240-15-9144,240-15-9144-83,5G
240812363092546,467094894482,447869708955210,19.168.193.243,240,4,24004,47386664,24313370,71139336,240-04-1286,240-04-1286-64,3G
240253059367328,467025656639,561925741273003,34.30.188.139,240,48,24048,87796165,76347421,97822952,240-36-3787,240-79-6739-89,5G
240253059367328,467025656639,561925741273003,73.86.91.15,240,80,24080,48701005,18855006,40877674,240-34-9871,240-20-4418-68,5G
240093995715891,467000139385,492258470652538,111.79.36.1,240,1,24001,77118350,42855944,94569055,240-33-7851,240-67-4753-88,5G
240093995715891,467000139385,492258470652538,132.139.181.7,240,31,24031,89450049,63503352,96388417,240-19-7249,240-62-9726-28,4G
240334195406789,467066842099,921184868776399,133.32.96.246,240,58,24058,73309273,46988057,85984240,240-44-3030,240-50-1989-84,5G
240334195406789,467066842099,921184868776399,171.35.133.101,240,50,24050,95233216,31324557,91522003,240-45-8504,240-65-8094-44,4G
240586350705188,467093856253,297452551741045,83.230.214.44,240,9,24009,59281432,93583055,25637092,240-09-9588,240-09-9588-46,5G
240586350705188,467093856253,297452551741045,179.228.197.25,240,30,24030,74168707,64739805,42654105,240-37-7402,240-44-4165-48,3G
240039873163111,467021689930,659799511505657,46.98.188.127,240,11,24011,14557195,29174489,43934665,240-11-7642,240-11-7642-72,5G
240039873163111,467021689930,659799511505657,15.171.121.183,240,88,24088,91096522,98200127,24273665,240-11-4919,240-87-1561-59,5G
240424220137997,467042440207,918207945631282,204.26.240.221,240,48,24048,10961879,91399292,27631760,240-08-9571,240-30-8516-90,5G
240424220137997,467042440207,918207945631282,15.70.142.16,240,92,24092,79446403,89737669,66323822,240-92-7757,240-92-7757-41,5G
240586568469648,467051744871,967468700304570,72.81.238.113,240,16,24016,23267416,32854527,13624636,240-16-9094,240-16-9094-62,5G
240586568469648,467051744871,967468700304570,95.43.216.196,240,46,24046,49083805,88010994,74612482,240-46-8357,240-46-8357-31,5G
240272634068358,467077405302,788099725861991,208.71.178.79,240,33,24033,80646721,20954001,53612365,240-33-7569,240-34-5535-75,3G
240272634068358,467077405302,788099725861991,175.249.104.205,240,18,24018,79587638,86527243,43207522,240-83-3593,240-60-1782-67,5G
240464374962764,467023064633,351435058095620,65.116.170.52,240,60,24060,74016681,91246812,31934906,240-60-1586,240-60-1586-95,3G
240464374962764,467023064633,351435058095620,53.232.110.189,240,4,24004,51878137,73563378,79238136,240-04-7689,240-04-7689-36,5G
240810947420291,467059350746,819161347319504,17.168.102.135,240,25,24025,88025845,53002139,46202185,240-25-4023,240-25-4023-76,4G
240810947420291,467059350746,819161347319504,111.111.42.28,240,21,24021,56572305,65446294,30753415,240-21-6559,240-21-6559-75,4G
240383495982991,467025576413,745853109105203,60.191.232.115,240,40,24040,97838332,30110778,42160004,240-85-8666,240-69-7957-80,5G
240383495982991,467025576413,745853109105203,76.79.37.2,240,41,24041,96537795,86559671,48411344,240-11-2172,240-15-2875-62,3G
240848851408342,467042198385,984002730233445,125.247.48.126,240,44,24044,94757958,95585265,30239276,240-17-4172,240-45-8504-92,4G
240848851408342,467042198385,984002730233445,199.236.218.101,240,12,24012,73124912,52443783,60927032,240-26-4361,240-53-2756-87,5G
240944872035024,467082363951,615385568867120,144.208.39.105,240,35,24035,53677261,74244246,15170154,240-35-8204,240-35-8204-48,5G
240944872035024,467082363951,615385568867120,184.109.255.138,240,51,24051,81302042,48441865,18162497,240-70-2079,240-30-3353-61,4G
240534644456114,467042212836,193773861444912,139.133.173.219,240,94,24094,94273899,34555443,85712411,240-05-5766,240-83-3335-74,4G
240534644456114,467042212836,193773861444912,95.76.177.195,240,77,24077,49114184,59155972,29091067,240-77-2827,240-77-2827-32,3G
240672154474766,467021687414,879944406317713,98.180.150.7,240,11,24011,55843595,56277984,97898117,240-11-3838,240-11-3838-92,4G
240672154474766,467021687414,879944406317713,35.15.116.98,240,95,24095,59876583,95056504,72703454,240-95-8468,240-95-8468-85,5G
240990826673036,467060466748,915183804050215,158.65.235.24,240,44,24044,26147305,85034726,49977513,240-44-2173,240-44-2173-73,3G
240990826673036,467060466748,915183804050215,210.220.189.219,240,66,24066,81047570,35804403,47568317,240-66-3468,240-66-3468-61,3G
240773770773714,467093341065,608867865792279,14.247.5.220,240,61,24061,11978458,17017038,64291010,240-61-6096,240-61-6096-98,4G
240773770773714,467093341065,608867865792279,147.126.188.94,240,68,24068,71321808,13107109,21186815,240-68-8842,240-68-8842-73,5G
240649992365870,467094132231,163846380293782,175.240.87.101,240,41,24041,11854596,69621930,42227706,240-41-6247,240-41-6247-11,4G
240649992365870,467094132231,163846380293782,212.120.31.251,240,82,24082,72003024,59343535,45659483,240-82-1630,240-82-1630-41,3G
240463999650909,467048466626,510142375132921,92.232.55.238,240,93,24093,93450718,78913715,20173452,240-93-5870,240-93-5870-23,4G
240463999650909,467048466626,510142375132921,149.119.116.4,240,49,24049,18801156,67503801,70536520,240-49-9706,240-49-9706-12,5G
240353320360045,467010899732,246556859578472,62.9.218.0,240,21,24021,39350362,66863110,40840574,240-21-9589,240-21-9589-50,5G
240353320360045,467010899732,246556859578472,95.54.189.158,240,40,24040,90952108,24449462,21820424,240-59-7553,240-99-6828-31,5G
240114281342489,467004321027,644441290780370,70.96.110.92,240,74,24074,31898766,16189281,59067865,240-29-3829,240-30-4714-37,5G
240114281342489,467004321027,644441290780370,103.207.133.91,240,12,24012,97226965,94381862,63396940,240-12-5782,240-12-5782-19,4G
240424709148693,467040507070,581844746410714,23.96.165.197,240,30,24030,32661455,27691151,19837872,240-43-2450,240-18-1577-56,4G
240424709148693,467040507070,581844746410714,156.18.42.80,240,72,24072,13021683,48401775,17525502,240-72-3645,240-72-3645-93,4G
240230327256025,467011246023,291893162233515,142.113.221.195,240,32,24032,99947503,38524997,82380009,240-32-5749,240-32-5749-38,4G
240230327256025,467011246023,291893162233515,125.126.248.7,240,46,24046,96645932,15459607,30750107,240-46-8555,240-46-8555-26,5G
240806792719443,467024167524,571773015399700,99.96.6.238,240,42,24042,59094761,51403737,50683505,240-12-7105,240-94-2211-64,4G
240806792719443,467024167524,571773015399700,194.86.93.232,240,82,24082,56973085,50270182,14545479,240-43-4741,240-92-5543-84,5G
240493438049926,467082362895,400517148043392,73.231.47.20,240,69,24069,27535618,28976517,12967144,240-69-9557,240-69-9557-48,5G
240493438049926,467082362895,400517148043392,182.135.21.108,240,10,24010,36603013,94662234,59064180,240-10-7606,240-10-7606-39,5G
240849411314479,467039163216,540932210358145,106.24.249.199,240,10,24010,13797360,67465164,53566028,240-10-2590,240-10-2590-15,3G
240849411314479,467039163216,540932210358145,9.186.6.196,240,92,24092,13371579,35346131,18348685,240-62-6087,240-79-5303-40,4G
240658750508302,467083777327,510371942926518,149.73.250.4,240,73,24073,38062507,22316446,71692943,240-73-6430,240-73-6430-45,4G
240658750508302,467083777327,510371942926518,169.167.217.140,240,53,24053,82436634,37315627,85532985,240-53-9874,240-53-9874-14,5G
240833282864182,467037519354,940019014544466,172.159.67.112,240,95,24095,84961532,13769149,90188428,240-95-6750,240-95-6750-17,4G
240833282864182,467037519354,940019014544466,200.99.63.157,240,64,24064,30087269,98480797,54920201,240-64-6764,240-64-6764-40,4G
