Timestamp,IMSI,MSISDN,IMEI,IP_Address,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type
2026-02-14 16:25:49.739541,2406712844610,467060526206,903974048512468,63.231.15.229,240,72,24072,76879027,77722869,27738339,240-72-3319,240-72-3319-90,3G
2026-02-14 16:26:03.506779,2404270117135,467094868614,105129669649950,61.143.157.70,240,11,24011,18670819,40084609,52646127,240-11-6562,240-11-6562-53,4G
2026-02-14 16:26:40.759797,2409080512080,467005640995,193132642397283,34.79.191.79,240,62,24062,59181392,39211993,10822333,240-62-6165,240-62-6165-84,4G
2026-02-14 16:26:48.429893,2403496070851,467094121031,522235355383161,155.20.103.45,240,81,24081,20494395,67202848,58742054,240-81-9837,240-81-9837-13,5G
2026-02-14 16:28:46.842743,2402742209124,467018621042,691441145230837,172.52.199.166,240,46,24046,86346689,83323014,36291341,240-46-2426,240-46-2426-37,3G
2026-02-14 16:29:21.278745,2404182697187,467001539874,128125985419199,193.163.62.249,240,19,24019,73031610,45360507,41806231,240-19-9326,240-19-9326-48,4G
2026-02-14 16:29:28.499722,2405719189866,467046936561,843202453359748,150.3.191.54,240,39,24039,72616159,33500800,34010972,240-39-3798,240-39-3798-51,5G
2026-02-14 16:33:38.272208,2406349459053,467075499049,948348695114101,167.237.85.91,240,55,24055,20784474,82969567,11530885,240-55-1399,240-55-1399-72,3G
2026-02-14 16:33:49.704249,2407801104708,467044445325,644843767211951,32.3.139.182,240,86,24086,54598993,50003065,48223116,240-86-6850,240-86-6850-50,5G
2026-02-14 16:36:23.831698,2405484119947,467056338793,389888822356991,23.232.53.17,240,69,24069,67630711,79569344,18818822,240-69-1895,240-69-1895-54,4G
2026-02-14 16:36:38.739086,2407287567981,467030265647,733981601158821,129.19.142.92,240,09,24009,52778859,56653349,92129918,240-62-5008,240-62-5008-85,3G
2026-02-14 16:38:40.759797,2409080512080,467005640995,193132642397283,34.79.191.107,240,62,24062,94236251,42977749,18546603,240-62-6165,240-62-6165-84,5G
2026-02-14 16:41:06.242728,2409482245248,467081603534,244799177654614,175.55.16.13,240,31,24031,64379030,29422474,39964314,240-31-5819,240-31-5819-67,5G
2026-02-14 16:41:29.141468,2404924243754,467002547292,818489894222231,91.64.225.15,240,60,24060,75742554,75491358,51681157,240-60-4672,240-60-4672-39,5G
2026-02-14 16:42:23.508803,2409610599123,467076772705,709036238655205,152.111.235.138,240,42,24042,73332632,39247291,89335849,240-42-3591,240-42-3591-70,5G
2026-02-14 16:42:53.511212,2404665935238,467057121227,657082077720600,178.107.118.61,240,55,24055,19652091,47800416,90655446,240-55-2888,240-55-2888-53,4G
2026-02-14 16:43:21.278745,2404182697187,467001539874,128125985419199,193.163.62.22,240,19,24019,71248162,75206357,30713175,240-19-9326,240-19-9326-48,4G
2026-02-14 16:43:27.859849,2404283594610,467060140336,765321556912357,17.5.96.74,240,45,24045,21800679,14458757,36604133,240-45-4951,240-45-4951-65,5G
2026-02-14 16:44:23.831698,2405484119947,467056338793,389888822356991,23.232.53.234,240,69,24069,78500999,43414966,75018545,240-69-1895,240-69-1895-54,5G
2026-02-14 16:44:35.356984,2404272038862,467017508019,619455983045306,68.166.74.77,240,63,24063,78152132,11921663,68099515,240-63-9892,240-63-9892-66,5G
2026-02-14 16:44:36.265844,2409744012161,467006065589,804072678406942,29.40.115.137,240,15,24015,51348517,71836735,82274501,240-25-5619,240-25-5619-99,4G
2026-02-14 16:47:22.803041,2406234496227,467087618705,740424260810913,60.155.73.183,240,26,24026,41728085,63759054,75254387,240-26-2807,240-26-2807-45,4G
2026-02-14 16:47:58.452723,2405737874778,467084070946,526920287770612,141.232.78.136,240,91,24091,48054768,41461479,36493458,240-91-1966,240-91-1966-52,5G
2026-02-14 16:48:18.107655,2400101190504,467042816458,146911818106355,135.73.204.6,240,82,24082,65643586,89242094,29717808,240-10-2457,240-10-2457-72,4G
2026-02-14 16:50:25.095929,2403394210470,467095214562,369502212858842,133.151.173.74,240,88,24088,97537908,75430725,70864440,240-88-5605,240-88-5605-73,4G
2026-02-14 16:51:16.420433,2407099069981,467089237104,507083369071136,148.27.197.98,240,27,24027,60065108,48335729,41118747,240-27-5044,240-27-5044-29,5G
2026-02-14 16:52:40.183300,2401922716623,467093526017,944548397265581,62.65.222.225,240,03,24003,54720753,94283589,35709832,240-95-1971,240-95-1971-30,4G
2026-02-14 16:53:02.038758,2400372254079,467055717568,701502858779913,34.60.166.250,240,16,24016,52452273,64795783,15656915,240-16-6322,240-16-6322-20,3G
2026-02-14 16:53:23.690098,2405461280543,467091322556,141801180101454,56.191.124.88,240,32,24032,20002916,92468828,45877609,240-32-9947,240-32-9947-76,3G
2026-02-14 16:56:06.242728,2409482245248,467081603534,244799177654614,175.55.16.58,240,31,24031,94366230,94615506,10315877,240-31-5819,240-31-5819-67,3G
2026-02-14 16:56:16.862438,2403433578437,467001180336,212082663637506,25.112.124.95,240,86,24086,74641391,12675549,39338071,240-86-5660,240-86-5660-60,3G
2026-02-14 16:57:22.630424,2400560737711,467088242051,341874805322061,74.54.228.180,240,29,24029,63573015,45178707,78909784,240-29-9868,240-29-9868-89,4G
2026-02-14 16:57:30.996655,2402342864497,467060249866,359478674209536,172.242.124.207,240,84,24084,84201377,92998187,52689120,240-84-4486,240-84-4486-84,5G
2026-02-14 16:58:10.610016,2401745188934,467077310110,644910090030859,133.22.199.228,240,58,24058,95793871,87786967,19099670,240-58-3349,240-58-3349-60,4G
2026-02-14 16:59:53.511212,2404665935238,467057121227,657082077720600,178.107.118.248,240,55,24055,48168974,14352143,55390983,240-55-2888,240-55-2888-53,4G
2026-02-14 17:00:38.272208,2406349459053,467075499049,948348695114101,167.237.85.3,240,55,24055,69061458,91049904,12991130,240-55-1399,240-55-1399-72,3G
2026-02-14 17:01:16.862438,2403433578437,467001180336,212082663637506,25.112.124.188,240,86,24086,88190459,90298291,94700777,240-86-5660,240-86-5660-60,3G
2026-02-14 17:01:21.774340,2400270314425,467010110900,339996714765210,42.91.109.32,240,57,24057,32556496,91516532,54003328,240-35-3231,240-35-3231-71,5G
2026-02-14 17:01:38.605817,2407770859426,467082395543,473471064821380,90.173.244.66,240,85,24085,29482580,27470086,19897510,240-85-2566,240-85-2566-38,4G
2026-02-14 17:02:13.729823,2409273447293,467026608455,573913564320546,63.230.1.157,240,05,24005,39016042,24147841,49114586,240-05-1582,240-05-1582-28,4G
2026-02-14 17:03:29.141468,2404924243754,467002547292,818489894222231,91.64.225.144,240,60,24060,42217759,57619084,98629879,240-60-4672,240-60-4672-39,4G
2026-02-14 17:03:48.429893,2403496070851,467094121031,522235355383161,155.20.103.42,240,81,24081,94736305,24947987,99137453,240-81-9837,240-81-9837-13,5G
2026-02-14 17:07:38.605817,2407770859426,467082395543,473471064821380,90.173.244.156,240,85,24085,34335243,75912097,67679779,240-85-2566,240-85-2566-38,5G
2026-02-14 17:07:49.739541,2406712844610,467060526206,903974048512468,63.231.15.143,240,72,24072,69882269,65137365,84006213,240-72-3319,240-72-3319-90,5G
2026-02-14 17:08:20.919977,2408457874298,467001481372,930597023290072,122.253.16.219,240,64,24064,88598879,80557935,28406051,240-62-2709,240-62-2709-98,3G
2026-02-14 17:09:30.996655,2402342864497,467060249866,359478674209536,172.242.124.223,240,84,24084,40655781,61461883,91743840,240-84-4486,240-84-4486-84,5G
2026-02-14 17:10:21.774340,2400270314425,467010110900,339996714765210,42.91.109.27,240,57,24057,82706920,20967532,14642021,240-35-3231,240-35-3231-71,4G
2026-02-14 17:10:43.946316,2408243431802,467013092566,957452126317443,119.23.246.98,240,89,24089,27346338,54733235,24965115,240-89-5788,240-89-5788-85,4G
2026-02-14 17:11:40.759797,2409080512080,467005640995,193132642397283,34.79.191.40,240,62,24062,64433768,39496400,43783081,240-62-6165,240-62-6165-84,5G
2026-02-14 17:12:48.429893,2403496070851,467094121031,522235355383161,155.20.103.176,240,81,24081,58810921,36485886,37823449,240-81-9837,240-81-9837-13,5G
2026-02-14 17:14:46.842743,2402742209124,467018621042,691441145230837,172.52.199.18,240,46,24046,34246376,75415910,51818309,240-46-2426,240-46-2426-37,4G
2026-02-14 17:17:06.242728,2409482245248,467081603534,244799177654614,175.55.16.175,240,31,24031,44806197,43311968,33678985,240-31-5819,240-31-5819-67,5G
2026-02-14 17:17:23.508803,2409610599123,467076772705,709036238655205,152.111.235.222,240,42,24042,50979953,16491783,81140120,240-42-3591,240-42-3591-70,4G
2026-02-14 17:18:49.704249,2407801104708,467044445325,644843767211951,32.3.139.134,240,86,24086,68435531,20217196,57655515,240-86-6850,240-86-6850-50,5G
2026-02-14 17:20:16.862438,2403433578437,467001180336,212082663637506,25.112.124.238,240,86,24086,68849484,25532179,52342341,240-86-5660,240-86-5660-60,5G
2026-02-14 17:20:28.499722,2405719189866,467046936561,843202453359748,150.3.191.167,240,39,24039,21029039,87597812,38090689,240-39-3798,240-39-3798-51,3G
2026-02-14 17:20:53.511212,2404665935238,467057121227,657082077720600,178.107.118.89,240,55,24055,19282817,26664696,19742960,240-55-2888,240-55-2888-53,4G
2026-02-14 17:21:21.278745,2404182697187,467001539874,128125985419199,193.163.62.97,240,19,24019,67252974,76762502,94375622,240-19-9326,240-19-9326-48,4G
2026-02-14 17:21:58.452723,2405737874778,467084070946,526920287770612,141.232.78.227,240,91,24091,98355234,78468737,56764703,240-91-1966,240-91-1966-52,3G
2026-02-14 17:22:23.690098,2405461280543,467091322556,141801180101454,56.191.124.227,240,32,24032,90055829,81897931,26837491,240-32-9947,240-32-9947-76,4G
2026-02-14 17:24:40.183300,2401922716623,467093526017,944548397265581,62.65.222.27,240,03,24003,84003071,92044507,65470897,240-95-1971,240-95-1971-30,5G
2026-02-14 17:25:30.996655,2402342864497,467060249866,359478674209536,172.242.124.27,240,84,24084,34393580,29928729,63158787,240-84-4486,240-84-4486-84,5G
2026-02-14 17:27:43.946316,2408243431802,467013092566,957452126317443,119.23.246.233,240,89,24089,51087232,89252663,43389371,240-89-5788,240-89-5788-85,4G
2026-02-14 17:29:23.831698,2405484119947,467056338793,389888822356991,23.232.53.17,240,69,24069,13954301,33588098,98519690,240-69-1895,240-69-1895-54,5G
2026-02-14 17:30:13.729823,2409273447293,467026608455,573913564320546,63.230.1.146,240,05,24005,52386948,66947715,18665013,240-05-1582,240-05-1582-28,5G
2026-02-14 17:30:38.605817,2407770859426,467082395543,473471064821380,90.173.244.70,240,85,24085,76108248,71179919,55588812,240-85-2566,240-85-2566-38,3G
2026-02-14 17:30:38.739086,2407287567981,467030265647,733981601158821,129.19.142.219,240,09,24009,89511255,13163138,10952912,240-62-5008,240-62-5008-85,4G
2026-02-14 17:31:22.803041,2406234496227,467087618705,740424260810913,60.155.73.245,240,26,24026,50618573,26687983,91965190,240-26-2807,240-26-2807-45,4G
2026-02-14 17:31:36.265844,2409744012161,467006065589,418487506531077,29.40.115.251,240,15,24015,16308260,31799278,62805269,240-25-5619,240-25-5619-99,4G
2026-02-14 17:31:58.452723,2405737874778,467084070946,526920287770612,141.232.78.70,240,91,24091,56282684,83580048,63153704,240-91-1966,240-91-1966-52,5G
2026-02-14 17:32:23.508803,2409610599123,467076772705,709036238655205,152.111.235.189,240,42,24042,64242286,45902041,69360899,240-42-3591,240-42-3591-70,5G
2026-02-14 17:32:27.824296,2401513326901,467087363762,746625484208600,169.56.77.158,240,14,24014,59697745,48182238,53402307,240-14-9132,240-14-9132-84,5G
2026-02-14 17:34:01.700236,2406653356722,467043839889,323413214091116,37.150.177.65,240,55,24055,67944412,98912129,29848752,240-55-5789,240-55-5789-66,5G
2026-02-14 17:34:16.420433,2407099069981,467089237104,999084799035234,148.27.197.68,240,27,24027,84516874,26839162,26632044,240-27-5044,240-27-5044-29,5G
2026-02-14 17:35:40.759797,2409080512080,467005640995,193132642397283,34.79.191.58,240,62,24062,37422417,51135270,35231544,240-62-6165,240-62-6165-84,5G
2026-02-14 17:36:48.429893,2403496070851,467094121031,522235355383161,155.20.103.15,240,81,24081,63481454,80205993,87112527,240-81-9837,240-81-9837-13,4G
2026-02-14 17:37:02.038758,2400372254079,467055717568,792628192581086,34.60.166.245,240,16,24016,34696781,53348601,15453583,240-16-6322,240-16-6322-20,5G
2026-02-14 17:37:18.107655,2400101190504,467042816458,146911818106355,135.73.204.102,240,82,24082,17375153,12307382,85082242,240-10-2457,240-10-2457-72,3G
2026-02-14 17:38:20.919977,2408457874298,467001481372,930597023290072,122.253.16.130,240,64,24064,21101121,17693405,35915086,240-62-2709,240-62-2709-98,4G
2026-02-14 17:38:27.859849,2404283594610,467060140336,765321556912357,17.5.96.80,240,45,24045,57320201,63697884,99710358,240-45-4951,240-45-4951-65,4G
2026-02-14 17:38:35.356984,2404272038862,467017508019,619455983045306,68.166.74.85,240,63,24063,90092862,32535758,94105420,240-63-9892,240-63-9892-66,5G
2026-02-14 17:39:16.862438,2403433578437,467001180336,212082663637506,25.112.124.39,240,86,24086,57487974,61542149,57889593,240-86-5660,240-86-5660-60,3G
2026-02-14 17:39:22.630424,2400560737711,467088242051,341874805322061,74.54.228.227,240,29,24029,17630680,16030521,76120290,240-29-9868,240-29-9868-89,5G
2026-02-14 17:40:58.452723,2405737874778,467084070946,526920287770612,141.232.78.163,240,91,24091,85582101,92921905,45508000,240-91-1966,240-91-1966-52,5G
2026-02-14 17:43:23.690098,2405461280543,467091322556,141801180101454,56.191.124.57,240,32,24032,21047586,20547111,40041186,240-32-9947,240-32-9947-76,4G
2026-02-14 17:44:38.739086,2407287567981,467030265647,733981601158821,129.19.142.128,240,09,24009,52310327,45866884,45645102,240-62-5008,240-62-5008-85,5G
2026-02-14 17:44:53.511212,2404665935238,467057121227,657082077720600,178.107.118.232,240,55,24055,95318363,68161525,60257515,240-55-2888,240-55-2888-53,4G
2026-02-14 17:45:20.919977,2408457874298,467001481372,930597023290072,122.253.16.253,240,64,24064,44543189,55058951,79610440,240-62-2709,240-62-2709-98,4G
2026-02-14 17:45:46.842743,2402742209124,467018621042,691441145230837,172.52.199.62,240,46,24046,60514561,10526984,28848299,240-46-2426,240-46-2426-37,5G
2026-02-14 17:46:22.803041,2406234496227,467087618705,740424260810913,60.155.73.41,240,26,24026,35363695,41336219,75553006,240-26-2807,240-26-2807-45,4G
2026-02-14 17:46:25.095929,2403394210470,467095214562,369502212858842,133.151.173.53,240,88,24088,24989341,43986725,96872609,240-88-5605,240-88-5605-73,4G
2026-02-14 17:46:36.265844,2409744012161,467006065589,418487506531077,29.40.115.180,240,15,24015,96767958,60701692,31768594,240-25-5619,240-25-5619-99,5G
2026-02-14 17:48:10.610016,2401745188934,467077310110,644910090030859,133.22.199.128,240,58,24058,40183807,43587025,21006434,240-58-3349,240-58-3349-60,4G
2026-02-14 17:49:38.272208,2406349459053,467075499049,948348695114101,167.237.85.68,240,55,24055,80499985,24511382,81589395,240-55-1399,240-55-1399-72,4G
2026-02-14 17:50:48.429893,2403496070851,467094121031,522235355383161,155.20.103.215,240,81,24081,54770021,88371642,36020333,240-81-9837,240-81-9837-13,4G
2026-02-14 17:52:27.824296,2401513326901,467087363762,746625484208600,169.56.77.92,240,14,24014,51632610,14657095,78997754,240-14-9132,240-14-9132-84,3G
2026-02-14 17:53:13.729823,2409273447293,467026608455,573913564320546,63.230.1.71,240,05,24005,31873909,45376459,56049227,240-05-1582,240-05-1582-28,4G
2026-02-14 17:54:40.183300,2401922716623,467093526017,944548397265581,62.65.222.88,240,03,24003,85278350,23350792,91292346,240-95-1971,240-95-1971-30,5G
2026-02-14 17:55:20.919977,2408457874298,467001481372,930597023290072,122.253.16.169,240,64,24064,39282819,58637514,18203628,240-62-2709,240-62-2709-98,4G
2026-02-14 17:56:16.420433,2407099069981,467089237104,999084799035234,148.27.197.114,240,27,24027,42487278,78634698,71217087,240-27-5044,240-27-5044-29,5G
2026-02-14 17:58:43.946316,2408243431802,467013092566,957452126317443,119.23.246.59,240,89,24089,43364232,48785476,20373606,240-89-5788,240-89-5788-85,3G
2026-02-14 17:59:01.700236,2406653356722,467043839889,323413214091116,37.150.177.2,240,55,24055,57258976,47108485,85511475,240-55-5789,240-55-5789-66,3G
2026-02-14 17:59:02.038758,2400372254079,467055717568,792628192581086,34.60.166.10,240,16,24016,68362129,99162976,71848358,240-16-6322,240-16-6322-20,4G
2026-02-14 17:59:29.141468,2404924243754,467002547292,818489894222231,91.64.225.135,240,60,24060,57933030,17349164,12084788,240-60-4672,240-60-4672-39,4G
2026-02-14 18:01:23.831698,2405484119947,467056338793,389888822356991,23.232.53.224,240,69,24069,61618356,70089867,38358506,240-69-1895,240-69-1895-54,5G
2026-02-14 18:01:49.739541,2406712844610,467060526206,903974048512468,63.231.15.74,240,72,24072,44726850,33909021,80613232,240-72-3319,240-72-3319-90,4G
2026-02-14 18:05:16.420433,2407099069981,467089237104,999084799035234,148.27.197.79,240,27,24027,40723407,20735358,94562111,240-27-5044,240-27-5044-29,4G
2026-02-14 18:05:18.107655,2400101190504,467042816458,146911818106355,135.73.204.65,240,82,24082,14333613,42261090,17047682,240-10-2457,240-10-2457-72,3G
2026-02-14 18:06:06.242728,2409482245248,467081603534,244799177654614,175.55.16.59,240,31,24031,60193626,37256319,33146616,240-31-5819,240-31-5819-67,5G
2026-02-14 18:06:30.996655,2402342864497,467060249866,359478674209536,172.242.124.201,240,84,24084,88448129,11076362,97029295,240-84-4486,240-84-4486-84,5G
2026-02-14 18:07:21.774340,2400270314425,467010110900,339996714765210,42.91.109.230,240,57,24057,96069887,53021568,66117316,240-35-3231,240-35-3231-71,5G
2026-02-14 18:09:13.729823,2409273447293,467026608455,573913564320546,63.230.1.104,240,05,24005,32490178,67203608,99720771,240-05-1582,240-05-1582-28,4G
2026-02-14 18:09:43.946316,2408243431802,467013092566,957452126317443,119.23.246.130,240,89,24089,47281896,31719316,13803000,240-89-5788,240-89-5788-85,4G
2026-02-14 18:09:49.704249,2407801104708,467044445325,644843767211951,32.3.139.23,240,86,24086,94318425,50017504,63395536,240-11-7582,240-11-7582-43,5G
2026-02-14 18:13:23.508803,2409610599123,467076772705,709036238655205,152.111.235.66,240,42,24042,16921150,75244433,38435426,240-42-3591,240-42-3591-70,4G
2026-02-14 18:13:40.759797,2409080512080,467005640995,193132642397283,34.79.191.193,240,62,24062,51929024,33732153,95518086,240-62-6165,240-62-6165-84,5G
2026-02-14 18:14:27.824296,2401513326901,467087363762,746625484208600,169.56.77.132,240,14,24014,37630004,16926624,31441622,240-14-9132,240-14-9132-84,4G
2026-02-14 18:15:18.107655,2400101190504,467042816458,146911818106355,135.73.204.49,240,82,24082,21730066,18188300,97876980,240-10-2457,240-10-2457-72,3G
2026-02-14 18:15:27.859849,2404283594610,467060140336,765321556912357,17.5.96.153,240,45,24045,10259865,87019135,98586035,240-45-4951,240-45-4951-65,5G
2026-02-14 18:17:21.278745,2404182697187,467001539874,128125985419199,193.163.62.85,240,19,24019,46034867,38386476,15097995,240-19-9326,240-19-9326-48,4G
2026-02-14 18:17:23.690098,2405461280543,467091322556,141801180101454,56.191.124.27,240,32,24032,50854882,68954666,75345111,240-32-9947,240-32-9947-76,5G
2026-02-14 18:17:38.605817,2407770859426,467082395543,473471064821380,90.173.244.153,240,85,24085,26476389,56876854,63544291,240-85-2566,240-85-2566-38,5G
2026-02-14 18:18:25.095929,2403394210470,467095214562,369502212858842,133.151.173.189,240,88,24088,39224660,37992098,53397456,240-88-5605,240-88-5605-73,4G
2026-02-14 18:19:16.862438,2403433578437,467001180336,212082663637506,25.112.124.29,240,86,24086,80968349,16458916,66308862,240-86-5660,240-86-5660-60,3G
2026-02-14 18:19:46.842743,2402742209124,467018621042,691441145230837,172.52.199.136,240,46,24046,20152313,24097417,96254781,240-46-2426,240-46-2426-37,4G
2026-02-14 18:20:28.499722,2405719189866,467046936561,843202453359748,150.3.191.215,240,39,24039,79760722,65817459,90791047,240-39-3798,240-39-3798-51,5G
2026-02-14 18:20:30.996655,2402342864497,467060249866,359478674209536,172.242.124.71,240,84,24084,32268815,66165220,13880681,240-84-4486,240-84-4486-84,5G
2026-02-14 18:22:58.452723,2405737874778,467084070946,526920287770612,141.232.78.79,240,91,24091,66738178,47825609,95897557,240-91-1966,240-91-1966-52,5G
2026-02-14 18:24:25.095929,2403394210470,467095214562,369502212858842,133.151.173.35,240,88,24088,31847475,95390085,45941980,240-88-5605,240-88-5605-73,4G
2026-02-14 18:26:01.700236,2406653356722,467043839889,323413214091116,37.150.177.145,240,55,24055,83563205,89249071,45109454,240-55-5789,240-55-5789-66,3G
2026-02-14 18:26:38.605817,2407770859426,467082395543,473471064821380,90.173.244.162,240,85,24085,25895092,75038311,10692005,240-85-2566,240-85-2566-38,3G
2026-02-14 18:27:23.690098,2405461280543,467091322556,141801180101454,56.191.124.200,240,32,24032,31393992,33385515,58542117,240-32-9947,240-32-9947-76,5G
2026-02-14 18:27:49.704249,2407801104708,467044445325,644843767211951,32.3.139.211,240,86,24086,74342458,74518808,34493871,240-11-7582,240-11-7582-43,5G
2026-02-14 18:28:27.859849,2404283594610,467060140336,765321556912357,17.5.96.181,240,45,24045,66612896,71996912,66368897,240-45-4951,240-45-4951-65,5G
2026-02-14 18:30:21.774340,2400270314425,467010110900,339996714765210,42.91.109.37,240,57,24057,86414793,12351349,26434923,240-35-3231,240-35-3231-71,3G
2026-02-14 18:33:23.831698,2405484119947,467056338793,389888822356991,23.232.53.9,240,69,24069,89797269,80594739,35250833,240-69-1895,240-69-1895-54,4G
2026-02-14 18:33:38.272208,2406349459053,467075499049,948348695114101,167.237.85.253,240,55,24055,91270670,79292194,30626795,240-55-1399,240-55-1399-72,4G
2026-02-14 18:34:28.499722,2405719189866,467046936561,843202453359748,150.3.191.230,240,39,24039,53956727,81632672,27804153,240-39-3798,240-39-3798-51,4G
2026-02-14 18:34:35.356984,2404272038862,467017508019,619455983045306,68.166.74.94,240,63,24063,35640884,17862750,66610383,240-63-9892,240-63-9892-66,5G
2026-02-14 18:34:40.759797,2409080512080,467005640995,193132642397283,34.79.191.179,240,62,24062,19566635,70946780,76532620,240-62-6165,240-62-6165-84,4G
2026-02-14 18:34:49.704249,2407801104708,467044445325,644843767211951,32.3.139.26,240,86,24086,96094388,44188734,46255082,240-11-7582,240-11-7582-43,4G
2026-02-14 18:35:22.803041,2406234496227,467087618705,740424260810913,60.155.73.123,240,26,24026,36464329,78863816,39480757,240-26-2807,240-26-2807-45,4G
2026-02-14 18:36:22.630424,2400560737711,467088242051,341874805322061,74.54.228.78,240,29,24029,10673856,97123163,28850580,240-29-9868,240-29-9868-89,5G
2026-02-14 18:37:10.610016,2401745188934,467077310110,644910090030859,133.22.199.132,240,58,24058,37888451,68439378,60926867,240-58-3349,240-58-3349-60,4G
2026-02-14 18:37:16.420433,2407099069981,467089237104,999084799035234,148.27.197.128,240,27,24027,55235442,71322721,61722160,240-27-5044,240-27-5044-29,4G
2026-02-14 18:37:23.508803,2409610599123,467076772705,709036238655205,152.111.235.155,240,42,24042,77569343,33697034,49562802,240-42-3591,240-42-3591-70,5G
2026-02-14 18:38:53.511212,2404665935238,467057121227,657082077720600,178.107.118.173,240,55,24055,84815509,75418815,26270718,240-55-2888,240-55-2888-53,3G
2026-02-14 18:40:02.038758,2400372254079,467055717568,792628192581086,34.60.166.142,240,16,24016,76239406,55352871,50259668,240-16-6322,240-16-6322-20,4G
2026-02-14 18:40:18.107655,2400101190504,467042816458,146911818106355,135.73.204.19,240,82,24082,33377318,46386530,66643627,240-10-2457,240-10-2457-72,3G
2026-02-14 18:40:21.774340,2400270314425,467010110900,339996714765210,42.91.109.166,240,57,24057,51533511,32956989,56781771,240-35-3231,240-35-3231-71,5G
2026-02-14 18:40:23.690098,2405461280543,467091322556,141801180101454,56.191.124.145,240,32,24032,25652017,67103840,87998300,240-32-9947,240-32-9947-76,4G
2026-02-14 18:42:58.452723,2405737874778,467084070946,526920287770612,141.232.78.42,240,91,24091,62542591,64634143,62105063,240-91-1966,240-91-1966-52,5G
2026-02-14 18:43:23.508803,2409610599123,467076772705,709036238655205,152.111.235.103,240,42,24042,15755046,77694859,19170013,240-42-3591,240-42-3591-70,4G
2026-02-14 18:44:36.265844,2409744012161,467006065589,418487506531077,29.40.115.88,240,15,24015,65876737,57662371,23857095,240-25-5619,240-25-5619-99,5G
2026-02-14 18:44:40.183300,2401922716623,467093526017,944548397265581,62.65.222.253,240,03,24003,37668187,10694936,21347199,240-95-1971,240-95-1971-30,5G
2026-02-14 18:45:20.919977,2408457874298,467001481372,930597023290072,122.253.16.24,240,64,24064,34528539,48185075,85564706,240-62-2709,240-62-2709-98,3G
2026-02-14 18:46:13.729823,2409273447293,467026608455,573913564320546,63.230.1.215,240,05,24005,54049580,82373998,58457731,240-05-1582,240-05-1582-28,4G
2026-02-14 18:46:49.739541,2406712844610,467060526206,903974048512468,63.231.15.215,240,72,24072,73695883,61061539,86139803,240-72-3319,240-72-3319-90,5G
2026-02-14 18:47:30.996655,2402342864497,467060249866,359478674209536,172.242.124.129,240,84,24084,24300826,31683895,27237225,240-84-4486,240-84-4486-84,5G
2026-02-14 18:49:22.803041,2406234496227,467087618705,740424260810913,60.155.73.86,240,26,24026,16421502,87130136,52126488,240-26-2807,240-26-2807-45,5G
2026-02-14 18:53:23.690098,2405461280543,467091322556,141801180101454,56.191.124.135,240,32,24032,22096890,18689312,70792599,240-32-9947,240-32-9947-76,3G
2026-02-14 18:53:43.946316,2408243431802,467013092566,957452126317443,119.23.246.60,240,89,24089,65264927,59363343,67522105,240-89-5788,240-89-5788-85,4G
2026-02-14 18:55:40.183300,2401922716623,467093526017,944548397265581,62.65.222.131,240,03,24003,44621262,70117314,29543125,240-95-1971,240-95-1971-30,5G
2026-02-14 18:56:38.272208,2406349459053,467075499049,948348695114101,167.237.85.54,240,55,24055,22188909,85068921,52109258,240-55-1399,240-55-1399-72,3G
2026-02-14 18:57:40.759797,2409080512080,467005640995,193132642397283,34.79.191.252,240,62,24062,72587887,45565298,78326531,240-62-6165,240-62-6165-84,3G
2026-02-14 18:57:49.704249,2407801104708,467044445325,644843767211951,32.3.139.247,240,86,24086,21360399,87123323,18403838,240-11-7582,240-11-7582-43,4G
2026-02-14 18:58:10.610016,2401745188934,467077310110,644910090030859,133.22.199.131,240,58,24058,39769105,41889119,66664279,240-58-3349,240-58-3349-60,4G
2026-02-14 18:59:01.700236,2406653356722,467043839889,323413214091116,37.150.177.125,240,55,24055,12272900,80786716,83622188,240-55-5789,240-55-5789-66,5G
2026-02-14 19:01:20.919977,2408457874298,467001481372,930597023290072,122.253.16.91,240,64,24064,30744433,23616938,12249691,240-62-2709,240-62-2709-98,4G
2026-02-14 19:03:16.420433,2407099069981,467089237104,999084799035234,148.27.197.61,240,27,24027,96423029,84044988,37459781,240-27-5044,240-27-5044-29,4G
2026-02-14 19:04:02.038758,2400372254079,467055717568,792628192581086,34.60.166.247,240,16,24016,50841332,34515837,70068550,240-16-6322,240-16-6322-20,4G
2026-02-14 19:04:06.242728,2409482245248,467081603534,244799177654614,175.55.16.192,240,31,24031,32022593,59897143,76283239,240-31-5819,240-31-5819-67,3G
2026-02-14 19:08:22.630424,2400560737711,467088242051,341874805322061,74.54.228.163,240,29,24029,55039727,51973862,86500667,240-29-9868,240-29-9868-89,5G
2026-02-14 19:08:46.842743,2402742209124,467018621042,691441145230837,172.52.199.37,240,46,24046,26964776,52428383,40021639,240-46-2426,240-46-2426-37,4G
2026-02-14 19:09:27.824296,2401513326901,467087363762,746625484208600,169.56.77.53,240,14,24014,19630028,94856901,98209899,240-14-9132,240-14-9132-84,5G
2026-02-14 19:09:40.759797,2409080512080,467005640995,193132642397283,34.79.191.22,240,62,24062,73936335,86754376,63684478,240-62-6165,240-62-6165-84,5G
