IMSI,MSISDN,IMEI,IP_Address,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI
2402225140881,467080297857,480646952159200,195.96.20.169,240,18,24018,23812528,71904787,54730783,240-18-9348,240-18-9348-73
2404764255071,467065010586,740456900580940,210.184.103.245,240,88,24088,84239392,98029942,74783366,240-84-9179,240-84-9179-60
2401701866506,467073690145,982446763591640,210.52.88.201,240,86,24086,41575768,99813570,32474850,240-86-5374,240-86-5374-99
2401986308562,467092423688,293763286152330,108.205.58.106,240,30,24030,48847498,41221545,18252865,240-30-9279,240-30-9279-87
2402012845081,467077285920,993751029252740,137.145.45.190,240,4,24004,12275837,35026891,54933147,240-33-1188,240-33-1188-97
2403628011546,467077433775,604825471492200,76.157.206.202,240,12,24012,19851064,82177640,99923126,240-12-7224,240-12-7224-22
2409004682909,467016073974,787369330762090,203.210.25.77,240,29,24029,30105937,85350383,78303280,240-29-8359,240-29-8359-85
2404030733887,467031677621,142820465816870,37.81.16.39,240,90,24090,17756686,74897831,14609765,240-90-7924,240-90-7924-53
2402163520684,467087786340,208686308849210,63.169.251.123,240,82,24082,29588187,74936926,55330364,240-82-4598,240-82-4598-97
2402339854376,467001140971,268393897108300,90.188.58.239,240,12,24012,35024142,61462674,60066454,240-12-7224,240-12-7224-22
2408241408808,467062770949,366904433061530,199.186.253.150,240,85,24085,23599837,69012811,11986897,240-94-5010,240-94-5010-30
2407443430261,467042185144,448650501914780,169.49.40.109,240,11,24011,70833442,37429683,58580624,240-11-5803,240-11-5803-90
2400422824487,467025029462,449147406610800,8.96.7.44,240,98,24098,98521082,94745199,89522745,240-49-8668,240-49-8668-77
2406038341450,467043603030,770781844597800,21.87.24.194,240,85,24085,52101056,68571795,91363974,240-80-6925,240-80-6925-83
2407643171505,467029285054,696793692609710,79.72.144.68,240,12,24012,16708100,69620863,74565808,240-12-7224,240-12-7224-22
2408414770626,467015811232,282096223644540,144.214.217.137,240,60,24060,24130724,35722735,17944059,240-12-1771,240-12-1771-24
2408230123539,467052492149,544584981482750,29.218.185.70,240,82,24082,97483248,13769377,65295794,240-82-3803,240-82-3803-78
2401088643049,467067298942,284090560022550,49.118.39.105,240,69,24069,90028393,23095981,90848823,240-69-3045,240-69-3045-58
2404627944446,467085175495,888881036667430,190.168.167.40,240,33,24033,84247895,18990270,39420663,240-29-8359,240-29-8359-85
2408976098129,467077521752,681037186685850,149.78.138.235,240,46,24046,34013821,20042881,94413818,240-29-3286,240-29-3286-23
2408721817216,467002766410,129445125852680,5.11.146.38,240,11,24011,35370749,83045828,93556711,240-11-4814,240-11-4814-22
2400711099837,467095337875,636843432479450,208.87.121.34,240,25,24025,96554221,82103906,80471647,240-25-2139,240-25-2139-15
2400842417419,467009936376,211923763338190,176.157.98.210,240,98,24098,95459069,78164655,10450865,240-98-6514,240-98-6514-23
2407785156008,467077709204,857418196092440,44.198.240.226,240,82,24082,10111309,25213218,20252446,240-82-2824,240-82-2824-13
2408282854253,467028356756,903208014521080,220.41.25.71,240,90,24090,16283659,57470976,98235323,240-90-9928,240-90-9928-63
2402770459675,467016004595,332199587105000,49.76.83.244,240,69,24069,59743329,50241725,67239714,240-98-6514,240-98-6514-23
2404926776269,467068269976,627450928345550,149.123.10.222,240,84,24084,22528936,42597599,40913566,240-82-6977,240-82-6977-30
2405852035592,467048903400,750305224400060,59.43.61.182,240,12,24012,29188743,15481206,18664545,240-33-1188,240-33-1188-97
2405479095649,467031904494,939173210550010,53.229.111.185,240,82,24082,51242555,93924710,19720737,240-82-3803,240-82-3803-78
2404393141598,467010413447,446906886833290,86.40.200.4,240,96,24096,57542705,96544417,84305889,240-29-3286,240-29-3286-23
2406542785513,467034238531,211714144100630,182.44.67.210,240,82,24082,82619562,31179673,85355610,240-82-4598,240-82-4598-97
2401819363586,467012668167,787263910446340,24.136.148.215,240,33,24033,15319193,71049348,21435203,240-33-1188,240-33-1188-97
2401014974891,467069760535,413505869090860,92.202.189.58,240,69,24069,62940615,95071261,38928521,240-73-6155,240-73-6155-37
2409334988436,467088756369,713469976493990,210.182.164.162,240,33,24033,67246904,18003795,27109389,240-88-2169,240-88-2169-87
2408821439103,467089005447,303615330374970,165.25.10.233,240,60,24060,45680839,94401583,61583377,240-12-1771,240-12-1771-24
2402289299058,467028428390,375573493466230,211.161.255.194,240,96,24096,81248596,71877408,27051487,240-96-8019,240-96-8019-84
2401050038277,467063133749,539657896986970,72.57.196.98,240,34,24034,28344543,99676613,15703330,240-94-5010,240-94-5010-30
2400517278042,467092351443,481556953827070,161.182.121.166,240,88,24088,65948012,17850323,46361458,240-88-2169,240-88-2169-87
2403623097397,467085432690,282148744591150,114.213.110.97,240,5,24005,10143390,36338895,94241414,240-05-6168,240-05-6168-61
2405547818825,467062540254,828967108348680,41.219.60.128,240,46,24046,25222023,29082290,95372222,240-46-6635,240-46-6635-87
2407807559997,467016308215,123001503150990,143.42.28.188,240,12,24012,27786461,36997274,80562007,240-69-3045,240-69-3045-58
2408945226676,467096609589,854348305502680,178.105.197.123,240,11,24011,71804552,16144641,74965514,240-11-5803,240-11-5803-90
2402012595810,467071282611,414390466421210,64.220.81.189,240,82,24082,34667542,12030263,94333481,240-34-1711,240-34-1711-68
2409159531277,467057794531,827447040319920,186.234.147.136,240,29,24029,22885656,33336622,10566336,240-29-3286,240-29-3286-23
2409539528064,467038856459,468806016730100,210.64.147.97,240,90,24090,14283276,76325764,44170986,240-46-6635,240-46-6635-87
2407852966436,467091188863,677944470298060,111.95.73.5,240,30,24030,89563084,71169930,55758811,240-25-2139,240-25-2139-15
2402119289527,467074748496,453566683113500,149.45.121.220,240,60,24060,23216328,23687265,98794526,240-60-7216,240-60-7216-44
2404733739127,467047895693,242627933203620,161.177.125.171,240,94,24094,53762629,27628914,36867817,240-94-5010,240-94-5010-30
2408821023972,467099918806,923390185891310,131.152.59.5,240,60,24060,70135002,69383120,57431778,240-60-7216,240-60-7216-44
2403832646704,467018349006,667766386966260,140.196.245.0,240,87,24087,75751223,31990117,13325391,240-87-9935,240-87-9935-21
2404260223941,467047911326,749293793008780,210.152.211.163,240,48,24048,27392570,95295278,72221014,240-48-6820,240-48-6820-36
2404738313901,467060105818,722787443062720,96.187.145.103,240,34,24034,94484934,23876404,43494544,240-34-1711,240-34-1711-68
2404522145103,467001279996,557121361532540,78.234.182.137,240,82,24082,76298220,15137522,17095247,240-82-2824,240-82-2824-13
2405898162971,467046798221,880499144497630,101.40.168.175,240,76,24076,27762137,82213546,53671435,240-34-1711,240-34-1711-68
2400102159253,467060720673,735125811778350,44.84.48.200,240,35,24035,94072891,42965600,44085977,240-25-2139,240-25-2139-15
2409583711284,467067518525,653362207129650,22.80.71.145,240,42,24042,31079021,51282349,56258436,240-42-1916,240-42-1916-39
2405907795753,467051126556,949314160303570,159.179.0.93,240,87,24087,64149319,91890263,28902825,240-87-9935,240-87-9935-21
2404957425782,467010168341,802366321398790,139.232.124.175,240,55,24055,61614142,44350321,43918998,240-55-2040,240-55-2040-59
2400178578112,467097217620,814074929256640,17.245.228.214,240,96,24096,86882696,65171493,41360139,240-96-8019,240-96-8019-84
2408959827809,467095588614,502383119296520,16.51.184.37,240,90,24090,22608482,56584864,56592140,240-90-9928,240-90-9928-63
2406193793110,467060094614,493555692365990,76.167.115.231,240,34,24034,10749309,79846799,76868539,240-34-1711,240-34-1711-68
2407243564275,467050751685,367927959682740,121.131.199.158,240,94,24094,99311029,85825277,55882745,240-94-5010,240-94-5010-30
2405512509277,467068691000,337902029624080,132.217.147.93,240,82,24082,72276784,41356332,62642666,240-82-2824,240-82-2824-13
2409711863142,467004259894,894939537008100,98.146.61.4,240,80,24080,22925317,84105672,37668279,240-80-6925,240-80-6925-83
2409925078366,467079662229,321588159715020,183.73.114.28,240,76,24076,91200114,99128590,38733122,240-76-7912,240-76-7912-14
2402657374691,467020669440,265378367459820,108.191.92.240,240,49,24049,47919318,11201705,26446115,240-49-8668,240-49-8668-77
2404389602129,467088093475,839504843946150,146.68.11.4,240,29,24029,54907730,62697992,51511866,240-29-8359,240-29-8359-85
2402285630881,467086518887,746695825098290,116.3.227.238,240,90,24090,85589391,22380473,92997646,240-83-8517,240-83-8517-28
2404427702822,467080459610,147237699236720,173.237.25.47,240,11,24011,41062442,21697707,44342732,240-11-5803,240-11-5803-90
2401210864442,467054554363,222903673959000,12.6.213.53,240,96,24096,73576636,65411845,22388147,240-73-6155,240-73-6155-37
2405019962651,467028793764,409136094981950,126.82.145.55,240,98,24098,85758081,61244941,60873777,240-98-6514,240-98-6514-23
2409100931390,467095125286,290612540212290,68.4.162.229,240,11,24011,62301976,85799112,48909645,240-12-7224,240-12-7224-22
2408561353172,467039570164,460694620725280,17.238.212.80,240,33,24033,96784425,78064733,27789093,240-33-1188,240-33-1188-97
2406025357781,467046030839,470699167892730,155.134.172.70,240,35,24035,93086620,67336898,26147671,240-42-1916,240-42-1916-39
2400763100854,467017686919,999554838459450,92.138.38.104,240,4,24004,88455990,75529341,54137099,240-04-2535,240-04-2535-37
2409771501727,467017300638,915900423951490,69.165.150.133,240,90,24090,41087578,87284000,92041219,240-90-7924,240-90-7924-53
2407537231636,467070460045,490002102777190,55.34.124.27,240,35,24035,10573904,59129335,85905949,240-20-3621,240-20-3621-97
2407229444387,467073055820,632414816945670,132.55.91.193,240,87,24087,31113426,67376997,78886731,240-20-3621,240-20-3621-97
2401161203648,467076247762,749932290458160,148.107.139.82,240,60,24060,96110832,39136875,50445172,240-60-7216,240-60-7216-44
2408053454426,467002107122,146610011454060,31.95.214.47,240,36,24036,74067004,51313242,55388983,240-36-1106,240-36-1106-30
2402706915712,467074417166,500186348369550,51.55.63.235,240,20,24020,53080754,18085408,92810932,240-20-3621,240-20-3621-97
2402512130189,467074341132,952933145009690,186.7.252.10,240,25,24025,36482356,23812284,55264359,240-25-2139,240-25-2139-15
2407207943132,467072880764,325992135220940,5.133.180.43,240,83,24083,86204752,69404080,57226562,240-83-8517,240-83-8517-28
2403375056475,467077370681,243808555733210,114.186.149.185,240,46,24046,24132791,65518048,89479410,240-46-6635,240-46-6635-87
2408312868741,467047957255,741359881592090,86.149.212.193,240,49,24049,43462217,26542693,18374031,240-82-6977,240-82-6977-30
2404162137638,467081011358,309193657136890,61.139.131.104,240,90,24090,23165286,57776583,75301341,240-90-7924,240-90-7924-53
2409962137708,467052664958,377379999863710,57.206.182.50,240,76,24076,25900190,68549257,65348168,240-90-7924,240-90-7924-53
2400514836786,467070017661,902783381324150,30.220.77.210,240,80,24080,95594604,16047079,43747314,240-80-6925,240-80-6925-83
2400613957162,467001970019,323797730568570,20.139.241.105,240,83,24083,79320039,75147215,52111998,240-18-9348,240-18-9348-73
2403387242910,467020182346,752776547696950,188.86.138.170,240,55,24055,57808778,86878147,73095066,240-82-6977,240-82-6977-30
2405821512364,467058994859,967893565066200,33.145.19.205,240,42,24042,84233824,10797570,16097385,240-42-1916,240-42-1916-39
2400036399116,467056891289,973337918191500,218.34.153.82,240,55,24055,78039296,18336871,40178250,240-55-2040,240-55-2040-59
2400257777433,467060971171,538004783475810,41.143.129.156,240,46,24046,32496026,83213234,25461755,240-46-6635,240-46-6635-87
2403365199161,467029877019,573804733171420,32.228.143.62,240,76,24076,44816603,84783439,43462067,240-76-7912,240-76-7912-14
2407915085759,467030095592,741678334926840,21.135.105.211,240,29,24029,46410956,92330407,95040570,240-49-5554,240-49-5554-68
2404666667701,467054079531,696693318280020,106.241.75.54,240,94,24094,94640648,49985512,64477927,240-29-8359,240-29-8359-85
2405407405272,467035329391,774594885341210,112.67.33.126,240,25,24025,85542022,49361143,31594976,240-49-8668,240-49-8668-77
2406164193829,467053061576,119614901465080,41.151.245.112,240,42,24042,84259636,89319980,84972272,240-49-5554,240-49-5554-68
2405907026849,467025503452,832876345090270,124.202.128.173,240,11,24011,85774052,40227306,25519899,240-11-4814,240-11-4814-22
2401897980977,467049846397,537682409488210,89.26.83.212,240,18,24018,74370467,61213512,65057429,240-84-9179,240-84-9179-60
2408903249679,467038357668,130535710785740,108.113.85.173,240,42,24042,69954658,47937053,53537382,240-42-1916,240-42-1916-39
2406989105455,467028859205,584144917058120,119.200.216.174,240,29,24029,23550334,23541995,41195461,240-29-3286,240-29-3286-23
2404794137314,467050116221,321826916014710,159.241.219.218,240,94,24094,82938985,46123035,46223005,240-94-5010,240-94-5010-30
2401186195594,467009959876,170480527382630,21.29.64.50,240,88,24088,79024464,75071542,24665558,240-94-5010,240-94-5010-30
2409846578366,467088216309,890477502421550,17.233.142.172,240,86,24086,26474917,43006231,71910611,240-93-2876,240-93-2876-97
2408679891165,467027543273,717407833828710,38.200.228.124,240,49,24049,10771677,30649181,90765681,240-49-8668,240-49-8668-77
2402291315309,467094396921,293691233930350,84.176.169.18,240,82,24082,26667085,77257802,43827980,240-82-4598,240-82-4598-97
2409163808231,467012323009,827557711416980,146.132.63.214,240,98,24098,71846972,80922375,98151239,240-98-6514,240-98-6514-23
2408455672896,467073087692,335143457980670,95.161.125.133,240,30,24030,62667158,28869233,85082331,240-30-9279,240-30-9279-87
2401122921926,467094551568,834182840017570,166.169.89.206,240,86,24086,68068899,81336453,16248868,240-86-5374,240-86-5374-99
2406275752790,467032919916,902032988070130,25.219.50.233,240,34,24034,98175138,80672266,51980066,240-34-3287,240-34-3287-41
2400158697642,467090959023,109551215731650,149.171.77.146,240,88,24088,76729676,97101415,58789611,240-88-2169,240-88-2169-87
2403354705347,467050883862,508584059642130,155.116.177.160,240,11,24011,29270724,34123448,31528550,240-83-8517,240-83-8517-28
2402818513795,467086877056,524879109938090,136.72.140.183,240,49,24049,12036678,84120628,87294516,240-11-5803,240-11-5803-90
2400439692299,467052693228,112566503051330,13.117.34.97,240,69,24069,91096407,50416168,40428388,240-93-2876,240-93-2876-97
2403175441654,467071154023,238926365654470,180.25.171.119,240,49,24049,71645880,29688902,76509203,240-49-5554,240-49-5554-68
2408055229060,467037492829,648335349303760,62.78.51.159,240,30,24030,61738093,27486697,56416118,240-25-2139,240-25-2139-15
2408368214003,467064016007,515566002193220,92.156.237.235,240,11,24011,33339939,24790468,25923009,240-11-5803,240-11-5803-90
2401754623418,467077516276,705185043545440,47.192.67.137,240,34,24034,15743492,92831397,74256096,240-34-1711,240-34-1711-68
2408044153710,467007647588,365831324351750,101.167.3.196,240,29,24029,49323148,48801018,26487505,240-29-8359,240-29-8359-85
2401904064209,467000001224,943113487643370,148.0.155.90,240,88,24088,25561786,78103021,40254105,240-88-2169,240-88-2169-87
2409068087557,467031378562,512048873630470,158.121.219.230,240,76,24076,96547298,82359985,21089461,240-76-7912,240-76-7912-14
2402345913075,467062909369,964332961829150,165.115.189.247,240,11,24011,44723864,64291611,98261286,240-11-5803,240-11-5803-90
2407975826453,467042736935,550184085212500,149.48.25.73,240,83,24083,86869012,17295335,79059073,240-83-8517,240-83-8517-28
2405937325969,467084533190,436035048991740,136.34.241.201,240,5,24005,20785799,88705804,82118937,240-05-6168,240-05-6168-61
2408026162684,467088480549,932796045875310,194.234.107.194,240,36,24036,49916236,16974883,92656873,240-36-1106,240-36-1106-30
2406663096825,467061100426,284233884601990,143.43.77.0,240,60,24060,70891339,67742085,86599746,240-60-7216,240-60-7216-44
2408429549563,467050037348,544181182155600,163.252.79.77,240,90,24090,38478320,34890658,19115360,240-96-8019,240-96-8019-84
2402984846614,467047070530,966750314865240,31.8.54.123,240,90,24090,86588409,43978844,26557138,240-12-1771,240-12-1771-24
2404552577407,467094955401,312590555671030,218.7.221.94,240,93,24093,89961779,83100874,75670926,240-93-2876,240-93-2876-97
2408790309901,467007930518,647180062773400,9.135.129.174,240,94,24094,90476838,34640020,78662925,240-34-1711,240-34-1711-68
2405331015467,467013310903,734095997822730,41.126.167.227,240,12,24012,35444867,98755455,56397802,240-25-2139,240-25-2139-15
2406643680259,467032349920,254697879950300,133.52.37.22,240,46,24046,24045619,34258512,24583682,240-96-8019,240-96-8019-84
2400307582946,467018143714,654352308763420,15.103.44.219,240,35,24035,48793779,94678357,80197506,240-80-6925,240-80-6925-83
2401192951093,467077276324,787365395784430,145.6.67.150,240,34,24034,35005069,42168225,72809158,240-34-1711,240-34-1711-68
2409944021814,467049178812,186102621392110,88.238.210.45,240,34,24034,85839065,42897453,72355344,240-69-3045,240-69-3045-58
2407961693514,467091939553,970152971896110,184.214.183.30,240,69,24069,30131181,13851865,51275786,240-69-3045,240-69-3045-58
2408907990709,467070632326,647974537490070,187.164.27.27,240,12,24012,40657239,79516977,99408343,240-12-1771,240-12-1771-24
2402703339179,467086532958,666423744422950,168.30.56.8,240,69,24069,40485556,18127827,39350714,240-36-1106,240-36-1106-30
2400815376048,467029652847,217402913331630,23.37.139.232,240,94,24094,28435259,60288269,17442008,240-94-5010,240-94-5010-30
2400993067380,467097453231,515774895639700,148.241.20.149,240,11,24011,22362611,76562497,77265801,240-33-1188,240-33-1188-97
2403216993729,467081944105,884207139504350,62.226.38.126,240,35,24035,22549425,64395532,60903955,240-95-5506,240-95-5506-41
2407620631792,467026124707,718073942357050,3.23.77.194,240,73,24073,52628765,47008312,76663104,240-73-6155,240-73-6155-37
2404335978043,467024478707,935822764896050,202.248.42.76,240,4,24004,64435772,75406028,48118844,240-04-4257,240-04-4257-93
2402990833344,467080644688,381164728662910,196.204.220.23,240,48,24048,20446236,93046751,45503572,240-42-1916,240-42-1916-39
2407722283645,467020323183,298245402654140,173.129.108.104,240,35,24035,57419414,95029284,61579950,240-35-2084,240-35-2084-37
2401742205561,467013791379,897385583172620,202.61.160.36,240,84,24084,43743276,54419458,82658929,240-55-2040,240-55-2040-59
2409147568634,467021723373,487376087545530,35.224.67.108,240,90,24090,81790622,72154485,16798394,240-90-9928,240-90-9928-63
2407815753301,467015596744,298202408320240,182.60.249.71,240,20,24020,74591014,48361897,33792464,240-20-3621,240-20-3621-97
2401538531074,467007443413,894884605472180,12.132.240.218,240,4,24004,39256156,80110472,74717531,240-04-2535,240-04-2535-37
2409582349549,467035681899,254198261922280,118.4.33.235,240,36,24036,99183722,83021780,48864028,240-36-3547,240-36-3547-37
2401264357284,467005260996,883046309577670,32.178.208.180,240,36,24036,66100199,36480661,95487379,240-36-1106,240-36-1106-30
2404190865527,467061852807,123943690014610,45.18.68.198,240,69,24069,22794491,81376055,54445850,240-69-5371,240-69-5371-92
2409592647435,467022762371,160910710359380,65.158.63.132,240,76,24076,77339502,62592756,74856251,240-90-9928,240-90-9928-63
2406199140933,467091702609,600227968747820,90.248.153.36,240,86,24086,31189577,31756289,99975317,240-86-5374,240-86-5374-99
2405135007873,467035482517,769058063987330,93.193.145.128,240,52,24052,64779239,39623032,66613595,240-52-6930,240-52-6930-38
2406557488712,467067461397,683864721081540,180.185.66.143,240,20,24020,17514347,92150325,97011366,240-36-1106,240-36-1106-30
2406924198383,467059519403,859004852303620,28.57.128.220,240,96,24096,27382837,30748404,65643663,240-34-3287,240-34-3287-41
2409767272850,467000626270,264720322458570,3.198.204.114,240,4,24004,52646021,25633641,96501835,240-25-2139,240-25-2139-15
2404788382039,467016434520,327047059048720,179.114.165.92,240,55,24055,46227030,44280600,64847557,240-55-2040,240-55-2040-59
2407715986898,467009473761,276524457705290,207.165.197.145,240,82,24082,75324851,41579960,64726674,240-82-4598,240-82-4598-97
2403940368386,467042301593,909411302521750,125.208.54.167,240,29,24029,83053810,53959699,26590483,240-29-8359,240-29-8359-85
2402070326737,467055879894,855309658767980,40.57.237.187,240,87,24087,80583009,77772293,91801745,240-87-9935,240-87-9935-21
2409780075430,467007957211,635820433017320,33.21.207.141,240,34,24034,47953992,29062223,13304059,240-34-1711,240-34-1711-68
2404335647071,467035463122,992364141798830,84.229.255.206,240,82,24082,68017732,29776520,73738618,240-82-2824,240-82-2824-13
2404315381504,467055484476,363572885095270,6.243.88.242,240,36,24036,80217757,66548411,15617726,240-52-6930,240-52-6930-38
2403880347465,467093172828,815043807595890,88.0.121.215,240,29,24029,21234821,10983515,28857765,240-86-5374,240-86-5374-99
2403894368260,467048362470,697952182866600,7.121.93.27,240,36,24036,51857727,18646184,48129313,240-36-1106,240-36-1106-30
2407522771139,467028497978,769013154461260,153.80.125.93,240,90,24090,85429115,92039214,22043093,240-90-7924,240-90-7924-53
2405883305090,467036920589,922047751360380,104.141.115.130,240,25,24025,83186660,23051518,60728424,240-25-2139,240-25-2139-15
2407679422004,467057404420,284634954607460,148.188.165.227,240,4,24004,61341313,22020449,81451808,240-69-5371,240-69-5371-92
2407525291404,467043774916,905251454734890,1.20.41.206,240,46,24046,38416459,12249453,81720853,240-46-6635,240-46-6635-87
2408094408341,467004929626,841635379111910,209.201.153.48,240,49,24049,82385551,53185649,63058859,240-49-8668,240-49-8668-77
2407514062325,467067989618,462139641952580,180.56.64.162,240,82,24082,78766043,19594100,25210735,240-82-4598,240-82-4598-97
2402725767859,467097628944,262086512359060,18.44.49.107,240,49,24049,69782384,82178861,94705662,240-49-8668,240-49-8668-77
2405638823921,467046468429,738004496006500,70.139.81.20,240,60,24060,57435496,71831414,96185381,240-60-7216,240-60-7216-44
2408291319300,467091329717,398032276316540,11.194.157.158,240,69,24069,41881322,14372309,80971569,240-96-8019,240-96-8019-84
2407231823571,467051069742,382585904998920,87.15.110.185,240,33,24033,43132576,94117744,99684399,240-18-9348,240-18-9348-73
2406662560536,467078697361,440991045875180,195.90.70.26,240,88,24088,94859748,50703057,41363860,240-88-2169,240-88-2169-87
2404919157903,467091588271,184808624315130,85.253.26.0,240,82,24082,56696130,31947109,99702232,240-20-3621,240-20-3621-97
2400574762924,467009551910,392382187203230,191.194.50.117,240,69,24069,14800892,78510436,91445570,240-69-3045,240-69-3045-58
2409236816398,467062493239,153504201988710,35.250.69.224,240,69,24069,31921513,52581659,63700227,240-69-5371,240-69-5371-92
2404089080214,467082779757,410141149637910,14.85.249.200,240,12,24012,67304369,87765467,98861152,240-69-3045,240-69-3045-58
2409423619257,467050140215,140855581675770,133.185.239.252,240,20,24020,45520211,68928559,13424020,240-20-3621,240-20-3621-97
2409819326647,467038137654,879495631048780,167.45.12.100,240,4,24004,70163941,57247976,69371156,240-55-2040,240-55-2040-59
2403377024419,467048608114,489286068789020,108.44.13.28,240,36,24036,93651082,21457170,12588656,240-96-9830,240-96-9830-43
2406983079127,467004113111,783160149816130,112.231.123.104,240,82,24082,62184259,85928628,24607786,240-69-5371,240-69-5371-92
2405704914594,467086681973,762957046740630,129.140.231.223,240,82,24082,28047362,38818033,61493377,240-82-4598,240-82-4598-97
2404086807712,467085911958,493092716959790,78.110.234.226,240,93,24093,86138733,98220745,47926784,240-93-2876,240-93-2876-97
2401423633071,467046180135,944657696454620,17.89.129.59,240,4,24004,90418613,78094553,64243490,240-04-2535,240-04-2535-37
2404429184991,467010831853,924227791585730,115.184.255.157,240,82,24082,34669455,60152444,10750952,240-29-3286,240-29-3286-23
2409257611606,467081474284,936582756858360,200.140.250.46,240,96,24096,65629565,88926733,98478561,240-52-6930,240-52-6930-38
2402521795969,467036716658,247899831229320,13.42.205.227,240,46,24046,26837406,59775727,10896634,240-46-6635,240-46-6635-87
2409177055612,467092320263,644076596178530,57.84.238.90,240,4,24004,57067140,87278985,37943868,240-04-2535,240-04-2535-37
2405602367974,467099782333,345342509664770,82.137.115.178,240,95,24095,19178527,88971107,84799462,240-95-5506,240-95-5506-41
2408299379626,467044556044,518972117342050,29.71.45.142,240,85,24085,68306058,75288961,87955075,240-85-4733,240-85-4733-47
2405281011443,467022820437,311290924649870,4.82.47.176,240,85,24085,62153102,90550968,22120203,240-11-5803,240-11-5803-90
2403724762680,467067994423,205618061324090,102.36.222.166,240,76,24076,48266615,34115680,25841887,240-76-7912,240-76-7912-14
2400518074631,467091666128,707683367689210,101.251.161.78,240,25,24025,20656369,92842019,14219535,240-25-2139,240-25-2139-15
2406670588564,467093094288,948117359330580,69.40.255.249,240,82,24082,55502589,49036097,58360842,240-30-9279,240-30-9279-87
2408866161864,467040829980,530394157252210,151.143.63.198,240,36,24036,28456103,10621720,41373305,240-96-9830,240-96-9830-43
2409653464581,467057058026,299923966584940,10.160.122.88,240,93,24093,98536377,89842729,59168702,240-12-1771,240-12-1771-24
2403170988445,467032348733,530438090466400,41.190.143.87,240,84,24084,11497953,78852994,47827781,240-86-5374,240-86-5374-99
2406990385267,467007091857,721661231411020,6.64.87.162,240,35,24035,52826976,47597896,20543617,240-35-2084,240-35-2084-37
2403774386975,467018380983,982324505077440,122.254.145.77,240,35,24035,71052396,24059958,43263469,240-48-6820,240-48-6820-36
2403598525005,467057346083,265866667750540,10.142.204.215,240,42,24042,80865646,80400916,25220089,240-11-5803,240-11-5803-90
2400030337633,467003566397,488604361023500,174.12.219.153,240,42,24042,50186963,39503150,50015832,240-42-1916,240-42-1916-39
2402165529735,467043323477,969784506553520,52.238.133.3,240,12,24012,72635244,50704318,67984886,240-12-7224,240-12-7224-22
2405304433761,467097554082,625113157857350,220.144.113.235,240,29,24029,16313941,34149078,99707480,240-29-3286,240-29-3286-23
2409045587261,467086204076,881572844723210,82.67.177.188,240,96,24096,99673020,11591144,29764616,240-96-9830,240-96-9830-43
2402907062656,467082741611,187320587531330,30.65.228.81,240,11,24011,14115912,33528063,15787489,240-11-4814,240-11-4814-22
2400601724556,467027848697,715475013847780,153.246.214.164,240,94,24094,90557116,17553385,21968927,240-94-5010,240-94-5010-30
2405131775239,467091582697,278515073465000,102.115.101.236,240,35,24035,47916375,13368714,37706031,240-35-2084,240-35-2084-37
2402276416504,467049324340,624882021125860,70.212.168.121,240,95,24095,94220377,52429213,34123317,240-95-5506,240-95-5506-41
2407416659016,467011334685,981889156945980,182.148.35.51,240,48,24048,98668465,98581868,61968344,240-36-3547,240-36-3547-37
2406326488330,467042515047,117864868598800,103.49.198.195,240,94,24094,21974239,28740999,92832990,240-94-5010,240-94-5010-30
2401734100565,467096827247,413598321424590,173.182.249.41,240,73,24073,53921119,57443611,54562556,240-82-2824,240-82-2824-13
2409276781465,467062275912,472028074332310,217.181.54.70,240,95,24095,44806056,16987826,76086716,240-33-1188,240-33-1188-97
2408448268940,467048781276,332652805271110,35.122.194.14,240,12,24012,64439842,93114848,58872821,240-12-1771,240-12-1771-24
2409884240781,467080411208,429291719402280,142.181.53.49,240,4,24004,38304548,88756143,98556264,240-05-6168,240-05-6168-61
2405667831316,467044890839,574408338773550,1.129.49.188,240,33,24033,44738319,20064609,12925970,240-42-1916,240-42-1916-39
2404458047417,467091540082,895120342154570,112.97.137.62,240,29,24029,23833969,88184991,77758116,240-85-4733,240-85-4733-47
2406742055098,467082201860,815424816873150,45.217.226.42,240,11,24011,49846403,92481931,53940896,240-11-5803,240-11-5803-90
2409328408993,467094091176,545698032451600,174.171.228.140,240,18,24018,85743526,63590913,91977700,240-18-9348,240-18-9348-73
2403016212539,467030734525,427062086624800,103.141.229.190,240,36,24036,53769712,10416059,42980612,240-36-3547,240-36-3547-37
2409560563530,467060041066,479851539508490,190.166.253.11,240,11,24011,88720185,77266179,43681715,240-82-4598,240-82-4598-97
2407651806594,467095402915,702698335347020,196.169.57.52,240,76,24076,58685001,88471205,19548586,240-34-3287,240-34-3287-41
2409749547676,467058053981,786091615574380,223.93.153.42,240,69,24069,69607434,64469821,36730534,240-05-6168,240-05-6168-61
2407344243139,467087198869,862135298074160,3.36.48.209,240,55,24055,71498327,57996224,33929598,240-55-2040,240-55-2040-59
2406626759643,467049933540,321729820854640,163.249.238.123,240,29,24029,66515335,74881201,58061634,240-29-8359,240-29-8359-85
2401385343960,467049007917,665898017343520,70.221.95.180,240,93,24093,90052750,10160817,88544129,240-93-2876,240-93-2876-97
2401458078690,467016358354,868819643745960,208.255.151.0,240,73,24073,70292080,63286595,74423506,240-73-6155,240-73-6155-37
