IMSI,MSISDN,IMEI,IP_Address,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type
240016117083927,467054036846,566057932642991,131.212.155.233,240,01,24001,56203925,63305328,63095504,240-01-3541,240-01-3541-75,3G
240011281848746,467047340078,896724133738200,138.67.134.230,240,01,24001,83252627,74118341,10283247,240-01-8748,240-01-8748-59,5G
240017129151451,467078137398,772523895109197,162.136.61.129,240,01,24001,77306734,40896130,33562279,240-01-8748,240-01-8748-59,5G
240010984009526,467060413356,430235625951550,16.15.23.129,240,01,24001,62872691,26083935,41070270,240-01-5907,240-01-5907-19,5G
240019646426894,467050541738,706414582051814,166.28.208.154,240,01,24001,68032327,35507145,11731297,240-01-5907,240-01-5907-19,5G
240014864540502,467098098231,406620686979934,55.205.28.77,240,01,24001,99737293,42654356,13285619,240-01-3103,240-01-3103-96,3G
240017855794433,467001558901,860709366105906,118.58.225.244,240,01,24001,25376959,45731760,97804021,240-01-3103,240-01-3103-96,3G
240016544001114,467000715352,380726104905724,76.165.225.55,240,01,24001,65715776,42699873,81506556,240-01-2195,240-01-2195-62,3G
240014007618803,467051403322,832598442218213,134.57.116.63,240,01,24001,21084355,18031249,24734608,240-01-2195,240-01-2195-62,3G
240018795011633,467077762124,822218218089195,159.78.52.235,240,01,24001,62302326,75330907,89974977,240-01-5919,240-01-5919-15,5G
240019898320719,467078842194,898589205974525,195.229.78.178,240,01,24001,93530319,61569323,32942701,240-01-5919,240-01-5919-15,5G
240013025939337,467001661783,544383040656382,50.181.56.109,240,01,24001,64675909,10891908,20671539,240-01-6917,240-01-6917-82,3G
240012686201294,467046365441,517660485102650,40.157.122.253,240,01,24001,16769621,33357082,98449570,240-01-6917,240-01-6917-82,3G
240017603728374,467090090789,685777891956636,151.4.140.248,240,01,24001,20417054,24336296,22547835,240-01-4153,240-01-4153-69,5G
240016440105642,467022770450,170656883573197,45.172.230.252,240,01,24001,45097659,92294419,29909603,240-01-4153,240-01-4153-69,5G
240012405846571,467029775914,680434406556941,22.216.83.33,240,01,24001,92953852,39534947,16071313,240-01-6550,240-01-6550-38,3G
240018905256477,467047182825,114720808038025,213.49.141.112,240,01,24001,80564593,42345072,94767206,240-01-6550,240-01-6550-38,3G
240011824047293,467097591604,210612203273682,34.201.67.41,240,01,24001,76435407,76182358,17372945,240-01-8500,240-01-8500-62,4G
240012018467547,467019532527,438715801382329,123.198.114.32,240,01,24001,87150725,14230089,90369921,240-01-8500,240-01-8500-62,4G
240010668332961,467059589922,908930430342389,133.46.1.194,240,01,24001,19251895,58935534,64569234,240-01-8417,240-01-8417-16,5G
240014706544802,467011178245,460999832827199,115.79.229.128,240,01,24001,38338093,49681459,63086710,240-01-8417,240-01-8417-16,5G
240012555823408,467050044432,956369079475380,51.58.111.95,240,01,24001,39755418,34386259,61400924,240-01-2793,240-01-2793-82,3G
240019803626518,467069708844,100811875588224,84.76.215.102,240,01,24001,79537556,83335640,72234514,240-01-2793,240-01-2793-82,3G
240010981405673,467011817881,794103845117338,112.142.69.237,240,01,24001,85411654,44508047,59270073,240-01-5594,240-01-5594-29,3G
240012010461334,467030914507,627406064416450,8.228.135.0,240,01,24001,82533905,75860815,21360234,240-01-5594,240-01-5594-29,3G
240013357430249,467055771239,898423050187041,142.152.93.204,240,01,24001,36045361,97309459,94523907,240-01-3314,240-01-3314-40,5G
240018923482975,467004298253,914011511153611,136.236.22.134,240,01,24001,26878811,47807570,41820757,240-01-3314,240-01-3314-40,5G
240019021858227,467001084840,687747014747621,39.74.120.121,240,01,24001,28415545,13471387,83622926,240-01-4501,240-01-4501-42,5G
240016527847762,467080105944,175490939546752,156.74.39.149,240,01,24001,84450581,97791710,92181928,240-01-4501,240-01-4501-42,5G
240018121977778,467076457504,404702367596428,48.179.59.239,240,01,24001,91315371,87574171,76667184,240-01-6223,240-01-6223-73,4G
240011778177535,467091095300,697033425295394,181.56.152.231,240,01,24001,14560007,71709403,37357887,240-01-6223,240-01-6223-73,4G
240011203219682,467069142550,828669002846605,128.85.25.201,240,01,24001,14064472,17194054,14245519,240-01-8962,240-01-8962-43,3G
240014970585651,467080864370,967860937843728,171.145.177.148,240,01,24001,51177376,52417940,17992049,240-01-8962,240-01-8962-43,3G
240018185818255,467042261739,903372676825814,207.203.71.20,240,01,24001,68204672,90229227,74830283,240-01-2762,240-01-2762-20,4G
240013964486962,467010532938,400847937069575,48.100.241.209,240,01,24001,15276384,85152712,43830074,240-01-2762,240-01-2762-20,4G
240014572125110,467075853448,976723200091395,78.73.153.219,240,01,24001,84676441,21629562,17461516,240-01-7545,240-01-7545-84,3G
240019206805791,467018035220,982681899509757,37.42.160.44,240,01,24001,92291442,91586493,52326419,240-01-7545,240-01-7545-84,3G
240018528771919,467096213469,708694924471037,183.172.159.26,240,01,24001,36941768,98484658,43250194,240-01-8241,240-01-8241-68,4G
240019354758175,467069379606,676449795900485,125.179.189.139,240,01,24001,91983311,89490543,60733635,240-01-8241,240-01-8241-68,4G
240014495409558,467023593142,542975348510960,42.199.122.73,240,01,24001,78291897,98706831,54256031,240-01-1664,240-01-1664-26,3G
240015704759400,467030570865,168859924677256,32.25.64.132,240,01,24001,58813256,80804842,72323352,240-01-1664,240-01-1664-26,3G
240015735013474,467065725259,426481341449003,211.135.89.212,240,01,24001,22516860,48723282,51373615,240-01-4857,240-01-4857-21,5G
240019619474025,467053304649,885120372449146,150.125.205.145,240,01,24001,36168856,59684466,70344733,240-01-4857,240-01-4857-21,5G
240019772027632,467018663443,617124358167783,10.217.156.208,240,01,24001,75042954,92058406,46841395,240-01-5931,240-01-5931-25,5G
240015333288989,467071018306,531293190632044,86.219.114.140,240,01,24001,59335102,14814409,21560354,240-01-5931,240-01-5931-25,5G
240012921955641,467099062558,881030996738553,65.102.200.225,240,01,24001,68225364,79444441,67256666,240-01-3226,240-01-3226-48,4G
240015598176261,467090877188,708246822246637,193.253.182.139,240,01,24001,51405545,93020479,90880628,240-01-3226,240-01-3226-48,4G
240018290512966,467071780214,497073423909978,7.175.213.171,240,01,24001,56776518,42557858,63228626,240-01-4412,240-01-4412-82,4G
240012946717575,467035433371,300657525789849,54.245.125.44,240,01,24001,10489791,65182511,33157807,240-01-4412,240-01-4412-82,4G
240011905926012,467038156221,546144189029990,46.55.160.129,240,01,24001,61090766,74781291,83349142,240-01-5347,240-01-5347-51,3G
240013039080740,467047772118,683887541677334,165.31.18.10,240,01,24001,95658731,80224705,77778594,240-01-5347,240-01-5347-51,3G
240015074398745,467053901602,988872378069610,135.187.13.239,240,01,24001,26512209,20795322,95962321,240-01-7502,240-01-7502-92,3G
240012546191150,467032027520,823647522614625,64.25.69.102,240,01,24001,86690053,38855138,55890075,240-01-7502,240-01-7502-92,3G
240010362333915,467065501301,934428978507841,180.189.197.21,240,01,24001,75454582,30690184,96915693,240-01-1409,240-01-1409-96,4G
240010540172962,467096455738,623600576484819,52.58.72.127,240,01,24001,42656579,98804147,38293491,240-01-1409,240-01-1409-96,4G
240010765332227,467080216399,351510385514994,137.57.183.25,240,01,24001,33121609,83425163,48445234,240-01-1230,240-01-1230-22,4G
240017201277527,467028065708,753204538455427,184.131.230.229,240,01,24001,11368671,66198062,55100954,240-01-1230,240-01-1230-22,4G
240017974737722,467055997242,337954119386036,155.0.224.151,240,01,24001,98515406,98245428,14237160,240-01-1521,240-01-1521-93,4G
240016254281091,467048829852,471181367848787,124.18.105.2,240,01,24001,71104814,57311708,81231844,240-01-1521,240-01-1521-93,4G
240018134303037,467083464628,468457270490865,128.241.26.19,240,01,24001,55201131,38071590,32622166,240-01-3654,240-01-3654-40,3G
240014573252772,467008621691,367844350173182,211.63.227.154,240,01,24001,24151688,63547532,19078296,240-01-3654,240-01-3654-40,3G
240010491979864,467060413686,584453795268222,191.152.164.178,240,01,24001,99559783,33126348,23625460,240-01-6069,240-01-6069-68,4G
240014265852030,467028226921,158662776608696,188.251.26.19,240,01,24001,63977328,16879721,93037330,240-01-6069,240-01-6069-68,4G
240013341313499,467048928192,797226020570124,176.90.211.63,240,01,24001,69425247,53069344,60453215,240-01-1659,240-01-1659-18,3G
240017587496306,467016111055,113066967625025,87.28.48.166,240,01,24001,81451421,90906271,42340361,240-01-1659,240-01-1659-18,3G
240018890516244,467068984123,778574599793110,81.4.233.196,240,01,24001,50290009,76325199,23808143,240-01-6640,240-01-6640-81,5G
240019382328144,467045199356,570540549639194,141.141.240.249,240,01,24001,96072474,90349380,50806746,240-01-6640,240-01-6640-81,5G
240014061717516,467051851522,474207005565489,166.95.106.131,240,01,24001,74755636,11359258,26998148,240-01-6392,240-01-6392-10,4G
240011562979055,467051432454,851490194642761,216.208.103.118,240,01,24001,18356686,38771657,20386272,240-01-6392,240-01-6392-10,4G
240015078853059,467067138496,167831816125857,149.234.44.19,240,01,24001,99737098,41826303,38230092,240-01-6702,240-01-6702-21,5G
240016064683689,467045910324,562862932432131,57.78.175.132,240,01,24001,92262428,53849029,85634277,240-01-6702,240-01-6702-21,5G
240012902269928,467039502509,356240346838335,51.175.90.73,240,01,24001,64782737,80252529,15561468,240-01-7713,240-01-7713-67,4G
240012315299870,467032991967,705189557883535,52.33.42.226,240,01,24001,37587669,49257351,12754693,240-01-7713,240-01-7713-67,4G
240013848622981,467030934370,581015254505312,143.37.12.181,240,01,24001,91280252,73015379,95882146,240-01-4193,240-01-4193-98,5G
240010351385943,467091365320,909191717031514,187.239.238.177,240,01,24001,13275406,56025408,35822004,240-01-4193,240-01-4193-98,5G
240012650859496,467061728095,555831765947950,6.161.190.150,240,01,24001,29822394,34762922,57014769,240-01-7713,240-01-7713-76,5G
240018538411927,467019137979,834775053669850,144.243.181.144,240,01,24001,23408746,85833409,55937117,240-01-7713,240-01-7713-76,5G
240012278329593,467047981348,179746634334131,58.102.134.60,240,01,24001,35951814,15003217,32491861,240-01-1212,240-01-1212-88,3G
240013753259452,467093380955,876981559138550,128.90.185.93,240,01,24001,17462602,10260536,66002991,240-01-1212,240-01-1212-88,3G
240011498325170,467041624221,150377781562742,204.107.101.221,240,01,24001,53242735,67273644,37446763,240-01-9155,240-01-9155-17,4G
240011059038472,467056718174,139616380377792,191.221.82.174,240,01,24001,11277656,82897957,46524136,240-01-9155,240-01-9155-17,4G
240018302011451,467013018745,854593744992851,76.166.94.200,240,01,24001,88738657,30716626,32809545,240-01-9706,240-01-9706-63,5G
240011783943116,467080991959,951762243315813,25.199.169.247,240,01,24001,80697219,31397466,82506441,240-01-9706,240-01-9706-63,5G
240017710018194,467099788592,495621276000875,146.126.157.93,240,01,24001,10917431,18719734,77245701,240-01-5145,240-01-5145-68,3G
240016413696149,467057375473,743062717057455,39.95.26.159,240,01,24001,37449741,32670479,67006237,240-01-5145,240-01-5145-68,3G
240014766185299,467053115345,254157471553470,122.34.222.109,240,01,24001,40469053,14248069,37495846,240-01-5517,240-01-5517-43,4G
240010396252273,467081806543,360017964226873,102.215.152.103,240,01,24001,35574020,66353404,29982248,240-01-5517,240-01-5517-43,4G
240013397166108,467086127869,505208562881177,79.34.74.166,240,01,24001,94491868,83850090,52462861,240-01-1137,240-01-1137-12,3G
240016841795865,467061577085,854662650041497,208.146.179.28,240,01,24001,32614170,54514191,77737265,240-01-1137,240-01-1137-12,3G
240010609489890,467075592133,469164025439855,183.87.205.224,240,01,24001,64923342,58603613,65236230,240-01-6355,240-01-6355-64,5G
240010641261310,467006744652,993109922292389,17.44.184.192,240,01,24001,47367737,61691126,99462696,240-01-6355,240-01-6355-64,5G
240012129791967,467046223967,796536293266282,177.160.173.38,240,01,24001,33832473,95195803,48695655,240-01-4314,240-01-4314-73,5G
240016226783940,467075587549,148521350929358,137.167.247.45,240,01,24001,87212266,11298531,50660285,240-01-4314,240-01-4314-73,5G
240016632133394,467020906181,783204383555720,12.69.17.4,240,01,24001,98959860,42351141,71085216,240-01-9922,240-01-9922-80,5G
240017619940831,467083601296,212429625044856,176.21.149.32,240,01,24001,21877139,96736023,96503088,240-01-9922,240-01-9922-80,5G
240019333663936,467008561604,975387860895311,178.105.223.162,240,01,24001,31777884,87141361,58886184,240-01-3430,240-01-3430-31,3G
240017376830106,467069036900,780006960551255,159.22.138.76,240,01,24001,10952767,51171178,66189317,240-01-3430,240-01-3430-31,3G
240014714630583,467077073990,925656842514525,84.59.19.40,240,01,24001,12219079,67885182,15457216,240-01-7742,240-01-7742-87,5G
240018185914425,467018220922,479992105690275,155.198.111.253,240,01,24001,14198054,45809540,88414608,240-01-7742,240-01-7742-87,5G
240019530601717,467063442513,764141841171793,38.239.38.82,240,01,24001,66836654,19749272,58189279,240-01-7831,240-01-7831-51,5G
240015881730932,467089586420,143289607892223,88.220.4.162,240,01,24001,53868057,59503934,19578820,240-01-7831,240-01-7831-51,5G
240015772713214,467014743423,723587209286797,19.217.255.64,240,01,24001,49005669,29485132,17395538,240-01-3037,240-01-3037-53,3G
240016004850147,467067885691,857122241568875,183.99.232.212,240,01,24001,10403075,62378813,53775521,240-01-3037,240-01-3037-53,3G
240014692187636,467000947427,299953449546669,54.104.239.128,240,01,24001,65245082,40344122,77316279,240-01-2376,240-01-2376-46,4G
240015231624064,467022108841,154763751683475,52.114.227.30,240,01,24001,28189913,49416063,25309211,240-01-2376,240-01-2376-46,4G
240012225719713,467046549442,921356782116371,23.54.41.63,240,01,24001,60569966,78143418,21341267,240-01-6372,240-01-6372-40,4G
240012186758851,467064646936,410324391422270,28.234.59.166,240,01,24001,36004002,42962405,43838850,240-01-6372,240-01-6372-40,4G
240012092304654,467086796125,269939370121926,55.203.56.28,240,01,24001,16790098,54281012,12964369,240-01-6532,240-01-6532-13,3G
240015109710690,467084221860,519937861803513,52.112.187.4,240,01,24001,75924611,62342725,85700291,240-01-6532,240-01-6532-13,3G
240013998127851,467075590992,828912349385312,70.75.164.122,240,01,24001,55796507,89274685,17251120,240-01-9082,240-01-9082-59,3G
240017966949063,467008719110,962483354896220,186.195.145.25,240,01,24001,56636561,45834001,30255116,240-01-9082,240-01-9082-59,3G
240015480816165,467004795688,278750733884670,38.112.177.45,240,01,24001,91978578,44767846,11368327,240-01-7721,240-01-7721-84,3G
240013594297018,467074744253,114705414454858,176.120.238.157,240,01,24001,70884879,68371989,90619386,240-01-7721,240-01-7721-84,3G
240012645510880,467012050349,474737292545485,142.143.126.28,240,01,24001,43678366,33079693,12633526,240-01-3381,240-01-3381-35,3G
240011135838408,467054007312,359771410552795,164.139.216.52,240,01,24001,83730573,90668361,37307398,240-01-3381,240-01-3381-35,3G
240011166535506,467049472705,789286123782376,193.186.168.229,240,01,24001,38876978,22889462,68489644,240-01-8649,240-01-8649-81,3G
240015939205586,467071763730,807009639960031,8.176.117.128,240,01,24001,71370670,69887754,79248564,240-01-8649,240-01-8649-81,3G
240018767058922,467056690712,873532060070826,173.129.170.1,240,01,24001,27561899,75871114,77779182,240-01-6068,240-01-6068-47,3G
240011080129796,467078186633,991486654609524,122.63.236.55,240,01,24001,92442188,66537257,89972807,240-01-6068,240-01-6068-47,3G
240011120461161,467006728318,409221673139017,16.144.130.132,240,01,24001,84952594,61901538,74861072,240-01-2184,240-01-2184-65,3G
240016978188768,467049309400,152385131907303,160.17.242.88,240,01,24001,41918709,56856269,12092068,240-01-2184,240-01-2184-65,3G
240015651464823,467021882880,474988093650555,61.190.37.149,240,01,24001,51589608,26127906,64405279,240-01-3014,240-01-3014-46,3G
240015640481416,467066247408,887268597366042,193.106.30.56,240,01,24001,65090647,76360396,49268831,240-01-3014,240-01-3014-46,3G
240019455675265,467026367223,821702073563465,54.122.133.207,240,01,24001,89337334,75917428,57825135,240-01-8544,240-01-8544-30,5G
240016827092877,467080264501,890044570656849,105.2.105.38,240,01,24001,69358806,66599357,70463502,240-01-8544,240-01-8544-30,5G
240010213604095,467051535840,274411709124953,31.208.39.77,240,01,24001,70982767,28984462,82030529,240-01-7017,240-01-7017-60,3G
240018157256839,467026064400,435309664535127,159.162.122.109,240,01,24001,61005512,29411116,66867899,240-01-7017,240-01-7017-60,3G
240011490370373,467003102624,821125016003695,203.33.43.19,240,01,24001,94151342,31473303,67289592,240-01-7528,240-01-7528-13,3G
240014896819515,467085743536,883948108967384,200.62.150.180,240,01,24001,63305567,76464009,17600130,240-01-7528,240-01-7528-13,3G
240018668087405,467004667793,778213920741443,132.110.151.106,240,01,24001,82636596,25595879,42063307,240-01-8568,240-01-8568-47,5G
240012993597001,467055379631,133121709634167,181.61.124.102,240,01,24001,55717419,85132137,77357768,240-01-8568,240-01-8568-47,5G
240015742135653,467018878860,358103037679045,159.113.184.170,240,01,24001,42548740,81555503,31960956,240-01-1958,240-01-1958-96,5G
240014247489002,467005423566,743064866035265,217.46.100.63,240,01,24001,10765076,70618570,64041343,240-01-1958,240-01-1958-96,5G
240013085569218,467090297192,498025275562889,67.106.6.121,240,01,24001,33919004,10731289,47383936,240-01-2678,240-01-2678-68,3G
240011463087314,467054473317,433944662124968,174.181.236.84,240,01,24001,25551246,37603267,93195718,240-01-2678,240-01-2678-68,3G
240015174400007,467011490969,212791297168979,180.75.152.22,240,01,24001,27148430,98462080,18860023,240-01-5328,240-01-5328-27,4G
240017006428415,467012414844,742885496742517,54.61.0.131,240,01,24001,53715552,54456166,35740078,240-01-5328,240-01-5328-27,4G
240017629162761,467063930364,841629375133370,59.248.41.225,240,01,24001,46851769,28479493,10382029,240-01-5116,240-01-5116-47,4G
240011519252092,467016534898,762736210022492,163.193.233.215,240,01,24001,27808211,14027889,22864567,240-01-5116,240-01-5116-47,4G
240014539557652,467021488679,169634231224953,189.7.110.95,240,01,24001,53089878,39948863,60383357,240-01-9901,240-01-9901-37,4G
240012030008450,467024150923,281579719240777,179.14.165.89,240,01,24001,88441318,79086286,86234446,240-01-9901,240-01-9901-37,4G
240015747220684,467031713818,914947248069631,33.85.149.177,240,01,24001,37680927,33169891,13771722,240-01-4837,240-01-4837-42,3G
240014363163790,467094688412,113909486801596,125.133.125.75,240,01,24001,81107194,68272070,65081295,240-01-4837,240-01-4837-42,3G
240011497647874,467059215740,415454721947276,213.223.96.25,240,01,24001,97775377,93761281,70112844,240-01-4157,240-01-4157-19,5G
240011624856628,467026814109,316254605453157,183.180.132.205,240,01,24001,80425532,28199246,94605417,240-01-4157,240-01-4157-19,5G
240018085723343,467032197938,466625341376122,94.204.60.227,240,01,24001,28083183,70407365,24943342,240-01-5843,240-01-5843-43,4G
240010245973658,467097965516,340274739409003,196.48.191.162,240,01,24001,73738585,33288201,42537823,240-01-5843,240-01-5843-43,4G
240019547587615,467069663180,318249071470734,108.242.13.250,240,01,24001,49969529,96979238,88913155,240-01-2969,240-01-2969-56,5G
240017351588912,467003007797,921260959494828,54.101.249.71,240,01,24001,18786170,29568374,82867167,240-01-2969,240-01-2969-56,5G
240016083724824,467004044125,569076454392961,200.123.98.171,240,01,24001,74086722,15855120,68333410,240-01-2883,240-01-2883-57,5G
240014283596341,467025637175,577440405212311,190.96.255.89,240,01,24001,66900890,85569674,89377902,240-01-2883,240-01-2883-57,5G
240011566527952,467082192305,742682613764913,221.218.127.177,240,01,24001,82985444,96640192,42987533,240-01-1174,240-01-1174-53,4G
240013950340400,467088271914,869408642592157,183.183.57.3,240,01,24001,64297125,73823657,99763788,240-01-1174,240-01-1174-53,4G
240016318022383,467062491809,474246867267539,203.76.118.103,240,01,24001,59417772,15536567,29255818,240-01-8788,240-01-8788-48,3G
240019551490487,467041284236,509917872525781,213.73.144.176,240,01,24001,48547976,13673364,78806789,240-01-8788,240-01-8788-48,3G
240014105101205,467065233762,487622121476672,32.17.25.93,240,01,24001,39149581,24969693,96954925,240-01-8738,240-01-8738-23,3G
240016965489765,467067174101,215644987585020,7.248.203.97,240,01,24001,87096225,45046381,30984780,240-01-8738,240-01-8738-23,3G
240010295245582,467046587088,262464811318048,17.94.200.47,240,01,24001,18439085,69183105,53610367,240-01-1305,240-01-1305-18,5G
240018882691502,467038349918,839272250489024,82.27.65.137,240,01,24001,15174625,98077587,23932263,240-01-1305,240-01-1305-18,5G
240013810090270,467013352554,998569009933217,74.18.158.6,240,01,24001,84097004,13427136,81855925,240-01-5449,240-01-5449-52,3G
240019807845477,467086399019,752276502244233,33.103.194.126,240,01,24001,16502177,37724604,42957672,240-01-5449,240-01-5449-52,3G
240012252323644,467053503677,340664611862309,94.183.195.102,240,01,24001,20864989,42324648,70320251,240-01-9568,240-01-9568-18,4G
240012159162877,467089306690,643382804330003,41.182.247.113,240,01,24001,58159411,17277930,79630970,240-01-9568,240-01-9568-18,4G
240017299605407,467046731653,200903667320080,141.186.92.230,240,01,24001,32819157,88424867,62037730,240-01-6977,240-01-6977-36,3G
240015188892423,467033172172,558464639447291,116.49.47.143,240,01,24001,79016828,94203049,96258412,240-01-6977,240-01-6977-36,3G
240012298264113,467065239250,643841333470087,43.28.212.203,240,01,24001,58186050,46030692,73757897,240-01-3458,240-01-3458-68,5G
240012103973583,467024867804,371890133337816,28.224.74.147,240,01,24001,87375160,33272085,12007475,240-01-3458,240-01-3458-68,5G
240015514657144,467059101198,214078698462109,25.144.93.197,240,01,24001,17571127,86664800,67396462,240-01-3883,240-01-3883-26,5G
240014996601823,467037439576,259788405774223,26.78.169.27,240,01,24001,60285007,81137626,76137007,240-01-3883,240-01-3883-26,5G
240010035837414,467055068748,689366684444982,206.2.227.118,240,01,24001,66625039,34629034,65779184,240-01-8640,240-01-8640-61,5G
240018657805458,467046024682,420288259062176,55.215.129.188,240,01,24001,83784811,68606964,27514682,240-01-8640,240-01-8640-61,5G
240012312581118,467072472458,114930730606531,27.100.143.21,240,01,24001,58893424,55388795,25410381,240-01-9522,240-01-9522-63,4G
240013703626835,467015037065,310479676101181,12.110.189.247,240,01,24001,43963293,95485966,63893134,240-01-9522,240-01-9522-63,4G
240016750078523,467032445681,138703443274818,77.193.169.87,240,01,24001,15103821,77140154,94950759,240-01-9132,240-01-9132-51,4G
240017483303376,467051981898,448682764417361,149.14.30.196,240,01,24001,79140163,54385429,58593988,240-01-9132,240-01-9132-51,4G
240016886064376,467018144343,422126156467580,181.253.32.215,240,01,24001,81075055,47169272,55828626,240-01-3958,240-01-3958-98,5G
240012029076114,467049596625,860615886328121,77.22.200.183,240,01,24001,85918029,99495591,95589670,240-01-3958,240-01-3958-98,5G
240019317064821,467057355801,790835528278936,94.72.46.198,240,01,24001,97266577,78871537,22548994,240-01-6617,240-01-6617-29,5G
240011538811779,467002624565,272919321318121,85.143.108.253,240,01,24001,14810852,58078113,70372171,240-01-6617,240-01-6617-29,5G
240019103358430,467039181288,917243844774207,46.30.141.139,240,01,24001,57521810,33961107,81388348,240-01-3848,240-01-3848-51,4G
240013893140667,467092158538,768622187060212,197.146.7.105,240,01,24001,34276931,15113545,42724454,240-01-3848,240-01-3848-51,4G
240010814382610,467092898684,605228013123475,112.198.38.244,240,01,24001,61350320,68319824,87657532,240-01-8067,240-01-8067-57,5G
240016638548602,467057728435,733847954863334,129.80.136.131,240,01,24001,31776019,55040740,10822285,240-01-8067,240-01-8067-57,5G
240013183369553,467073376186,760026888344032,189.21.85.215,240,01,24001,43032538,49440818,70694559,240-01-8567,240-01-8567-31,4G
240011350589249,467087017512,769707578956254,104.115.153.161,240,01,24001,74548320,52598120,41258953,240-01-8567,240-01-8567-31,4G
240016333898719,467058309639,544086690913812,3.30.221.141,240,01,24001,15495648,12043890,55193125,240-01-6718,240-01-6718-71,5G
240016820504479,467088594178,585899993037076,204.149.155.229,240,01,24001,12029858,95293476,36399599,240-01-6718,240-01-6718-71,5G
240010967930164,467038938410,718813611839113,172.70.137.101,240,01,24001,81019575,20447779,94563047,240-01-1111,240-01-1111-73,5G
240010770886162,467093816369,516581068171669,119.178.220.226,240,01,24001,55781949,94687384,36391661,240-01-1111,240-01-1111-73,5G
240019619572805,467080417019,905259361366548,142.58.135.8,240,01,24001,57617347,85296900,52223551,240-01-6234,240-01-6234-34,4G
240015052092213,467074279592,229505555567476,204.100.96.246,240,01,24001,66447039,92950630,71976795,240-01-6234,240-01-6234-34,4G
240014189509634,467021024067,785566246536930,210.227.37.190,240,01,24001,56437297,22848153,16664175,240-01-2558,240-01-2558-86,3G
240014415191275,467001844255,470186641895428,97.113.253.47,240,01,24001,16020544,48426971,50893544,240-01-2558,240-01-2558-86,3G
240015480526776,467065376452,315498241813990,172.68.153.114,240,01,24001,64296038,90567273,38211412,240-01-5227,240-01-5227-89,5G
240018174235312,467001544722,195997255545856,108.125.207.172,240,01,24001,89907716,35638186,88547944,240-01-5227,240-01-5227-89,5G
240015397668754,467082571916,446678315469457,7.238.253.213,240,01,24001,80350493,94216921,70775283,240-01-7026,240-01-7026-38,4G
240013717259009,467099052682,945216203523287,171.217.228.101,240,01,24001,74352800,57839423,11832855,240-01-7026,240-01-7026-38,4G
240017083240609,467066745131,814991669157282,209.88.128.144,240,01,24001,52664256,38872758,54760989,240-01-9540,240-01-9540-42,4G
240013194197807,467076006696,644225375241630,182.199.193.157,240,01,24001,94345336,82589161,16717089,240-01-9540,240-01-9540-42,4G
240017750995052,467061509067,944754216088493,171.212.59.99,240,01,24001,69457004,14591856,51635720,240-01-3797,240-01-3797-69,5G
240010284667358,467052687824,451673175954683,78.32.69.19,240,01,24001,30112803,70540696,85597254,240-01-3797,240-01-3797-69,5G
240018441894647,467007179634,321943775062855,158.5.62.203,240,01,24001,86692380,12774127,40520198,240-01-1893,240-01-1893-12,3G
240014728875005,467072190665,864938147265805,153.220.166.66,240,01,24001,24213885,70731528,67259722,240-01-1893,240-01-1893-12,3G
240015654669028,467092094680,844319883407800,8.2.40.109,240,01,24001,29097958,17012661,71170781,240-01-3841,240-01-3841-22,3G
240015818515857,467005513842,438860653576541,62.14.29.154,240,01,24001,69888036,54591630,95216777,240-01-3841,240-01-3841-22,3G
240018171765123,467067476539,384231529821514,23.187.173.181,240,01,24001,34792127,60413801,55584808,240-01-1996,240-01-1996-31,5G
240014438870265,467093386260,766360795264296,87.106.150.112,240,01,24001,97941683,33798490,85636407,240-01-1996,240-01-1996-31,5G
240017110777057,467013244018,939229680553367,103.81.223.142,240,01,24001,50240546,96192287,73468156,240-01-2846,240-01-2846-32,5G
240013905053009,467020640771,438918379186249,8.22.101.25,240,01,24001,18553829,76147367,71599488,240-01-2846,240-01-2846-32,5G
240010578698570,467023681962,520083955462941,12.6.1.137,240,01,24001,90239979,96182446,74722592,240-01-7041,240-01-7041-97,4G
240011991456352,467004854619,603551274487890,217.175.43.214,240,01,24001,84650209,20368439,99501574,240-01-7041,240-01-7041-97,4G
240019691396651,467088557836,102076629851152,141.17.98.102,240,01,24001,81633943,20604176,33428158,240-01-9340,240-01-9340-34,3G
240010256484888,467056253764,905027979090810,172.254.203.174,240,01,24001,24211243,86352220,60515929,240-01-9340,240-01-9340-34,3G
240016189457210,467045779111,177792200225646,187.174.68.150,240,01,24001,77327605,13438373,53865651,240-01-2232,240-01-2232-90,4G
240012170466260,467002932963,210072948441287,163.131.235.43,240,01,24001,23269506,40767250,85155703,240-01-2232,240-01-2232-90,4G
240012661528998,467048167241,285393837763387,151.169.145.181,240,01,24001,23469515,41813041,50271666,240-01-1381,240-01-1381-91,3G
240016890627061,467063070857,606987162563479,48.184.234.254,240,01,24001,85659275,59055146,73073799,240-01-1381,240-01-1381-91,3G
240015949220178,467033377649,210451137236563,213.191.45.117,240,01,24001,34131894,32629458,94277548,240-01-6767,240-01-6767-90,3G
240013027760392,467006746403,177712939069386,10.176.170.233,240,01,24001,64619166,57765101,36480147,240-01-6767,240-01-6767-90,3G
240011702731193,467092190317,214484633254969,220.213.83.144,240,01,24001,66307443,47474255,97898130,240-01-1586,240-01-1586-15,5G
240017605459649,467025627129,514926867954269,36.203.217.37,240,01,24001,30472434,21229825,35314864,240-01-1586,240-01-1586-15,5G
