Timestamp,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type,Device_Type
260317170916+0000,234,15,23415,74020221,73307425,57347812,234-15-32,234-15-32,5G,Smartphone
260306014047+0100,206,10,20610,52595827,38031876,45964300,SUPPRESSED,206-10-84,4G,Smartphone
260314234810+0100,240,24,24024,17318663,11444555,23961646,SUPPRESSED,240-24-74,4G,Smartphone
260302174352+0200,206,1,20601,33947703,51150969,41936711,SUPPRESSED,206-01-92,4G,IoT Device
260308221054+0200,240,5,24005,30830408,20812648,11759500,SUPPRESSED,240-05-77,5G,Smartphone
260321222539+0200,206,1,20601,31502059,53998358,25864698,SUPPRESSED,206-01-42,3G,Smartphone
260309175821+0200,206,1,20601,40483411,38920822,45106604,SUPPRESSED,206-01-10,3G,Tablet
260305145539+0200,240,5,24005,33732735,27797312,29721681,SUPPRESSED,240-05-57,5G,Tablet
260309111503+0100,234,33,23433,57779500,62674939,75875062,234-33-93,234-33-93,5G,IoT Device
260301041946+0100,240,8,24008,36490982,15356933,13736679,SUPPRESSED,240-08-81,4G,Tablet
260315144331-0800,310,480,310480,93133046,77803488,91803393,SUPPRESSED,310-480-10,5G,Smartphone
260302171007+0100,206,10,20610,53671473,47678420,48354663,SUPPRESSED,206-10-71,5G,Smartphone
260326040921-0800,310,120,310120,85363104,80351938,79923236,SUPPRESSED,310-120-22,3G,IoT Device
260305130457+0100,206,5,20605,39423454,32836524,36955053,SUPPRESSED,206-05-68,3G,Tablet
260318212838+0200,240,5,24005,32471366,18553569,12884734,SUPPRESSED,240-05-34,4G,Smartphone
260225123343-0700,310,120,310120,99727486,76484872,95313336,SUPPRESSED,310-120-19,5G,Tablet
260306101743+0000,234,15,23415,62013522,61047298,57947788,SUPPRESSED,234-15-97,4G,Tablet
260310234847-0700,310,260,310260,85124453,72106467,88701829,SUPPRESSED,310-260-39,3G,Tablet
260227114315+0200,206,10,20610,36689515,38554417,47050963,SUPPRESSED,206-10-46,3G,Smartphone
260226181828+0200,206,5,20605,32528958,49098016,48180710,SUPPRESSED,206-05-60,5G,Smartphone
260313090330+0200,240,16,24016,23167527,24868721,13087083,SUPPRESSED,240-16-78,5G,Smartphone
260321142250+0100,234,30,23430,78772743,56064369,52221782,SUPPRESSED,234-30-33,3G,Smartphone
260326074016+0200,240,2,24002,18156197,33299027,15866457,SUPPRESSED,240-02-82,5G,IoT Device
260320051433+0100,240,2,24002,18917199,17261287,21064613,SUPPRESSED,240-02-36,5G,Smartphone
260303012211+0100,234,30,23430,79110094,69480509,59882692,SUPPRESSED,234-30-41,5G,Tablet
260312171049+0100,206,1,20601,49714007,49992168,54538522,SUPPRESSED,206-01-24,5G,Smartphone
260308180743+0100,240,8,24008,17087485,18061422,23968280,SUPPRESSED,240-08-10,5G,Smartphone
260301200937+0200,240,24,24024,33466620,29091896,14322899,SUPPRESSED,240-24-52,4G,Tablet
260304162043+0200,240,7,24007,10100078,29575343,23893318,SUPPRESSED,240-07-98,4G,Smartphone
260307212802+0100,240,8,24008,34569211,17057117,15468816,SUPPRESSED,240-08-42,4G,Smartphone
260326064303+0000,234,20,23420,58763110,73321659,56346327,234-20-83,234-20-83,5G,Smartphone
260306193635+0000,234,33,23433,71557341,73077978,60263157,SUPPRESSED,234-33-12,5G,Tablet
260314145631+0000,234,38,23438,74284485,74864634,54535357,SUPPRESSED,234-38-20,3G,Tablet
260225082323+0200,206,1,20601,38581493,33619579,41651472,SUPPRESSED,206-01-11,4G,Smartphone
260317173646-0500,310,120,310120,89451629,82802507,87633113,SUPPRESSED,310-120-25,4G,Smartphone
260304130225+0100,234,38,23438,70627946,74474835,59070665,SUPPRESSED,234-38-86,3G,Tablet
260325001017+0100,206,20,20620,41988615,54098221,51509854,SUPPRESSED,206-20-99,4G,Smartphone
260226205954+0000,234,33,23433,54885841,51098951,60481342,SUPPRESSED,234-33-79,3G,Smartphone
260228203321+0100,234,33,23433,66850127,72746163,72715115,SUPPRESSED,234-33-28,3G,Smartphone
260321055618+0200,240,8,24008,33185917,24578123,19729340,SUPPRESSED,240-08-32,5G,IoT Device
260225172003-0800,310,260,310260,91775023,94083212,74281471,SUPPRESSED,310-260-83,3G,Tablet
260304142741+0100,206,10,20610,49558794,32014230,31618748,SUPPRESSED,206-10-48,3G,IoT Device
260313202729-0500,310,410,310410,99828942,86700689,82325445,SUPPRESSED,310-410-70,4G,Smartphone
260302183555+0100,234,10,23410,55663853,74824467,66434284,SUPPRESSED,234-10-19,4G,IoT Device
260306190037-0600,310,410,310410,90170509,94131786,69095528,SUPPRESSED,310-410-82,4G,Smartphone
260227033305-0800,310,120,310120,81473259,91667291,75910755,SUPPRESSED,310-120-60,4G,Smartphone
260321155629+0000,234,30,23430,62616173,61423782,55247399,234-30-86,234-30-86,4G,Smartphone
260225022842+0100,240,7,24007,32583027,34186478,21267790,SUPPRESSED,240-07-94,5G,Smartphone
260319021137+0100,234,38,23438,65863747,69805190,76598068,SUPPRESSED,234-38-67,3G,Smartphone
260320084131+0200,206,1,20601,46328869,39833370,30516110,SUPPRESSED,206-01-65,4G,Smartphone
260316195543-0500,310,120,310120,79051621,79614133,67011434,SUPPRESSED,310-120-89,5G,IoT Device
260302183958-0600,310,260,310260,94872681,82936169,67334936,SUPPRESSED,310-260-53,4G,Tablet
260315112054+0100,234,38,23438,63320802,72399196,59010104,SUPPRESSED,234-38-72,3G,IoT Device
260228092940+0100,234,10,23410,76726642,69519281,52589671,234-10-58,234-10-58,4G,IoT Device
260226092847-0700,310,260,310260,88777934,77257431,80763863,310-260-33,310-260-33,5G,Tablet
260323065230+0000,234,33,23433,70666612,56768373,73217102,SUPPRESSED,234-33-42,3G,Smartphone
260302195527-0500,310,410,310410,97622913,83978366,73453149,SUPPRESSED,310-410-87,4G,Tablet
260316193948+0100,206,20,20620,44683132,34918813,34015679,206-20-93,206-20-93,3G,Smartphone
260226131806+0100,234,15,23415,73643175,72317110,63241648,SUPPRESSED,234-15-40,3G,Smartphone
260225112256+0000,234,30,23430,55202393,56486357,74723521,SUPPRESSED,234-30-10,3G,IoT Device
260324222439+0100,240,7,24007,19218704,20279327,29196517,SUPPRESSED,240-07-75,5G,Tablet
260321024140+0000,234,20,23420,67220603,53108627,72419492,SUPPRESSED,234-20-48,4G,Tablet
260321174909+0100,240,7,24007,12195748,33379826,24747035,SUPPRESSED,240-07-82,4G,Smartphone
260321185859+0100,240,16,24016,27187317,20188465,21629015,SUPPRESSED,240-16-47,5G,Smartphone
260319023923-0500,310,480,310480,73371114,84406477,65727985,SUPPRESSED,310-480-26,4G,Tablet
260325100429+0100,234,15,23415,64975488,54724785,51765764,SUPPRESSED,234-15-47,4G,Tablet
260228025032+0000,234,33,23433,53764623,59897219,73689504,SUPPRESSED,234-33-80,4G,Smartphone
260302182218+0200,206,1,20601,47015164,47543945,31242587,SUPPRESSED,206-01-47,5G,Smartphone
260314042248+0100,206,5,20605,53230237,43656167,31581639,SUPPRESSED,206-05-34,5G,Smartphone
260319110929-0800,310,260,310260,90358814,89251384,95985336,SUPPRESSED,310-260-92,3G,Smartphone
260317073541+0200,206,10,20610,30757998,42417012,30331273,SUPPRESSED,206-10-55,4G,Smartphone
260323133536-0800,310,120,310120,75131817,88910928,75170029,SUPPRESSED,310-120-42,4G,Smartphone
260313135607+0100,206,5,20605,50575482,46593859,36573998,SUPPRESSED,206-05-62,5G,Smartphone
260313022207-0700,310,410,310410,83609262,92207176,82091138,SUPPRESSED,310-410-71,4G,Smartphone
260324034458+0000,234,15,23415,65478848,71299225,72340682,SUPPRESSED,234-15-69,4G,Smartphone
260322101518+0100,240,1,24001,18355503,29858636,28977184,SUPPRESSED,240-01-99,4G,Tablet
260321204730-0600,310,410,310410,81408208,77903944,71015028,SUPPRESSED,310-410-12,3G,Tablet
260313232528+0200,240,24,24024,31289076,33466997,22218627,SUPPRESSED,240-24-47,4G,Smartphone
260307210959+0100,234,20,23420,55903780,50209275,73190696,SUPPRESSED,234-20-60,4G,Smartphone
260225020604+0000,234,38,23438,53472052,65668570,62989788,SUPPRESSED,234-38-18,4G,Smartphone
260314225434-0800,310,260,310260,95189509,80017728,98450929,SUPPRESSED,310-260-29,4G,Smartphone
260225064123+0000,234,30,23430,74484549,69497480,63876709,SUPPRESSED,234-30-80,4G,IoT Device
260322180444+0100,234,10,23410,66929242,62458109,51062422,SUPPRESSED,234-10-26,4G,Smartphone
260324154315+0000,234,30,23430,69800853,65813920,71140809,SUPPRESSED,234-30-33,3G,IoT Device
260227215049+0200,240,2,24002,31886751,32801905,20794234,SUPPRESSED,240-02-31,5G,Smartphone
260301053651+0100,240,1,24001,31958282,25176137,19032546,SUPPRESSED,240-01-17,5G,Smartphone
260304014257+0100,240,8,24008,11168677,33692514,22524700,SUPPRESSED,240-08-90,5G,Smartphone
260314044239+0000,234,20,23420,77842497,62230276,68055487,SUPPRESSED,234-20-29,3G,Smartphone
260319023754+0200,206,20,20620,55595405,38684644,37262120,SUPPRESSED,206-20-20,4G,Tablet
260302062700-0500,310,410,310410,96721807,85879723,86864071,SUPPRESSED,310-410-86,4G,Tablet
260314223136+0100,206,5,20605,39459848,47416737,34856288,SUPPRESSED,206-05-25,4G,Smartphone
260227102750+0200,206,1,20601,58583318,51032519,51349060,SUPPRESSED,206-01-90,5G,Tablet
260307122812+0100,240,24,24024,24041055,28556793,22348615,SUPPRESSED,240-24-90,4G,Smartphone
260324234414+0100,234,15,23415,59088652,58599554,70325319,SUPPRESSED,234-15-23,3G,Tablet
260319121720-0700,310,120,310120,89092720,78627876,65127200,SUPPRESSED,310-120-31,3G,IoT Device
260316022132+0100,234,20,23420,59856479,55209510,52564927,234-20-26,234-20-26,3G,Smartphone
260306052415+0100,206,5,20605,39662734,45931871,29611872,SUPPRESSED,206-05-81,5G,IoT Device
260306211644+0100,206,20,20620,51480183,45436370,37271065,SUPPRESSED,206-20-33,4G,IoT Device
260226142004+0000,234,30,23430,63815645,58563324,56365268,SUPPRESSED,234-30-47,5G,Tablet
260326050633+0200,206,10,20610,51741338,37630764,25127491,SUPPRESSED,206-10-40,4G,Smartphone
260303175142-0600,310,410,310410,75921753,71252147,94571736,SUPPRESSED,310-410-51,4G,IoT Device
260301123145-0500,310,410,310410,73264987,83051422,74235234,SUPPRESSED,310-410-33,4G,Smartphone
260314052351+0100,234,20,23420,67983647,55333029,56442464,SUPPRESSED,234-20-25,5G,Smartphone
260304230007-0600,310,480,310480,81296644,93617785,83694539,SUPPRESSED,310-480-31,5G,Smartphone
260320070651-0800,310,260,310260,89731355,70398211,83622344,SUPPRESSED,310-260-22,4G,Smartphone
260311121328+0100,234,15,23415,53641566,64367964,51556502,SUPPRESSED,234-15-33,4G,Smartphone
260316153444+0200,240,16,24016,39944416,21820969,26866312,SUPPRESSED,240-16-66,5G,Smartphone
260304082537+0200,206,10,20610,57071692,53245913,54857739,SUPPRESSED,206-10-62,5G,Smartphone
260306184859-0800,310,480,310480,77259897,84733900,72080068,SUPPRESSED,310-480-39,4G,IoT Device
260228105854+0100,240,4,24004,12381728,32071220,11924104,SUPPRESSED,240-04-70,5G,Smartphone
260307124430+0200,206,20,20620,56833026,53422236,32856034,SUPPRESSED,206-20-63,5G,Smartphone
260320040750-0600,310,120,310120,88259605,70291439,90362285,SUPPRESSED,310-120-78,5G,Smartphone
260315133821+0100,240,8,24008,36269725,22818780,25542473,SUPPRESSED,240-08-49,3G,Smartphone
260315183905-0800,310,120,310120,78495498,80114062,91204340,SUPPRESSED,310-120-16,4G,Smartphone
260303014401+0100,234,10,23410,59646316,66884130,64852267,SUPPRESSED,234-10-35,5G,Smartphone
260228105204-0500,310,260,310260,84508892,77730649,67099814,SUPPRESSED,310-260-35,3G,Smartphone
260323032743-0800,310,480,310480,73733285,81561930,78255385,SUPPRESSED,310-480-83,3G,Smartphone
260307090656+0000,234,30,23430,78514216,60074769,57841023,SUPPRESSED,234-30-92,3G,IoT Device
260310140016-0800,310,410,310410,88360276,70024296,72586108,SUPPRESSED,310-410-58,5G,Smartphone
260319064610+0100,206,20,20620,59370342,54240445,38589913,206-20-74,206-20-74,5G,Smartphone
260313130546+0000,234,33,23433,72727588,62585271,61270870,SUPPRESSED,234-33-20,3G,Tablet
260317222441-0700,310,260,310260,84491287,94199686,84584969,SUPPRESSED,310-260-83,4G,Smartphone
260314134325+0100,206,1,20601,59431306,41275924,29482295,SUPPRESSED,206-01-71,5G,Smartphone
260304175319-0600,310,410,310410,77004244,88987477,67103633,SUPPRESSED,310-410-64,4G,Tablet
260320181033+0100,234,38,23438,60450698,62151755,67811864,SUPPRESSED,234-38-99,3G,Smartphone
260311004355-0500,310,120,310120,72346012,85354833,69592858,SUPPRESSED,310-120-46,4G,Smartphone
260308174705+0200,206,5,20605,52186634,54237982,48611332,SUPPRESSED,206-05-67,5G,Tablet
260323001436-0700,310,260,310260,76894121,73333610,70623361,SUPPRESSED,310-260-87,4G,Smartphone
260304002406+0200,240,16,24016,38068942,24771168,18068213,SUPPRESSED,240-16-98,4G,Smartphone
260324044453-0500,310,410,310410,76605289,71334053,87314920,SUPPRESSED,310-410-93,4G,IoT Device
260302161050-0700,310,480,310480,82934951,78544317,98316360,SUPPRESSED,310-480-92,4G,Smartphone
260313213919+0000,234,38,23438,57231786,73854664,72716435,SUPPRESSED,234-38-52,3G,Smartphone
260304120457+0200,206,1,20601,34232577,43807545,29401248,SUPPRESSED,206-01-25,5G,Tablet
260311184242+0000,234,20,23420,58289220,66503876,64195985,SUPPRESSED,234-20-31,4G,Smartphone
260307113830+0000,234,10,23410,59504314,63497320,50415244,SUPPRESSED,234-10-94,3G,IoT Device
260304040139-0700,310,480,310480,95821058,72185212,87846649,SUPPRESSED,310-480-92,4G,Smartphone
260321103123+0100,240,7,24007,36056206,25392267,14541287,SUPPRESSED,240-07-72,3G,Tablet
260323190259-0800,310,480,310480,77309356,92523992,83479283,SUPPRESSED,310-480-70,5G,IoT Device
260325094419+0100,240,8,24008,38640487,26796354,26495376,SUPPRESSED,240-08-93,5G,Smartphone
260301151124+0100,234,38,23438,69169708,67621244,60122373,SUPPRESSED,234-38-88,3G,IoT Device
260227171021+0100,206,1,20601,38345265,53890673,46154114,SUPPRESSED,206-01-47,5G,IoT Device
260309142625-0500,310,120,310120,95186565,72289930,83840416,310-120-98,310-120-98,5G,IoT Device
260326044449+0100,206,10,20610,56783798,46472582,49254324,SUPPRESSED,206-10-42,5G,Tablet
260310132143+0100,206,1,20601,53774546,41430404,54976907,SUPPRESSED,206-01-43,5G,Smartphone
260314121808+0200,240,8,24008,36134469,27026918,24625544,SUPPRESSED,240-08-13,5G,Smartphone
260322230124+0100,206,20,20620,36141754,44846318,41970889,206-20-93,206-20-93,5G,Smartphone
260309233623+0000,234,10,23410,78822504,63511018,66817720,SUPPRESSED,234-10-11,4G,Tablet
260316182649-0500,310,260,310260,78680001,72550978,74269323,SUPPRESSED,310-260-87,4G,IoT Device
260306143327+0200,206,20,20620,32042187,31642715,29848212,SUPPRESSED,206-20-60,5G,Smartphone
260302143215+0100,234,33,23433,76538992,67761058,55021484,SUPPRESSED,234-33-96,4G,Smartphone
260318212727+0000,234,30,23430,70026243,63551803,51022759,SUPPRESSED,234-30-44,5G,Tablet
260325220117+0100,206,10,20610,50428064,31523603,37042109,SUPPRESSED,206-10-38,5G,Tablet
260301152209-0700,310,480,310480,96170049,90322308,72451132,SUPPRESSED,310-480-92,5G,Smartphone
260302145839-0800,310,120,310120,70906517,89426083,99289945,SUPPRESSED,310-120-44,4G,Smartphone
260315055943-0800,310,260,310260,86759393,94212807,94838588,SUPPRESSED,310-260-53,5G,IoT Device
260304001301-0600,310,260,310260,78063806,88592146,90322811,SUPPRESSED,310-260-36,4G,Smartphone
260317172519+0100,240,16,24016,16090049,14267087,13218424,SUPPRESSED,240-16-94,4G,IoT Device
260318103650+0100,234,20,23420,78168237,64474773,77589201,SUPPRESSED,234-20-23,4G,IoT Device
260311194803+0200,206,1,20601,49336955,37870777,25249816,SUPPRESSED,206-01-20,5G,Smartphone
260303205236+0200,206,1,20601,59322858,38113872,43240637,SUPPRESSED,206-01-69,3G,Smartphone
260324201624-0700,310,410,310410,98825334,73267832,74296482,SUPPRESSED,310-410-85,4G,Smartphone
260319082751+0200,206,1,20601,45491046,35099088,54405137,SUPPRESSED,206-01-78,5G,IoT Device
260227013442+0100,240,8,24008,26272606,25100096,16447364,SUPPRESSED,240-08-34,5G,Tablet
260323021735+0100,240,5,24005,35095977,32092148,21195855,SUPPRESSED,240-05-11,5G,Smartphone
260323020217+0100,240,1,24001,39236792,13840607,21661944,SUPPRESSED,240-01-69,5G,Smartphone
260309052751+0200,240,7,24007,24547845,22098963,21817712,240-07-80,240-07-80,3G,Smartphone
260318163017+0100,240,5,24005,32119309,22551018,16933560,SUPPRESSED,240-05-55,5G,Tablet
260312164939+0100,206,10,20610,50473232,53452330,54115855,SUPPRESSED,206-10-23,4G,Tablet
260323095742-0600,310,260,310260,84740065,86277418,68729250,SUPPRESSED,310-260-66,4G,IoT Device
260326141906-0500,310,260,310260,78453024,90362123,72872125,SUPPRESSED,310-260-57,3G,Smartphone
260312133417+0100,234,20,23420,71115471,66488563,67006338,SUPPRESSED,234-20-44,3G,IoT Device
260302183909+0100,240,1,24001,11664760,27954919,18631587,SUPPRESSED,240-01-89,5G,Smartphone
260320070027+0100,206,20,20620,58140004,47221648,41086271,SUPPRESSED,206-20-98,5G,IoT Device
260309180758+0100,206,1,20601,35513166,44036640,50421528,SUPPRESSED,206-01-14,4G,Tablet
260317184335+0100,234,33,23433,79611306,50371486,73510146,SUPPRESSED,234-33-43,5G,IoT Device
260321232900+0000,234,20,23420,56833213,62079598,65518896,SUPPRESSED,234-20-49,5G,Smartphone
260302112344+0200,206,10,20610,43684879,44207694,36645283,SUPPRESSED,206-10-70,5G,Smartphone
260308205805-0500,310,260,310260,88855166,93257712,73535885,SUPPRESSED,310-260-23,3G,Smartphone
260302104510+0000,234,20,23420,68305379,51557743,72295670,SUPPRESSED,234-20-56,3G,IoT Device
260323132342+0100,240,5,24005,13818202,19897627,18861120,SUPPRESSED,240-05-13,4G,Smartphone
260317195948+0000,234,30,23430,76611908,59016663,63909015,SUPPRESSED,234-30-27,4G,Smartphone
260318151124+0100,240,5,24005,19535581,10734883,29571610,SUPPRESSED,240-05-73,5G,Smartphone
260318062636+0100,206,20,20620,50086519,53351685,47217756,206-20-93,206-20-93,5G,Smartphone
260312190631+0100,240,4,24004,12982783,22925473,15421254,SUPPRESSED,240-04-57,4G,Smartphone
260308103632+0100,240,16,24016,28388014,22852828,25145301,SUPPRESSED,240-16-68,4G,Smartphone
260324104656+0200,206,10,20610,56782432,40132882,50003260,SUPPRESSED,206-10-43,5G,Smartphone
260301224122+0200,240,1,24001,34290009,23349186,10439948,SUPPRESSED,240-01-68,5G,Smartphone
260309160332+0000,234,20,23420,76150437,68015270,51312818,SUPPRESSED,234-20-14,5G,Tablet
260305175256-0500,310,260,310260,71725762,80347511,80815517,SUPPRESSED,310-260-11,5G,Smartphone
260325212821-0800,310,410,310410,89959750,83910447,98765998,SUPPRESSED,310-410-85,5G,Smartphone
260225104459+0200,206,10,20610,41029353,32800769,50061431,206-10-35,206-10-35,4G,Smartphone
260313091652+0100,234,15,23415,50004137,72929952,63004429,SUPPRESSED,234-15-40,4G,Smartphone
260304051357+0000,234,30,23430,79046655,50554182,72674792,SUPPRESSED,234-30-57,3G,IoT Device
260310163907+0000,234,30,23430,63701545,73798682,56525767,SUPPRESSED,234-30-75,4G,Tablet
260304100913+0100,240,5,24005,23952213,34797276,11396413,SUPPRESSED,240-05-43,4G,Smartphone
260226131054+0200,206,10,20610,46934277,41240331,51738036,SUPPRESSED,206-10-34,3G,Smartphone
260226042357+0200,240,1,24001,36487806,16867007,18137723,SUPPRESSED,240-01-41,5G,Tablet
260307002136+0000,234,15,23415,69903031,62857758,77172625,SUPPRESSED,234-15-46,4G,Tablet
260309141009-0700,310,120,310120,72112293,76995636,65677594,SUPPRESSED,310-120-59,4G,IoT Device
260315095641+0200,240,5,24005,28738447,31813424,10200426,SUPPRESSED,240-05-45,4G,Smartphone
260326014129+0200,206,10,20610,35879156,43904819,53622816,SUPPRESSED,206-10-28,3G,Smartphone
260325003732+0100,234,10,23410,79775041,55964530,77918931,SUPPRESSED,234-10-63,3G,IoT Device
260306182331+0200,240,8,24008,17643896,12737384,23391881,SUPPRESSED,240-08-29,5G,Smartphone
260319200218-0800,310,480,310480,77804567,70056188,67055759,SUPPRESSED,310-480-18,4G,Smartphone
260305204759+0100,206,1,20601,45152924,44085943,42648094,SUPPRESSED,206-01-45,5G,Tablet
260306225925+0100,206,10,20610,34243909,47815084,35385830,SUPPRESSED,206-10-68,3G,Smartphone
260317225727+0100,240,16,24016,26007744,34682879,15287186,SUPPRESSED,240-16-74,4G,Tablet
260314052040+0100,206,1,20601,42888209,53251597,34336927,SUPPRESSED,206-01-20,3G,Tablet
260311141151+0200,240,8,24008,21582826,25449373,24127416,SUPPRESSED,240-08-74,5G,Smartphone
260309212619+0200,240,1,24001,12165863,33889645,18067891,SUPPRESSED,240-01-48,4G,Tablet
260312201431+0100,206,1,20601,54677669,50195182,43912218,206-01-12,206-01-12,3G,Smartphone
260324212834+0200,240,16,24016,30056370,23792492,29144262,SUPPRESSED,240-16-41,5G,Smartphone
260312160854+0000,234,38,23438,78272780,67927281,52696006,SUPPRESSED,234-38-73,3G,IoT Device
260321074222-0800,310,410,310410,80467639,85930158,94357779,SUPPRESSED,310-410-14,4G,Tablet
260318080834+0200,206,20,20620,45451680,54090455,47323672,SUPPRESSED,206-20-40,4G,Smartphone
260228150409+0100,206,20,20620,31129793,34781188,42672217,SUPPRESSED,206-20-10,5G,Tablet
260319045615+0200,240,24,24024,28939837,33505836,10734339,240-24-66,240-24-66,3G,Tablet
260309120411+0000,234,30,23430,59304179,53917715,75581818,SUPPRESSED,234-30-14,4G,Tablet
260225100539+0100,234,15,23415,68057666,72864784,54276168,SUPPRESSED,234-15-78,5G,Tablet
260304170827+0000,234,30,23430,52258678,67578294,68014763,SUPPRESSED,234-30-66,3G,Tablet
260312064636-0600,310,480,310480,98774829,80669995,72602476,SUPPRESSED,310-480-89,5G,IoT Device
260228115521+0000,234,10,23410,51241312,53590900,77341245,SUPPRESSED,234-10-31,3G,Smartphone
260318193133+0100,234,38,23438,51684159,52008701,54802500,SUPPRESSED,234-38-37,3G,Smartphone
260322010151+0200,240,1,24001,29717317,27212252,10333265,SUPPRESSED,240-01-15,4G,IoT Device
260324180006+0100,234,33,23433,63396014,50942765,69249148,SUPPRESSED,234-33-94,3G,Tablet
260320235900+0100,234,33,23433,58243213,73000769,69029401,SUPPRESSED,234-33-42,4G,Smartphone
260301175018+0100,240,2,24002,12594010,30618831,11810068,SUPPRESSED,240-02-33,3G,IoT Device
260310225619+0100,240,4,24004,11849693,21929435,28387205,SUPPRESSED,240-04-35,3G,Smartphone
260322031411+0000,234,10,23410,54281764,61067860,65682272,SUPPRESSED,234-10-79,4G,Tablet
260313174116+0200,240,24,24024,34333899,24403360,17745467,SUPPRESSED,240-24-19,5G,Smartphone
260321013732+0100,234,33,23433,57896416,68448043,76214253,SUPPRESSED,234-33-56,4G,Tablet
260227013801-0600,310,120,310120,99617514,87071669,96647898,SUPPRESSED,310-120-90,4G,Smartphone
260307060900+0100,240,1,24001,38968560,28003300,16085142,SUPPRESSED,240-01-16,5G,Smartphone
260314050401+0100,234,20,23420,77592347,56685502,54249464,234-20-26,234-20-26,5G,Smartphone
260323002803-0500,310,410,310410,78827913,76421140,95020912,SUPPRESSED,310-410-35,5G,IoT Device
260318090242+0100,234,38,23438,64144516,64666306,52634262,SUPPRESSED,234-38-25,4G,Smartphone
260311235022+0100,240,1,24001,11605290,31759985,10632980,SUPPRESSED,240-01-13,5G,Tablet
260321231010-0700,310,480,310480,88426751,80358321,76875995,SUPPRESSED,310-480-65,4G,IoT Device
260302075810+0100,206,20,20620,51719264,51744065,41122774,SUPPRESSED,206-20-55,4G,Smartphone
260320095809-0700,310,480,310480,70750313,89634739,98087975,SUPPRESSED,310-480-10,4G,Smartphone
260312061635+0000,234,15,23415,72292366,55139579,61352515,SUPPRESSED,234-15-71,3G,Smartphone
260302185445+0000,234,10,23410,76286528,57036624,59682340,SUPPRESSED,234-10-11,4G,Smartphone
260320082039+0200,240,5,24005,19126629,31435789,27732332,SUPPRESSED,240-05-32,3G,Smartphone
260321175400+0100,240,1,24001,31645976,25042085,24109846,SUPPRESSED,240-01-14,5G,Smartphone
260303054141+0100,234,30,23430,76452640,57523896,57475268,SUPPRESSED,234-30-22,4G,Tablet
260318114828+0200,206,10,20610,42453966,50036745,40096779,SUPPRESSED,206-10-79,5G,Smartphone
260306095200-0700,310,480,310480,85059142,71751448,94981341,SUPPRESSED,310-480-90,4G,IoT Device
260307015544+0200,206,10,20610,31850854,47182132,42536305,SUPPRESSED,206-10-75,5G,Tablet
260312164634+0200,206,1,20601,39836331,50456385,42731205,SUPPRESSED,206-01-81,5G,Tablet
260225180845+0100,234,15,23415,52114735,72713564,70793569,SUPPRESSED,234-15-51,3G,IoT Device
260306165938+0200,240,2,24002,25894122,17983339,19910770,SUPPRESSED,240-02-86,3G,Tablet
260313011155+0200,240,7,24007,27078251,23408908,21166039,SUPPRESSED,240-07-24,5G,IoT Device
260305061616+0100,240,24,24024,19195145,19243033,28372975,SUPPRESSED,240-24-58,4G,Smartphone
260225125642-0700,310,120,310120,99045530,75804003,93807317,310-120-61,310-120-61,4G,Smartphone
260303064145+0000,234,33,23433,73299347,70385359,55665062,SUPPRESSED,234-33-53,4G,Tablet
260305050704+0000,234,15,23415,54719259,70566835,55010936,SUPPRESSED,234-15-93,3G,Smartphone
260314071759+0100,206,10,20610,48061001,35811458,27601140,SUPPRESSED,206-10-30,5G,Smartphone
260315113034+0200,206,10,20610,55035580,32637289,30320425,SUPPRESSED,206-10-73,4G,IoT Device
260226142859+0100,234,10,23410,56123886,61737109,57278864,234-10-58,234-10-58,5G,IoT Device
260228061339+0100,206,5,20605,33473935,53686659,39388146,SUPPRESSED,206-05-53,5G,Tablet
260308200825+0100,206,1,20601,35892017,30715723,49312438,SUPPRESSED,206-01-59,5G,Smartphone
260315134226-0500,310,260,310260,75683295,86079053,74139695,310-260-38,310-260-38,4G,Smartphone
260318111450+0100,234,33,23433,54980199,59854475,62791843,234-33-93,234-33-93,3G,IoT Device
260326070040+0200,240,4,24004,18324993,25811959,14222218,SUPPRESSED,240-04-18,4G,IoT Device
260314024606+0000,234,10,23410,51492068,65694413,52962942,SUPPRESSED,234-10-33,4G,Tablet
260227235922+0100,240,5,24005,12157547,21504120,20197177,SUPPRESSED,240-05-70,4G,Tablet
260311044511+0100,206,1,20601,53486252,33115421,44019380,SUPPRESSED,206-01-95,5G,Smartphone
260322215658+0100,240,2,24002,29431694,28725059,11369076,SUPPRESSED,240-02-10,4G,Smartphone
260308201520+0200,206,10,20610,43064652,42911758,34665788,SUPPRESSED,206-10-52,5G,Smartphone
260320175251+0100,240,1,24001,21011237,17218895,26736614,SUPPRESSED,240-01-83,3G,Smartphone
260311165754+0100,234,20,23420,65581037,51336023,71078171,SUPPRESSED,234-20-68,3G,Smartphone
260307145951+0100,206,20,20620,44587316,53484827,51724998,SUPPRESSED,206-20-96,4G,Smartphone
260305131108+0100,240,7,24007,20184468,31638380,20089803,SUPPRESSED,240-07-32,5G,Tablet
260312074102+0100,234,15,23415,61648966,68703766,52204556,SUPPRESSED,234-15-71,4G,Tablet
260306203511+0100,240,7,24007,31113709,25013483,15818353,SUPPRESSED,240-07-70,5G,Smartphone
260313013213-0700,310,410,310410,88271827,94106018,89977807,SUPPRESSED,310-410-92,5G,Smartphone
