Timestamp,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type,Device_Type
260303014401+0100,234,10,234,59646316,66884130,64852267,234-10,234-10,5G,Smartphone
260228105204-0500,310,260,310,84508892,77730649,67099814,310-260,310-260,3G,Smartphone
260323032743-0800,310,480,310,73733285,81561930,78255385,310-480,310-480,3G,Smartphone
260307090656+0000,234,30,234,78514216,60074769,57841023,234-30,234-30,3G,IoT Device
260310140016-0800,310,410,310,88360276,70024296,72586108,310-410,310-410,5G,Smartphone
260319064610+0100,206,20,206,59370342,54240445,38589913,206-20,206-20,5G,Smartphone
260313130546+0000,234,33,234,72727588,62585271,61270870,234-33,234-33,3G,Tablet
260317222441-0700,310,260,310,84491287,94199686,84584969,310-260,310-260,4G,Smartphone
260314134325+0100,206,1,206,59431306,41275924,29482295,206-01,206-01,5G,Smartphone
260304175319-0600,310,410,310,77004244,88987477,67103633,310-410,310-410,4G,Tablet
260320181033+0100,234,38,234,60450698,62151755,67811864,234-38,234-38,3G,Smartphone
260311004355-0500,310,120,310,72346012,85354833,69592858,310-120,310-120,4G,Smartphone
260308174705+0200,206,5,206,52186634,54237982,48611332,206-05,206-05,5G,Tablet
260323001436-0700,310,260,310,76894121,73333610,70623361,310-260,310-260,4G,Smartphone
260304002406+0200,240,16,240,38068942,24771168,18068213,240-16,240-16,4G,Smartphone
260324044453-0500,310,410,310,76605289,71334053,87314920,310-410,310-410,4G,IoT Device
260302161050-0700,310,480,310,82934951,78544317,98316360,310-480,310-480,4G,Smartphone
260313213919+0000,234,38,234,57231786,73854664,72716435,234-38,234-38,3G,Smartphone
260304120457+0200,206,1,206,34232577,43807545,29401248,206-01,206-01,5G,Tablet
260311184242+0000,234,20,234,58289220,66503876,64195985,234-20,234-20,4G,Smartphone
260307113830+0000,234,10,234,59504314,63497320,50415244,234-10,234-10,3G,IoT Device
260304040139-0700,310,480,310,95821058,72185212,87846649,310-480,310-480,4G,Smartphone
260321103123+0100,240,7,240,36056206,25392267,14541287,240-07,240-07,3G,Tablet
260323190259-0800,310,480,310,77309356,92523992,83479283,310-480,310-480,5G,IoT Device
260325094419+0100,240,8,240,38640487,26796354,26495376,240-08,240-08,5G,Smartphone
260301151124+0100,234,38,234,69169708,67621244,60122373,234-38,234-38,3G,IoT Device
260227171021+0100,206,1,206,38345265,53890673,46154114,206-01,206-01,5G,IoT Device
260309142625-0500,310,120,310,95186565,72289930,83840416,310-120,310-120,5G,IoT Device
260326044449+0100,206,10,206,56783798,46472582,49254324,206-10,206-10,5G,Tablet
260310132143+0100,206,1,206,53774546,41430404,54976907,206-01,206-01,5G,Smartphone
260314121808+0200,240,8,240,36134469,27026918,24625544,240-08,240-08,5G,Smartphone
260322230124+0100,206,20,206,36141754,44846318,41970889,206-20,206-20,5G,Smartphone
260309233623+0000,234,10,234,78822504,63511018,66817720,234-10,234-10,4G,Tablet
260316182649-0500,310,260,310,78680001,72550978,74269323,310-260,310-260,4G,IoT Device
260306143327+0200,206,20,206,32042187,31642715,29848212,206-20,206-20,5G,Smartphone
260302143215+0100,234,33,234,76538992,67761058,55021484,234-33,234-33,4G,Smartphone
260318212727+0000,234,30,234,70026243,63551803,51022759,234-30,234-30,5G,Tablet
260325220117+0100,206,10,206,50428064,31523603,37042109,206-10,206-10,5G,Tablet
260301152209-0700,310,480,310,96170049,90322308,72451132,310-480,310-480,5G,Smartphone
260302145839-0800,310,120,310,70906517,89426083,99289945,310-120,310-120,4G,Smartphone
260315055943-0800,310,260,310,86759393,94212807,94838588,310-260,310-260,5G,IoT Device
260304001301-0600,310,260,310,78063806,88592146,90322811,310-260,310-260,4G,Smartphone
260317172519+0100,240,16,240,16090049,14267087,13218424,240-16,240-16,4G,IoT Device
260318103650+0100,234,20,234,78168237,64474773,77589201,234-20,234-20,4G,IoT Device
260311194803+0200,206,1,206,49336955,37870777,25249816,206-01,206-01,5G,Smartphone
260303205236+0200,206,1,206,59322858,38113872,43240637,206-01,206-01,3G,Smartphone
260324201624-0700,310,410,310,98825334,73267832,74296482,310-410,310-410,4G,Smartphone
260319082751+0200,206,1,206,45491046,35099088,54405137,206-01,206-01,5G,IoT Device
260227013442+0100,240,8,240,26272606,25100096,16447364,240-08,240-08,5G,Tablet
260323021735+0100,240,5,240,35095977,32092148,21195855,240-05,240-05,5G,Smartphone
260323020217+0100,240,1,240,39236792,13840607,21661944,240-01,240-01,5G,Smartphone
260309052751+0200,240,7,240,24547845,22098963,21817712,240-07,240-07,3G,Smartphone
260318163017+0100,240,5,240,32119309,22551018,16933560,240-05,240-05,5G,Tablet
260312164939+0100,206,10,206,50473232,53452330,54115855,206-10,206-10,4G,Tablet
260323095742-0600,310,260,310,84740065,86277418,68729250,310-260,310-260,4G,IoT Device
260326141906-0500,310,260,310,78453024,90362123,72872125,310-260,310-260,3G,Smartphone
260312133417+0100,234,20,234,71115471,66488563,67006338,234-20,234-20,3G,IoT Device
260302183909+0100,240,1,240,11664760,27954919,18631587,240-01,240-01,5G,Smartphone
260320070027+0100,206,20,206,58140004,47221648,41086271,206-20,206-20,5G,IoT Device
260309180758+0100,206,1,206,35513166,44036640,50421528,206-01,206-01,4G,Tablet
260317184335+0100,234,33,234,79611306,50371486,73510146,234-33,234-33,5G,IoT Device
260321232900+0000,234,20,234,56833213,62079598,65518896,234-20,234-20,5G,Smartphone
260302112344+0200,206,10,206,43684879,44207694,36645283,206-10,206-10,5G,Smartphone
260308205805-0500,310,260,310,88855166,93257712,73535885,310-260,310-260,3G,Smartphone
260302104510+0000,234,20,234,68305379,51557743,72295670,234-20,234-20,3G,IoT Device
260323132342+0100,240,5,240,13818202,19897627,18861120,240-05,240-05,4G,Smartphone
260317195948+0000,234,30,234,76611908,59016663,63909015,234-30,234-30,4G,Smartphone
260318151124+0100,240,5,240,19535581,10734883,29571610,240-05,240-05,5G,Smartphone
260318062636+0100,206,20,206,50086519,53351685,47217756,206-20,206-20,5G,Smartphone
260312190631+0100,240,4,240,12982783,22925473,15421254,240-04,240-04,4G,Smartphone
260308103632+0100,240,16,240,28388014,22852828,25145301,240-16,240-16,4G,Smartphone
260324104656+0200,206,10,206,56782432,40132882,50003260,206-10,206-10,5G,Smartphone
260301224122+0200,240,1,240,34290009,23349186,10439948,240-01,240-01,5G,Smartphone
260309160332+0000,234,20,234,76150437,68015270,51312818,234-20,234-20,5G,Tablet
260305175256-0500,310,260,310,71725762,80347511,80815517,310-260,310-260,5G,Smartphone
260325212821-0800,310,410,310,89959750,83910447,98765998,310-410,310-410,5G,Smartphone
260225104459+0200,206,10,206,41029353,32800769,50061431,206-10,206-10,4G,Smartphone
260313091652+0100,234,15,234,50004137,72929952,63004429,234-15,234-15,4G,Smartphone
260304051357+0000,234,30,234,79046655,50554182,72674792,234-30,234-30,3G,IoT Device
260310163907+0000,234,30,234,63701545,73798682,56525767,234-30,234-30,4G,Tablet
260304100913+0100,240,5,240,23952213,34797276,11396413,240-05,240-05,4G,Smartphone
260226131054+0200,206,10,206,46934277,41240331,51738036,206-10,206-10,3G,Smartphone
260226042357+0200,240,1,240,36487806,16867007,18137723,240-01,240-01,5G,Tablet
260307002136+0000,234,15,234,69903031,62857758,77172625,234-15,234-15,4G,Tablet
260309141009-0700,310,120,310,72112293,76995636,65677594,310-120,310-120,4G,IoT Device
260315095641+0200,240,5,240,28738447,31813424,10200426,240-05,240-05,4G,Smartphone
260326014129+0200,206,10,206,35879156,43904819,53622816,206-10,206-10,3G,Smartphone
260325003732+0100,234,10,234,79775041,55964530,77918931,234-10,234-10,3G,IoT Device
260306182331+0200,240,8,240,17643896,12737384,23391881,240-08,240-08,5G,Smartphone
260319200218-0800,310,480,310,77804567,70056188,67055759,310-480,310-480,4G,Smartphone
260305204759+0100,206,1,206,45152924,44085943,42648094,206-01,206-01,5G,Tablet
260306225925+0100,206,10,206,34243909,47815084,35385830,206-10,206-10,3G,Smartphone
260317225727+0100,240,16,240,26007744,34682879,15287186,240-16,240-16,4G,Tablet
260314052040+0100,206,1,206,42888209,53251597,34336927,206-01,206-01,3G,Tablet
260311141151+0200,240,8,240,21582826,25449373,24127416,240-08,240-08,5G,Smartphone
260309212619+0200,240,1,240,12165863,33889645,18067891,240-01,240-01,4G,Tablet
260312201431+0100,206,1,206,54677669,50195182,43912218,206-01,206-01,3G,Smartphone
260324212834+0200,240,16,240,30056370,23792492,29144262,240-16,240-16,5G,Smartphone
260312160854+0000,234,38,234,78272780,67927281,52696006,234-38,234-38,3G,IoT Device
260321074222-0800,310,410,310,80467639,85930158,94357779,310-410,310-410,4G,Tablet
260318080834+0200,206,20,206,45451680,54090455,47323672,206-20,206-20,4G,Smartphone
260228150409+0100,206,20,206,31129793,34781188,42672217,206-20,206-20,5G,Tablet
260319045615+0200,240,24,240,28939837,33505836,10734339,240-24,240-24,3G,Tablet
260309120411+0000,234,30,234,59304179,53917715,75581818,234-30,234-30,4G,Tablet
260225100539+0100,234,15,234,68057666,72864784,54276168,234-15,234-15,5G,Tablet
260304170827+0000,234,30,234,52258678,67578294,68014763,234-30,234-30,3G,Tablet
260312064636-0600,310,480,310,98774829,80669995,72602476,310-480,310-480,5G,IoT Device
260228115521+0000,234,10,234,51241312,53590900,77341245,234-10,234-10,3G,Smartphone
260318193133+0100,234,38,234,51684159,52008701,54802500,234-38,234-38,3G,Smartphone
260322010151+0200,240,1,240,29717317,27212252,10333265,240-01,240-01,4G,IoT Device
260324180006+0100,234,33,234,63396014,50942765,69249148,234-33,234-33,3G,Tablet
260320235900+0100,234,33,234,58243213,73000769,69029401,234-33,234-33,4G,Smartphone
260301175018+0100,240,2,240,12594010,30618831,11810068,240-02,240-02,3G,IoT Device
260310225619+0100,240,4,240,11849693,21929435,28387205,240-04,240-04,3G,Smartphone
260322031411+0000,234,10,234,54281764,61067860,65682272,234-10,234-10,4G,Tablet
260313174116+0200,240,24,240,34333899,24403360,17745467,240-24,240-24,5G,Smartphone
260321013732+0100,234,33,234,57896416,68448043,76214253,234-33,234-33,4G,Tablet
260227013801-0600,310,120,310,99617514,87071669,96647898,310-120,310-120,4G,Smartphone
260307060900+0100,240,1,240,38968560,28003300,16085142,240-01,240-01,5G,Smartphone
260314050401+0100,234,20,234,77592347,56685502,54249464,234-20,234-20,5G,Smartphone
260323002803-0500,310,410,310,78827913,76421140,95020912,310-410,310-410,5G,IoT Device
260318090242+0100,234,38,234,64144516,64666306,52634262,234-38,234-38,4G,Smartphone
260311235022+0100,240,1,240,11605290,31759985,10632980,240-01,240-01,5G,Tablet
260321231010-0700,310,480,310,88426751,80358321,76875995,310-480,310-480,4G,IoT Device
260302075810+0100,206,20,206,51719264,51744065,41122774,206-20,206-20,4G,Smartphone
260320095809-0700,310,480,310,70750313,89634739,98087975,310-480,310-480,4G,Smartphone
260312061635+0000,234,15,234,72292366,55139579,61352515,234-15,234-15,3G,Smartphone
260302185445+0000,234,10,234,76286528,57036624,59682340,234-10,234-10,4G,Smartphone
260320082039+0200,240,5,240,19126629,31435789,27732332,240-05,240-05,3G,Smartphone
260321175400+0100,240,1,240,31645976,25042085,24109846,240-01,240-01,5G,Smartphone
260303054141+0100,234,30,234,76452640,57523896,57475268,234-30,234-30,4G,Tablet
260318114828+0200,206,10,206,42453966,50036745,40096779,206-10,206-10,5G,Smartphone
260306095200-0700,310,480,310,85059142,71751448,94981341,310-480,310-480,4G,IoT Device
260307015544+0200,206,10,206,31850854,47182132,42536305,206-10,206-10,5G,Tablet
260312164634+0200,206,1,206,39836331,50456385,42731205,206-01,206-01,5G,Tablet
260225180845+0100,234,15,234,52114735,72713564,70793569,234-15,234-15,3G,IoT Device
260306165938+0200,240,2,240,25894122,17983339,19910770,240-02,240-02,3G,Tablet
260313011155+0200,240,7,240,27078251,23408908,21166039,240-07,240-07,5G,IoT Device
260305061616+0100,240,24,240,19195145,19243033,28372975,240-24,240-24,4G,Smartphone
260225125642-0700,310,120,310,99045530,75804003,93807317,310-120,310-120,4G,Smartphone
260303064145+0000,234,33,234,73299347,70385359,55665062,234-33,234-33,4G,Tablet
260305050704+0000,234,15,234,54719259,70566835,55010936,234-15,234-15,3G,Smartphone
260314071759+0100,206,10,206,48061001,35811458,27601140,206-10,206-10,5G,Smartphone
260315113034+0200,206,10,206,55035580,32637289,30320425,206-10,206-10,4G,IoT Device
260226142859+0100,234,10,234,56123886,61737109,57278864,234-10,234-10,5G,IoT Device
260228061339+0100,206,5,206,33473935,53686659,39388146,206-05,206-05,5G,Tablet
260308200825+0100,206,1,206,35892017,30715723,49312438,206-01,206-01,5G,Smartphone
260315134226-0500,310,260,310,75683295,86079053,74139695,310-260,310-260,4G,Smartphone
260318111450+0100,234,33,234,54980199,59854475,62791843,234-33,234-33,3G,IoT Device
260326070040+0200,240,4,240,18324993,25811959,14222218,240-04,240-04,4G,IoT Device
260314024606+0000,234,10,234,51492068,65694413,52962942,234-10,234-10,4G,Tablet
260227235922+0100,240,5,240,12157547,21504120,20197177,240-05,240-05,4G,Tablet
260311044511+0100,206,1,206,53486252,33115421,44019380,206-01,206-01,5G,Smartphone
260322215658+0100,240,2,240,29431694,28725059,11369076,240-02,240-02,4G,Smartphone
260308201520+0200,206,10,206,43064652,42911758,34665788,206-10,206-10,5G,Smartphone
260320175251+0100,240,1,240,21011237,17218895,26736614,240-01,240-01,3G,Smartphone
260311165754+0100,234,20,234,65581037,51336023,71078171,234-20,234-20,3G,Smartphone
260307145951+0100,206,20,206,44587316,53484827,51724998,206-20,206-20,4G,Smartphone
260305131108+0100,240,7,240,20184468,31638380,20089803,240-07,240-07,5G,Tablet
260312074102+0100,234,15,234,61648966,68703766,52204556,234-15,234-15,4G,Tablet
260306203511+0100,240,7,240,31113709,25013483,15818353,240-07,240-07,5G,Smartphone
260313013213-0700,310,410,310,88271827,94106018,89977807,310-410,310-410,5G,Smartphone
260304054404+0100,206,1,206,55221957,32118294,37690511,206-01,206-01,4G,Tablet
260326070944-0600,310,260,310,85742453,89295265,69857812,310-260,310-260,5G,Smartphone
260303075330+0100,234,38,234,56985712,50195127,51587386,234-38,234-38,3G,Tablet
260320143958+0100,206,10,206,44148990,45809496,39393637,206-10,206-10,4G,IoT Device
260313100110+0000,234,10,234,78248234,70037706,62023130,234-10,234-10,3G,IoT Device
260319061816+0200,206,5,206,41828200,50002545,30509477,206-05,206-05,5G,Tablet
260228121621+0200,240,16,240,36475527,32402686,20135984,240-16,240-16,4G,Smartphone
260313173724+0100,234,38,234,63529826,59449740,72250807,234-38,234-38,4G,Tablet
260306074445-0500,310,260,310,93972017,86068452,88062711,310-260,310-260,4G,Smartphone
260317153135+0100,206,1,206,46851933,41196065,38263386,206-01,206-01,5G,Smartphone
260306214139-0600,310,120,310,80882631,79526715,87390440,310-120,310-120,5G,IoT Device
260227190838+0100,240,4,240,37159380,26770776,24318469,240-04,240-04,3G,Smartphone
260319190322-0800,310,120,310,77294282,82221991,87308066,310-120,310-120,4G,Tablet
260313002752+0100,206,1,206,55321428,53416267,41568577,206-01,206-01,4G,Tablet
260302225024+0100,206,10,206,35025808,54455453,52727845,206-10,206-10,5G,Smartphone
260306014610-0800,310,120,310,71776502,76147345,84716744,310-120,310-120,4G,IoT Device
260324151653+0200,240,5,240,38841294,27387584,25533979,240-05,240-05,5G,Smartphone
260326185806-0700,310,120,310,73438490,80551015,77480390,310-120,310-120,5G,Tablet
260322121531+0000,234,30,234,79490942,54639202,60425742,234-30,234-30,4G,Tablet
260308034802+0200,240,2,240,11524913,12740249,25212238,240-02,240-02,5G,Smartphone
260225023402+0100,234,20,234,59033699,74570369,56478564,234-20,234-20,4G,Tablet
260228085635-0700,310,260,310,93229381,78080918,78964415,310-260,310-260,3G,Smartphone
260304032002+0100,234,20,234,59934727,53650466,72973085,234-20,234-20,3G,Smartphone
260315200652+0100,234,33,234,64157743,60538187,71190530,234-33,234-33,3G,Smartphone
260308124113+0000,234,10,234,68662839,67617457,71618307,234-10,234-10,3G,Smartphone
260311075203+0200,240,7,240,12707405,18722925,21567544,240-07,240-07,4G,Smartphone
260322090922+0100,234,20,234,74636289,51690917,75224885,234-20,234-20,3G,Smartphone
260301170157+0200,240,1,240,34272168,29868193,19765076,240-01,240-01,5G,Smartphone
260301023824+0200,240,16,240,34046091,18235876,24985824,240-16,240-16,5G,Smartphone
260301093814+0100,206,1,206,46381301,51068333,41497508,206-01,206-01,5G,Smartphone
260326075632+0100,240,1,240,37745726,18364693,24798259,240-01,240-01,5G,Smartphone
260316082230+0100,206,5,206,37068723,49392902,28158913,206-05,206-05,3G,Tablet
260323212022+0200,240,4,240,28310926,21779669,12746640,240-04,240-04,5G,Tablet
260315184157+0100,240,8,240,38272724,15638212,26346139,240-08,240-08,4G,Tablet
260313152610+0100,206,1,206,39611263,32044198,45594193,206-01,206-01,4G,Smartphone
260303202937-0600,310,410,310,88133748,77934137,72845894,310-410,310-410,5G,Tablet
260314100433+0200,206,5,206,46585570,53790381,45122730,206-05,206-05,4G,Smartphone
260318104137+0200,206,10,206,34392690,40641758,49177187,206-10,206-10,5G,Smartphone
260226020310+0100,206,20,206,34379955,47028367,54032425,206-20,206-20,5G,Tablet
260318052832+0100,234,15,234,67215844,56919884,50872587,234-15,234-15,3G,Tablet
260325222441+0100,206,20,206,47070872,54217395,34120630,206-20,206-20,5G,Smartphone
260311004251-0700,310,260,310,75862008,81285245,81676267,310-260,310-260,3G,Tablet
260304103136+0100,240,4,240,20715307,12700835,23660434,240-04,240-04,4G,Tablet
260317142936+0100,206,20,206,32678918,50516783,37148943,206-20,206-20,4G,Smartphone
260315112054-0700,310,120,310,81748028,88081988,81991024,310-120,310-120,4G,Smartphone
260311033244-0500,310,480,310,71682531,87702248,97637697,310-480,310-480,5G,IoT Device
260314071255+0100,234,33,234,67074559,60836088,59843971,234-33,234-33,5G,Tablet
260325213443+0100,234,20,234,77402618,62845109,55430973,234-20,234-20,3G,Smartphone
260302023358-0800,310,120,310,87472268,76766163,80091055,310-120,310-120,5G,Smartphone
260318212247+0100,206,10,206,36886207,35630583,50082135,206-10,206-10,4G,IoT Device
260315230322-0800,310,480,310,82362304,76803584,95635549,310-480,310-480,4G,Tablet
260316183038+0000,234,30,234,58903029,69277390,53928660,234-30,234-30,3G,Smartphone
260305162803-0700,310,120,310,93311183,82901733,77550077,310-120,310-120,5G,IoT Device
260322150003+0200,206,5,206,32817993,49205214,38006917,206-05,206-05,5G,Smartphone
260315132004+0100,234,33,234,53332730,50206554,51137192,234-33,234-33,3G,IoT Device
260225121111+0100,234,33,234,61649806,62843033,66706001,234-33,234-33,3G,Smartphone
260324091517+0100,206,5,206,53055182,44987464,38110935,206-05,206-05,5G,Smartphone
260308041132+0200,206,5,206,42196034,31002523,33353906,206-05,206-05,4G,Smartphone
260311150605+0200,240,7,240,26131069,23561902,26905563,240-07,240-07,4G,Smartphone
260307084839+0100,234,20,234,77673223,64805039,60473524,234-20,234-20,4G,Smartphone
260314224507+0000,234,15,234,67358941,62859816,73863870,234-15,234-15,3G,Smartphone
260319155654+0200,206,5,206,49125474,46419241,32351533,206-05,206-05,5G,Smartphone
260304051656+0100,240,24,240,37064929,29970282,28287431,240-24,240-24,5G,IoT Device
260303094637+0200,240,16,240,36107006,13238772,23548628,240-16,240-16,4G,Smartphone
260226170429-0800,310,120,310,97237227,71199014,78611098,310-120,310-120,4G,IoT Device
260226154637+0000,234,20,234,56360468,53665758,68361873,234-20,234-20,5G,Smartphone
260306025640+0100,240,2,240,12957811,19917962,21174921,240-02,240-02,4G,Smartphone
260308112500+0200,206,1,206,45056683,49818187,31440701,206-01,206-01,5G,Tablet
260304230301+0100,234,20,234,65441676,57996001,61328388,234-20,234-20,4G,Tablet
260225103005+0200,206,20,206,47711969,46579494,54520578,206-20,206-20,5G,Smartphone
260308130011-0700,310,260,310,88221367,76652711,92039462,310-260,310-260,5G,IoT Device
260228000345-0800,310,410,310,88173896,77012553,70955318,310-410,310-410,5G,Tablet
260325182445-0500,310,480,310,91575432,79068608,98155056,310-480,310-480,4G,IoT Device
260307030812-0700,310,120,310,75151519,75196325,79338330,310-120,310-120,4G,Tablet
260304174828+0200,240,24,240,37093137,19605363,29978695,240-24,240-24,4G,Smartphone
260320063744+0200,206,5,206,38422732,33846714,47252102,206-05,206-05,5G,Smartphone
260312161933+0200,206,20,206,32680901,40452346,29396827,206-20,206-20,5G,Smartphone
260306113052+0200,206,10,206,31224793,34043896,54828232,206-10,206-10,4G,IoT Device
260322004636+0200,206,10,206,37456283,42076535,44075346,206-10,206-10,4G,IoT Device
260312200901+0100,234,30,234,52991864,53720695,58247059,234-30,234-30,4G,Tablet
260303155624-0500,310,410,310,84583706,84184009,98759941,310-410,310-410,5G,Smartphone
260226022813+0100,234,30,234,79105680,74831183,56350857,234-30,234-30,4G,Smartphone
260325054103-0600,310,480,310,76544060,93690473,72607255,310-480,310-480,4G,Smartphone
260325141844+0100,206,5,206,53767270,54717864,36644405,206-05,206-05,5G,IoT Device
260227160930+0100,240,4,240,16586784,23807166,29455578,240-04,240-04,5G,Smartphone
260316183351-0700,310,260,310,87983048,73613419,98898289,310-260,310-260,5G,Tablet
260323230453+0100,240,1,240,34405058,14753664,26700610,240-01,240-01,5G,Smartphone
260305220258+0100,234,33,234,51453838,55210872,57219055,234-33,234-33,3G,IoT Device
260316055256+0100,206,1,206,44220266,48802294,34845911,206-01,206-01,3G,Smartphone
260320035355+0000,234,33,234,67686788,74409730,55034708,234-33,234-33,4G,IoT Device
260304191433+0000,234,15,234,65929139,50482134,58699376,234-15,234-15,3G,Smartphone
260320092835+0100,206,10,206,30505829,30942744,29763232,206-10,206-10,5G,IoT Device
260326230301+0100,206,10,206,33768217,53997353,50245260,206-10,206-10,4G,Tablet
260302100410+0200,206,10,206,51968781,38437963,50958521,206-10,206-10,5G,Tablet
260315092239+0200,206,5,206,58804444,36179558,51105258,206-05,206-05,3G,Tablet
260228080148+0100,234,20,234,78670572,64807065,77016137,234-20,234-20,3G,Smartphone
260303151154+0200,206,20,206,37649357,41531242,26285246,206-20,206-20,3G,Smartphone
260318130254+0100,240,4,240,39371126,19578361,26482163,240-04,240-04,3G,Smartphone
260227043925-0600,310,480,310,93173878,83057929,99661652,310-480,310-480,5G,IoT Device
260225152815-0700,310,410,310,75644439,72411055,92938355,310-410,310-410,4G,IoT Device
260325013837+0200,206,10,206,37574417,34815981,41258914,206-10,206-10,5G,Smartphone
260301150703+0200,240,16,240,22742423,21830223,21504275,240-16,240-16,4G,Smartphone
260314074204+0000,234,20,234,66688398,53057878,67923050,234-20,234-20,5G,Smartphone
260311101314+0100,240,4,240,32285305,13716205,28733101,240-04,240-04,5G,Tablet
260313065110+0200,240,7,240,10597243,26369254,24409269,240-07,240-07,5G,Smartphone
260228171336+0100,206,20,206,35943112,43542363,37045191,206-20,206-20,4G,Tablet
260307020212+0100,234,20,234,65953536,70113539,56589243,234-20,234-20,4G,Tablet
260316011147+0000,234,33,234,54038000,73552747,74709608,234-33,234-33,3G,Smartphone
260308010058-0800,310,410,310,89780594,87805441,76603461,310-410,310-410,4G,Smartphone
260227115320+0100,206,1,206,40069592,43821752,42559741,206-01,206-01,4G,Smartphone
260316122215+0000,234,10,234,62941386,57727557,62487247,234-10,234-10,4G,Smartphone
260326023410+0200,206,5,206,58605251,51520326,44485654,206-05,206-05,3G,Tablet
260317225943-0500,310,260,310,81907298,86705714,68521646,310-260,310-260,4G,Smartphone
260311161434+0000,234,33,234,51854966,72786391,72888071,234-33,234-33,3G,Tablet
260319032337-0500,310,410,310,89095004,85804517,96532413,310-410,310-410,3G,IoT Device
260225201322-0800,310,120,310,78651170,91699910,66767495,310-120,310-120,3G,Smartphone
260311181227+0000,234,10,234,51992653,74471825,72266560,234-10,234-10,4G,Smartphone
260312014358+0100,206,10,206,49411047,31974350,41607599,206-10,206-10,4G,Smartphone
260326015337+0100,240,5,240,34501027,18445839,16056924,240-05,240-05,5G,IoT Device
260226181910-0500,310,260,310,78708680,88851268,97604405,310-260,310-260,4G,IoT Device
260309055533+0100,240,7,240,25894805,33340048,23371664,240-07,240-07,3G,Smartphone
260325064929+0200,240,7,240,28504348,31502071,29417376,240-07,240-07,4G,Tablet
260319073102+0100,206,5,206,42386686,33920330,45628823,206-05,206-05,4G,Smartphone
260226043043-0600,310,410,310,93374067,90021652,87217896,310-410,310-410,4G,Tablet
260311051418+0100,206,20,206,53115714,42002198,34731009,206-20,206-20,4G,Smartphone
260304084130+0000,234,33,234,76453812,63024674,69454332,234-33,234-33,3G,Tablet
260302055846+0200,240,7,240,21598520,14734192,28936808,240-07,240-07,5G,Smartphone
260321165333-0600,310,410,310,72963268,94978394,86881047,310-410,310-410,4G,IoT Device
260322032449+0100,234,20,234,51913219,60323226,51332934,234-20,234-20,3G,Tablet
260228121010+0100,206,10,206,44356721,45341827,39717999,206-10,206-10,4G,Smartphone
260226232358+0100,234,20,234,65757725,51907385,76307418,234-20,234-20,5G,IoT Device
260321101519+0200,206,5,206,35267433,38580333,54022428,206-05,206-05,5G,Smartphone
260306192433+0100,206,1,206,36700793,39278621,32464190,206-01,206-01,3G,IoT Device
260306173017+0100,240,8,240,18263652,10893844,10908305,240-08,240-08,4G,Smartphone
260320001215-0600,310,410,310,96259464,93213270,69840113,310-410,310-410,5G,IoT Device
260226232848+0200,206,20,206,39874999,31235373,43757853,206-20,206-20,5G,Smartphone
260302025724-0800,310,260,310,70883671,94469431,97447166,310-260,310-260,5G,IoT Device
260310054746-0700,310,480,310,91802646,72277232,75917410,310-480,310-480,3G,IoT Device
260301015914+0200,240,8,240,17084766,29434244,26908125,240-08,240-08,5G,Smartphone
260320095235+0200,240,5,240,35682929,22275553,18662352,240-05,240-05,5G,Tablet
260227120449+0200,206,1,206,51647918,32587656,54997395,206-01,206-01,4G,Smartphone
260318064850-0500,310,480,310,73752306,89710366,93678601,310-480,310-480,3G,Smartphone
260309133825+0100,234,20,234,56610402,68552901,52202101,234-20,234-20,3G,IoT Device
260317202729+0100,234,38,234,72809875,73298491,62864187,234-38,234-38,5G,IoT Device
260312183458+0100,234,20,234,53399141,62846500,77294489,234-20,234-20,4G,IoT Device
260315093251+0200,206,20,206,45057394,35299982,39163429,206-20,206-20,4G,Tablet
260318142036-0500,310,410,310,76717921,71680332,67117812,310-410,310-410,3G,Smartphone
260315213217+0100,234,20,234,50042797,74072023,62702569,234-20,234-20,4G,IoT Device
260309152909-0600,310,120,310,88098681,70075811,71445902,310-120,310-120,4G,IoT Device
260228143357-0800,310,410,310,72409901,93322160,82857707,310-410,310-410,3G,Smartphone
260315153500-0500,310,260,310,92672892,89705421,97432543,310-260,310-260,4G,Smartphone
260311001144-0500,310,120,310,98853210,72766673,81312470,310-120,310-120,5G,Smartphone
260305085914+0200,240,4,240,13219073,32707149,29024491,240-04,240-04,5G,Smartphone
260317152008+0000,234,15,234,53987037,59886053,57361055,234-15,234-15,4G,Tablet
260312001015+0100,206,1,206,31996634,53184572,37011770,206-01,206-01,4G,Smartphone
260226165136-0500,310,260,310,82848461,86413676,71197614,310-260,310-260,4G,Smartphone
260310025525-0800,310,260,310,92727070,72299254,99637448,310-260,310-260,3G,IoT Device
260226090855+0100,206,1,206,39452981,35277401,49092854,206-01,206-01,3G,Smartphone
260301194511-0800,310,120,310,75878968,82515968,98974964,310-120,310-120,5G,Smartphone
260227045844+0100,234,10,234,57924883,67160529,75452963,234-10,234-10,4G,Smartphone
260314204232+0200,240,16,240,13854551,33934284,10633909,240-16,240-16,4G,Smartphone
260319115145-0500,310,410,310,97683087,86361462,78339532,310-410,310-410,3G,IoT Device
260320104920+0200,240,8,240,24040306,30707509,26652435,240-08,240-08,5G,Smartphone
260304044107+0200,206,20,206,44515401,50058221,38470092,206-20,206-20,5G,Smartphone
